"subj_idx","response","rt","stim","cond","trial_z","trial","rt_log_trim_grp","prev_rt"
54,1,0.716,"negative_highly_familiar","conflict",1.12706678527713,60,2.85491302230786,0.755
54,1,0.548,"positive","no_conflict",1.17517329440481,61,2.73878055848437,0.716
54,1,0.732,"negative_highly_familiar","conflict",1.22327980353249,62,2.86451108105839,0.548
54,0,0.628,"negative_familiar","conflict",1.27138631266017,63,2.7979596437372,0.732
54,1,0.694,"positive","no_conflict",1.31949282178786,64,2.84135947045485,0.628
54,1,0.645,"negative_unfamiliar","no_conflict",1.36759933091554,65,2.80955971463527,0.694
54,1,0.55,"positive","no_conflict",1.41570584004322,66,2.74036268949424,0.645
54,1,0.615,"negative_rc","conflict",1.4638123491709,67,2.78887511577542,0.55
54,1,0.582,"positive","no_conflict",1.51191885829859,68,2.76492298464989,0.615
54,1,0.575,"positive","no_conflict",1.56002536742627,69,2.75966784468963,0.582
54,1,0.728,"negative_familiar","conflict",1.60813187655395,70,2.86213137931304,0.575
54,1,0.664,"negative_unfamiliar","no_conflict",1.65623838568163,71,2.82216807936802,0.728
54,1,0.632,"positive","no_conflict",1.70434489480932,72,2.80071707828239,0.664
55,1,0.713,"negative_unfamiliar","no_conflict",-1.71121725325613,1,2.85308952985187,0.632
55,1,0.793,"positive","no_conflict",-1.66311074412844,2,2.8992731873176,0.713
55,0,0.641,"negative_rc","conflict",-1.61500423500076,3,2.80685802951882,0.793
55,1,0.722,"positive","no_conflict",-1.56689772587308,4,2.85853719756964,0.641
55,1,0.658,"negative_highly_familiar","conflict",-1.5187912167454,5,2.81822589361396,0.722
55,1,0.747,"positive","no_conflict",-1.47068470761772,6,2.8733206018154,0.658
55,1,0.731,"negative_familiar","conflict",-1.42257819849003,7,2.86391737695786,0.747
55,1,0.795,"positive","no_conflict",-1.37447168936235,8,2.90036712865647,0.731
55,1,0.564,"positive","no_conflict",-1.32636518023467,9,2.75127910398334,0.795
55,1,1.141,"negative_rc","conflict",-1.27825867110699,10,3.05728564441821,0.564
55,1,1.164,"negative_familiar","conflict",-1.2301521619793,11,3.06595298031387,1.141
55,1,0.773,"positive","no_conflict",-1.18204565285162,12,2.88817949391832,1.164
55,1,0.95,"positive","no_conflict",-1.13393914372394,13,2.97772360528885,0.773
55,1,0.782,"negative_rc","conflict",-1.08583263459626,14,2.89320675305985,0.95
55,1,0.99,"negative_highly_familiar","conflict",-1.03772612546857,15,2.99563519459755,0.782
55,1,1.614,"positive","no_conflict",-0.989619616340893,16,3.20790353038605,0.99
55,1,0.631,"positive","no_conflict",-0.94151310721321,17,2.80002935924413,1.614
55,1,0.767,"negative_unfamiliar","no_conflict",-0.893406598085528,18,2.88479536394898,0.631
55,1,0.823,"positive","no_conflict",-0.845300088957846,19,2.91539983521227,0.767
55,1,1.136,"negative_highly_familiar","conflict",-0.797193579830163,20,3.055378331375,0.823
55,1,0.857,"positive","no_conflict",-0.749087070702481,21,2.9329808219232,1.136
55,1,0.736,"negative_familiar","conflict",-0.700980561574799,22,2.8668778143375,0.857
55,1,0.641,"negative_unfamiliar","no_conflict",-0.652874052447117,23,2.80685802951882,0.736
55,1,0.61,"positive","no_conflict",-0.604767543319434,24,2.78532983501077,0.641
55,1,1.314,"negative_highly_familiar","conflict",-0.556661034191752,25,3.11859536522376,0.61
55,1,0.61,"positive","no_conflict",-0.50855452506407,26,2.78532983501077,1.314
55,1,0.715,"negative_familiar","conflict",-0.460448015936387,27,2.85430604180108,0.61
55,1,0.86,"positive","no_conflict",-0.412341506808705,28,2.93449845124357,0.715
55,1,0.659,"positive","no_conflict",-0.364234997681023,29,2.81888541459401,0.86
55,1,0.756,"negative_rc","conflict",-0.316128488553341,30,2.87852179550121,0.659
55,1,0.604,"positive","no_conflict",-0.268021979425658,31,2.78103693862113,0.756
55,1,0.845,"negative_highly_familiar","conflict",-0.219915470297976,32,2.92685670894969,0.604
55,1,0.517,"positive","no_conflict",-0.171808961170294,33,2.71349054309394,0.845
55,1,0.869,"negative_unfamiliar","no_conflict",-0.123702452042611,34,2.93901977644867,0.517
55,1,0.774,"positive","no_conflict",-0.0755959429149292,35,2.88874096068289,0.869
55,1,0.767,"negative_unfamiliar","no_conflict",-0.0274894337872469,36,2.88479536394898,0.774
55,1,0.598,"positive","no_conflict",0.0206170753404354,37,2.77670118398841,0.767
55,0,0.599,"negative_rc","conflict",0.0687235844681176,38,2.77742682238931,0.598
55,1,1.136,"negative_highly_familiar","conflict",0.1168300935958,39,3.055378331375,0.599
55,1,0.999,"positive","no_conflict",0.164936602723482,40,2.99956548822598,1.136
55,1,0.76,"positive","no_conflict",0.213043111851164,41,2.88081359228079,0.999
55,1,0.881,"negative_familiar","conflict",0.261149620978847,42,2.94497590841205,0.76
55,1,0.745,"negative_unfamiliar","no_conflict",0.309256130106529,43,2.87215627274829,0.881
55,1,0.585,"positive","no_conflict",0.357362639234211,44,2.76715586608218,0.745
55,0,1.018,"positive","no_conflict",0.405469148361894,45,3.00774777800074,0.585
55,1,0.914,"negative_rc","conflict",0.453575657489576,46,2.96094619573383,1.018
55,1,0.499,"positive","no_conflict",0.501682166617258,47,2.69810054562339,0.914
55,1,0.635,"negative_familiar","conflict",0.54978867574494,48,2.80277372529198,0.499
55,1,1.486,"negative_unfamiliar","no_conflict",0.597895184872623,49,3.17201880942456,0.635
55,1,0.654,"positive","no_conflict",0.646001694000305,50,2.81557774832427,1.486
55,1,0.575,"positive","no_conflict",0.694108203127987,51,2.75966784468963,0.654
55,1,0.911,"negative_highly_familiar","conflict",0.74221471225567,52,2.959518376973,0.575
55,1,0.912,"negative_familiar","conflict",0.790321221383352,53,2.95999483832842,0.911
55,1,0.536,"positive","no_conflict",0.838427730511034,54,2.72916478969277,0.912
55,0,0.976,"positive","no_conflict",0.886534239638716,55,2.98944981766669,0.536
55,1,1.097,"negative_rc","conflict",0.934640748766399,56,3.04020662757471,0.976
55,1,0.529,"positive","no_conflict",0.982747257894081,57,2.72345567203519,1.097
55,1,0.633,"negative_rc","conflict",1.03085376702176,58,2.80140371001736,0.529
55,1,0.546,"positive","no_conflict",1.07896027614945,59,2.73719264270474,0.633
55,1,1.179,"negative_highly_familiar","conflict",1.12706678527713,60,3.07151380509509,0.546
55,1,0.81,"positive","no_conflict",1.17517329440481,61,2.90848501887865,1.179
55,1,1.003,"negative_highly_familiar","conflict",1.22327980353249,62,3.00130093302042,0.81
55,0,1.708,"negative_familiar","conflict",1.27138631266017,63,3.23248786635299,1.003
55,1,0.588,"positive","no_conflict",1.31949282178786,64,2.76937732607614,1.708
55,1,0.836,"negative_unfamiliar","no_conflict",1.36759933091554,65,2.92220627743902,0.588
55,1,0.573,"positive","no_conflict",1.41570584004322,66,2.75815462196739,0.836
55,1,0.541,"negative_rc","conflict",1.4638123491709,67,2.73319726510657,0.573
55,1,0.558,"positive","no_conflict",1.51191885829859,68,2.74663419893758,0.541
55,1,0.59,"positive","no_conflict",1.56002536742627,69,2.77085201164214,0.558
55,1,1.598,"negative_familiar","conflict",1.60813187655395,70,3.20357677497797,0.59
55,1,0.727,"negative_unfamiliar","no_conflict",1.65623838568163,71,2.86153441085904,1.598
55,0,0.831,"positive","no_conflict",1.70434489480932,72,2.91960102378411,0.727
56,1,0.687,"negative_unfamiliar","no_conflict",-1.71121725325613,1,2.83695673705955,0.831
56,1,0.599,"positive","no_conflict",-1.66311074412844,2,2.77742682238931,0.687
56,1,0.679,"negative_rc","conflict",-1.61500423500076,3,2.8318697742805,0.599
56,1,0.744,"positive","no_conflict",-1.56689772587308,4,2.87157293554588,0.679
56,1,0.776,"negative_highly_familiar","conflict",-1.5187912167454,5,2.88986172125819,0.744
56,1,0.713,"positive","no_conflict",-1.47068470761772,6,2.85308952985187,0.776
56,1,0.881,"negative_familiar","conflict",-1.42257819849003,7,2.94497590841205,0.713
56,1,0.849,"positive","no_conflict",-1.37447168936235,8,2.92890769024395,0.881
56,1,0.706,"positive","no_conflict",-1.32636518023467,9,2.8488047010518,0.849
56,0,0.819,"negative_rc","conflict",-1.27825867110699,10,2.91328390176042,0.706
56,1,0.922,"negative_familiar","conflict",-1.2301521619793,11,2.96473092105363,0.819
56,1,0.715,"positive","no_conflict",-1.18204565285162,12,2.85430604180108,0.922
56,0,0.788,"positive","no_conflict",-1.13393914372394,13,2.89652621748956,0.715
56,1,0.611,"negative_rc","conflict",-1.08583263459626,14,2.78604121024255,0.788
56,1,0.66,"negative_highly_familiar","conflict",-1.03772612546857,15,2.81954393554187,0.611
56,1,0.549,"positive","no_conflict",-0.989619616340893,16,2.73957234445009,0.66
56,1,0.925,"positive","no_conflict",-0.94151310721321,17,2.96614173273903,0.549
56,1,0.781,"negative_unfamiliar","no_conflict",-0.893406598085528,18,2.8926510338773,0.925
56,0,0.67,"positive","no_conflict",-0.845300088957846,19,2.82607480270083,0.781
56,0,0.99,"negative_highly_familiar","conflict",-0.797193579830163,20,2.99563519459755,0.67
56,0,0.543,"positive","no_conflict",-0.749087070702481,21,2.73479982958885,0.99
56,1,0.966,"negative_familiar","conflict",-0.700980561574799,22,2.98497712641549,0.543
56,1,0.671,"negative_unfamiliar","no_conflict",-0.652874052447117,23,2.82672252016899,0.966
56,1,0.8,"positive","no_conflict",-0.604767543319434,24,2.90308998699194,0.671
56,1,0.759,"negative_highly_familiar","conflict",-0.556661034191752,25,2.88024177589548,0.8
56,1,0.752,"positive","no_conflict",-0.50855452506407,26,2.87621784059164,0.759
56,1,0.905,"negative_familiar","conflict",-0.460448015936387,27,2.9566485792052,0.752
56,1,1.025,"positive","no_conflict",-0.412341506808705,28,3.01072386539177,0.905
56,1,1.489,"positive","no_conflict",-0.364234997681023,29,3.17289469775218,1.025
56,1,0.722,"negative_rc","conflict",-0.316128488553341,30,2.85853719756964,1.489
56,1,0.483,"positive","no_conflict",-0.268021979425658,31,2.68394713075151,0.722
56,1,1.011,"negative_highly_familiar","conflict",-0.219915470297976,32,3.004751155591,0.483
56,1,0.819,"positive","no_conflict",-0.171808961170294,33,2.91328390176042,1.011
56,1,0.795,"negative_unfamiliar","no_conflict",-0.123702452042611,34,2.90036712865647,0.819
56,1,0.612,"positive","no_conflict",-0.0755959429149292,35,2.78675142214556,0.795
56,1,0.628,"negative_unfamiliar","no_conflict",-0.0274894337872469,36,2.7979596437372,0.612
56,0,NA,"positive","no_conflict",0.0206170753404354,37,NA,0.628
56,1,0.677,"negative_rc","conflict",0.0687235844681176,38,2.83058866868514,1.98
56,1,0.846,"negative_highly_familiar","conflict",0.1168300935958,39,2.92737036303902,0.677
56,1,0.621,"positive","no_conflict",0.164936602723482,40,2.79309160017658,0.846
56,1,0.814,"positive","no_conflict",0.213043111851164,41,2.9106244048892,0.621
56,1,0.855,"negative_familiar","conflict",0.261149620978847,42,2.93196611472817,0.814
56,1,0.735,"negative_unfamiliar","no_conflict",0.309256130106529,43,2.86628733908419,0.855
56,1,1.319,"positive","no_conflict",0.357362639234211,44,3.12024479554637,0.735
56,1,0.64,"positive","no_conflict",0.405469148361894,45,2.80617997398389,1.319
56,0,0.744,"negative_rc","conflict",0.453575657489576,46,2.87157293554588,0.64
56,1,0.68,"positive","no_conflict",0.501682166617258,47,2.83250891270624,0.744
56,1,0.665,"negative_familiar","conflict",0.54978867574494,48,2.8228216453031,0.68
56,1,0.751,"negative_unfamiliar","no_conflict",0.597895184872623,49,2.87563993700417,0.665
56,1,0.942,"positive","no_conflict",0.646001694000305,50,2.97405090279288,0.751
56,1,0.695,"positive","no_conflict",0.694108203127987,51,2.84198480459011,0.942
56,1,0.92,"negative_highly_familiar","conflict",0.74221471225567,52,2.96378782734556,0.695
56,1,0.88,"negative_familiar","conflict",0.790321221383352,53,2.94448267215017,0.92
56,1,0.656,"positive","no_conflict",0.838427730511034,54,2.81690383937566,0.88
56,0,0.785,"positive","no_conflict",0.886534239638716,55,2.89486965674525,0.656
56,1,0.953,"negative_rc","conflict",0.934640748766399,56,2.97909290063833,0.785
56,0,0.938,"positive","no_conflict",0.982747257894081,57,2.97220283837906,0.953
56,1,0.826,"negative_rc","conflict",1.03085376702176,58,2.91698004732038,0.938
56,1,0.738,"positive","no_conflict",1.07896027614945,59,2.86805636182304,0.826
56,1,0.891,"negative_highly_familiar","conflict",1.12706678527713,60,2.94987770403687,0.738
56,1,0.859,"positive","no_conflict",1.17517329440481,61,2.93399316383124,0.891
56,1,0.803,"negative_highly_familiar","conflict",1.22327980353249,62,2.90471554527868,0.859
56,1,1.324,"negative_familiar","conflict",1.27138631266017,63,3.12188798510368,0.803
56,1,0.588,"positive","no_conflict",1.31949282178786,64,2.76937732607614,1.324
56,1,0.756,"negative_unfamiliar","no_conflict",1.36759933091554,65,2.87852179550121,0.588
56,1,0.893,"positive","no_conflict",1.41570584004322,66,2.95085145888855,0.756
56,1,0.797,"negative_rc","conflict",1.4638123491709,67,2.90145832139611,0.893
56,1,0.758,"positive","no_conflict",1.51191885829859,68,2.87966920563205,0.797
56,0,0.614,"positive","no_conflict",1.56002536742627,69,2.78816837114117,0.758
56,1,0.702,"negative_familiar","conflict",1.60813187655395,70,2.84633711212981,0.614
56,1,0.927,"negative_unfamiliar","no_conflict",1.65623838568163,71,2.9670797341445,0.702
56,1,0.864,"positive","no_conflict",1.70434489480932,72,2.93651374247889,0.927
57,1,0.748,"negative_unfamiliar","no_conflict",-1.71121725325613,1,2.87390159786446,0.864
57,0,0.564,"positive","no_conflict",-1.66311074412844,2,2.75127910398334,0.748
57,1,0.844,"negative_rc","conflict",-1.61500423500076,3,2.92634244662566,0.564
57,0,0.861,"positive","no_conflict",-1.56689772587308,4,2.93500315145365,0.844
57,1,0.909,"negative_highly_familiar","conflict",-1.5187912167454,5,2.95856388322197,0.861
57,1,0.502,"positive","no_conflict",-1.47068470761772,6,2.70070371714502,0.909
57,1,0.598,"negative_familiar","conflict",-1.42257819849003,7,2.77670118398841,0.502
57,0,0.926,"positive","no_conflict",-1.37447168936235,8,2.96661098668193,0.598
57,1,0.815,"positive","no_conflict",-1.32636518023467,9,2.91115760873998,0.926
57,1,0.711,"negative_rc","conflict",-1.27825867110699,10,2.85186960072977,0.815
57,1,0.559,"negative_familiar","conflict",-1.2301521619793,11,2.74741180788642,0.711
57,1,0.56,"positive","no_conflict",-1.18204565285162,12,2.7481880270062,0.559
57,0,1.233,"positive","no_conflict",-1.13393914372394,13,3.09096307659573,0.56
57,1,0.744,"negative_rc","conflict",-1.08583263459626,14,2.87157293554588,1.233
57,1,1.009,"negative_highly_familiar","conflict",-1.03772612546857,15,3.00389116623691,0.744
57,1,1.13,"positive","no_conflict",-0.989619616340893,16,3.05307844348342,1.009
57,1,0.666,"positive","no_conflict",-0.94151310721321,17,2.8234742291703,1.13
57,1,1.122,"negative_unfamiliar","no_conflict",-0.893406598085528,18,3.04999285692014,0.666
57,1,0.643,"positive","no_conflict",-0.845300088957846,19,2.80821097292422,1.122
57,1,0.651,"negative_highly_familiar","conflict",-0.797193579830163,20,2.81358098856819,0.643
57,1,0.771,"positive","no_conflict",-0.749087070702481,21,2.88705437805096,0.651
57,1,0.796,"negative_familiar","conflict",-0.700980561574799,22,2.90091306773767,0.771
57,1,0.996,"negative_unfamiliar","no_conflict",-0.652874052447117,23,2.9982593384237,0.796
57,1,0.933,"positive","no_conflict",-0.604767543319434,24,2.9698816437465,0.996
57,1,1.22,"negative_highly_familiar","conflict",-0.556661034191752,25,3.08635983067475,0.933
57,1,0.701,"positive","no_conflict",-0.50855452506407,26,2.84571801796666,1.22
57,1,0.79,"negative_familiar","conflict",-0.460448015936387,27,2.89762709129044,0.701
57,0,1.238,"positive","no_conflict",-0.412341506808705,28,3.0927206446841,0.79
57,1,0.758,"positive","no_conflict",-0.364234997681023,29,2.87966920563205,1.238
57,1,0.871,"negative_rc","conflict",-0.316128488553341,30,2.94001815500766,0.758
57,1,0.632,"positive","no_conflict",-0.268021979425658,31,2.80071707828239,0.871
57,1,0.887,"negative_highly_familiar","conflict",-0.219915470297976,32,2.94792361983173,0.632
57,1,0.968,"positive","no_conflict",-0.171808961170294,33,2.98587535730839,0.887
57,1,0.817,"negative_unfamiliar","no_conflict",-0.123702452042611,34,2.91222205653242,0.968
57,1,0.657,"positive","no_conflict",-0.0755959429149292,35,2.81756536955978,0.817
57,1,0.953,"negative_unfamiliar","no_conflict",-0.0274894337872469,36,2.97909290063833,0.657
57,1,0.745,"positive","no_conflict",0.0206170753404354,37,2.87215627274829,0.953
57,1,0.714,"negative_rc","conflict",0.0687235844681176,38,2.85369821177617,0.745
57,1,0.779,"negative_highly_familiar","conflict",0.1168300935958,39,2.89153745767256,0.714
57,1,0.738,"positive","no_conflict",0.164936602723482,40,2.86805636182304,0.779
57,1,0.771,"positive","no_conflict",0.213043111851164,41,2.88705437805096,0.738
57,1,0.908,"negative_familiar","conflict",0.261149620978847,42,2.95808584852109,0.771
57,1,0.684,"negative_unfamiliar","no_conflict",0.309256130106529,43,2.83505610172012,0.908
57,1,0.748,"positive","no_conflict",0.357362639234211,44,2.87390159786446,0.684
57,0,0.581,"positive","no_conflict",0.405469148361894,45,2.76417613239033,0.748
57,1,0.845,"negative_rc","conflict",0.453575657489576,46,2.92685670894969,0.581
57,0,0.893,"positive","no_conflict",0.501682166617258,47,2.95085145888855,0.845
57,1,0.726,"negative_familiar","conflict",0.54978867574494,48,2.86093662070009,0.893
57,1,0.824,"negative_unfamiliar","no_conflict",0.597895184872623,49,2.91592721169712,0.726
57,1,1.072,"positive","no_conflict",0.646001694000305,50,3.03019478535675,0.824
57,1,0.696,"positive","no_conflict",0.694108203127987,51,2.84260923961056,1.072
57,1,1.393,"negative_highly_familiar","conflict",0.74221471225567,52,3.14395111642396,0.696
57,1,0.746,"negative_familiar","conflict",0.790321221383352,53,2.87273882747267,1.393
57,1,0.753,"positive","no_conflict",0.838427730511034,54,2.8767949762007,0.746
57,0,0.706,"positive","no_conflict",0.886534239638716,55,2.8488047010518,0.753
57,1,0.731,"negative_rc","conflict",0.934640748766399,56,2.86391737695786,0.706
57,1,0.674,"positive","no_conflict",0.982747257894081,57,2.82865989653532,0.731
57,1,0.779,"negative_rc","conflict",1.03085376702176,58,2.89153745767256,0.674
57,1,0.588,"positive","no_conflict",1.07896027614945,59,2.76937732607614,0.779
57,1,0.756,"negative_highly_familiar","conflict",1.12706678527713,60,2.87852179550121,0.588
57,1,0.716,"positive","no_conflict",1.17517329440481,61,2.85491302230786,0.756
57,1,0.669,"negative_highly_familiar","conflict",1.22327980353249,62,2.82542611776782,0.716
57,1,0.989,"negative_familiar","conflict",1.27138631266017,63,2.99519629159718,0.669
57,1,0.686,"positive","no_conflict",1.31949282178786,64,2.83632411570675,0.989
57,1,0.686,"negative_unfamiliar","no_conflict",1.36759933091554,65,2.83632411570675,0.686
57,1,1.11,"positive","no_conflict",1.41570584004322,66,3.04532297878666,0.686
57,1,0.655,"negative_rc","conflict",1.4638123491709,67,2.81624129999178,1.11
57,1,0.808,"positive","no_conflict",1.51191885829859,68,2.90741136077459,0.655
57,1,0.695,"positive","no_conflict",1.56002536742627,69,2.84198480459011,0.808
57,1,0.864,"negative_familiar","conflict",1.60813187655395,70,2.93651374247889,0.695
57,1,0.985,"negative_unfamiliar","no_conflict",1.65623838568163,71,2.99343623049761,0.864
57,1,0.672,"positive","no_conflict",1.70434489480932,72,2.82736927305383,0.985
58,1,0.497,"negative_unfamiliar","no_conflict",-1.71121725325613,1,2.69635638873333,0.672
58,1,0.793,"positive","no_conflict",-1.66311074412844,2,2.8992731873176,0.497
58,1,0.497,"negative_rc","conflict",-1.61500423500076,3,2.69635638873333,0.793
58,1,0.458,"positive","no_conflict",-1.56689772587308,4,2.66086547800387,0.497
58,1,0.682,"negative_highly_familiar","conflict",-1.5187912167454,5,2.83378437465648,0.458
58,1,0.587,"positive","no_conflict",-1.47068470761772,6,2.76863810124761,0.682
58,1,0.531,"negative_familiar","conflict",-1.42257819849003,7,2.72509452108147,0.587
58,1,0.419,"positive","no_conflict",-1.37447168936235,8,2.6222140229663,0.531
58,1,0.564,"positive","no_conflict",-1.32636518023467,9,2.75127910398334,0.419
58,1,0.908,"negative_rc","conflict",-1.27825867110699,10,2.95808584852109,0.564
58,0,0.652,"negative_familiar","conflict",-1.2301521619793,11,2.81424759573192,0.908
58,1,0.669,"positive","no_conflict",-1.18204565285162,12,2.82542611776782,0.652
58,1,0.67,"positive","no_conflict",-1.13393914372394,13,2.82607480270083,0.669
58,1,0.741,"negative_rc","conflict",-1.08583263459626,14,2.86981820797933,0.67
58,1,0.638,"negative_highly_familiar","conflict",-1.03772612546857,15,2.80482067872116,0.741
58,1,0.447,"positive","no_conflict",-0.989619616340893,16,2.65030752313194,0.638
58,1,0.495,"positive","no_conflict",-0.94151310721321,17,2.69460519893357,0.447
58,1,0.711,"negative_unfamiliar","no_conflict",-0.893406598085528,18,2.85186960072977,0.495
58,1,0.632,"positive","no_conflict",-0.845300088957846,19,2.80071707828239,0.711
58,1,0.36,"negative_highly_familiar","conflict",-0.797193579830163,20,2.55630250076729,0.632
58,1,0.505,"positive","no_conflict",-0.749087070702481,21,2.70329137811866,0.36
58,1,0.521,"negative_familiar","conflict",-0.700980561574799,22,2.71683772329952,0.505
58,1,0.562,"negative_unfamiliar","no_conflict",-0.652874052447117,23,2.74973631556906,0.521
58,1,0.809,"positive","no_conflict",-0.604767543319434,24,2.90794852161227,0.562
58,1,1.002,"negative_highly_familiar","conflict",-0.556661034191752,25,3.00086772153123,0.809
58,1,0.69,"positive","no_conflict",-0.50855452506407,26,2.83884909073726,1.002
58,1,0.475,"negative_familiar","conflict",-0.460448015936387,27,2.67669360962487,0.69
58,0,0.724,"positive","no_conflict",-0.412341506808705,28,2.85973856619715,0.475
58,0,0.803,"positive","no_conflict",-0.364234997681023,29,2.90471554527868,0.724
58,1,0.74,"negative_rc","conflict",-0.316128488553341,30,2.86923171973098,0.803
58,1,0.661,"positive","no_conflict",-0.268021979425658,31,2.82020145948564,0.74
58,1,0.669,"negative_highly_familiar","conflict",-0.219915470297976,32,2.82542611776782,0.661
58,1,0.653,"positive","no_conflict",-0.171808961170294,33,2.81491318127507,0.669
58,1,0.51,"negative_unfamiliar","no_conflict",-0.123702452042611,34,2.70757017609794,0.653
58,1,0.414,"positive","no_conflict",-0.0755959429149292,35,2.6170003411209,0.51
58,1,0.598,"negative_unfamiliar","no_conflict",-0.0274894337872469,36,2.77670118398841,0.414
58,1,0.511,"positive","no_conflict",0.0206170753404354,37,2.70842090013471,0.598
58,1,0.751,"negative_rc","conflict",0.0687235844681176,38,2.87563993700417,0.511
58,1,0.728,"negative_highly_familiar","conflict",0.1168300935958,39,2.86213137931304,0.751
58,1,0.792,"positive","no_conflict",0.164936602723482,40,2.89872518158949,0.728
58,1,0.44,"positive","no_conflict",0.213043111851164,41,2.64345267648619,0.792
58,1,0.705,"negative_familiar","conflict",0.261149620978847,42,2.8481891169914,0.44
58,1,0.578,"negative_unfamiliar","no_conflict",0.309256130106529,43,2.76192783842053,0.705
58,1,0.425,"positive","no_conflict",0.357362639234211,44,2.62838893005031,0.578
58,1,0.458,"positive","no_conflict",0.405469148361894,45,2.66086547800387,0.425
58,0,0.771,"negative_rc","conflict",0.453575657489576,46,2.88705437805096,0.458
58,1,0.555,"positive","no_conflict",0.501682166617258,47,2.74429298312268,0.771
58,1,0.603,"negative_familiar","conflict",0.54978867574494,48,2.78031731214015,0.555
58,1,0.938,"negative_unfamiliar","no_conflict",0.597895184872623,49,2.97220283837906,0.603
58,1,0.779,"positive","no_conflict",0.646001694000305,50,2.89153745767256,0.938
58,1,0.443,"positive","no_conflict",0.694108203127987,51,2.64640372622307,0.779
58,1,0.468,"negative_highly_familiar","conflict",0.74221471225567,52,2.67024585307412,0.443
58,1,0.476,"negative_familiar","conflict",0.790321221383352,53,2.67760695272049,0.468
58,1,0.604,"positive","no_conflict",0.838427730511034,54,2.78103693862113,0.476
58,0,0.477,"positive","no_conflict",0.886534239638716,55,2.67851837904011,0.604
58,1,0.454,"negative_rc","conflict",0.934640748766399,56,2.6570558528571,0.477
58,1,0.997,"positive","no_conflict",0.982747257894081,57,2.99869515831166,0.454
58,1,0.63,"negative_rc","conflict",1.03085376702176,58,2.79934054945358,0.997
58,1,0.527,"positive","no_conflict",1.07896027614945,59,2.72181061521255,0.63
58,1,0.974,"negative_highly_familiar","conflict",1.12706678527713,60,2.98855895687862,0.527
58,1,0.671,"positive","no_conflict",1.17517329440481,61,2.82672252016899,0.974
58,1,1.016,"negative_highly_familiar","conflict",1.22327980353249,62,3.0068937079479,0.671
58,1,0.8,"negative_familiar","conflict",1.27138631266017,63,2.90308998699194,1.016
58,1,0.768,"positive","no_conflict",1.31949282178786,64,2.88536122003151,0.8
58,1,0.545,"negative_unfamiliar","no_conflict",1.36759933091554,65,2.73639650227664,0.768
58,0,0.513,"positive","no_conflict",1.41570584004322,66,2.71011736511182,0.545
58,1,0.778,"negative_rc","conflict",1.4638123491709,67,2.89097959698969,0.513
58,1,0.53,"positive","no_conflict",1.51191885829859,68,2.72427586960079,0.778
58,1,0.73,"positive","no_conflict",1.56002536742627,69,2.86332286012046,0.53
58,1,0.627,"negative_familiar","conflict",1.60813187655395,70,2.79726754083072,0.73
58,1,0.692,"negative_unfamiliar","no_conflict",1.65623838568163,71,2.84010609445676,0.627
58,0,0.867,"positive","no_conflict",1.70434489480932,72,2.93801909747621,0.692
59,1,0.517,"negative_unfamiliar","no_conflict",-1.71121725325613,1,2.71349054309394,0.867
59,1,0.525,"positive","no_conflict",-1.66311074412844,2,2.72015930340596,0.517
59,1,0.534,"negative_rc","conflict",-1.61500423500076,3,2.72754125702856,0.525
59,1,0.622,"positive","no_conflict",-1.56689772587308,4,2.79379038469082,0.534
59,1,0.622,"negative_highly_familiar","conflict",-1.5187912167454,5,2.79379038469082,0.622
59,1,0.822,"positive","no_conflict",-1.47068470761772,6,2.91487181754005,0.622
59,1,0.575,"negative_familiar","conflict",-1.42257819849003,7,2.75966784468963,0.822
59,1,0.528,"positive","no_conflict",-1.37447168936235,8,2.72263392253381,0.575
59,1,0.655,"positive","no_conflict",-1.32636518023467,9,2.81624129999178,0.528
59,1,0.72,"negative_rc","conflict",-1.27825867110699,10,2.85733249643127,0.655
59,1,0.593,"negative_familiar","conflict",-1.2301521619793,11,2.77305469336426,0.72
59,0,0.881,"positive","no_conflict",-1.18204565285162,12,2.94497590841205,0.593
59,1,0.673,"positive","no_conflict",-1.13393914372394,13,2.82801506422398,0.881
59,1,0.49,"negative_rc","conflict",-1.08583263459626,14,2.69019608002851,0.673
59,1,0.618,"negative_highly_familiar","conflict",-1.03772612546857,15,2.79098847508882,0.49
59,1,0.707,"positive","no_conflict",-0.989619616340893,16,2.8494194137969,0.618
59,1,0.715,"positive","no_conflict",-0.94151310721321,17,2.85430604180108,0.707
59,1,0.827,"negative_unfamiliar","no_conflict",-0.893406598085528,18,2.91750550955255,0.715
59,1,0.644,"positive","no_conflict",-0.845300088957846,19,2.80888586735981,0.827
59,1,0.796,"negative_highly_familiar","conflict",-0.797193579830163,20,2.90091306773767,0.644
59,1,1.044,"positive","no_conflict",-0.749087070702481,21,3.01870049866624,0.796
59,1,0.685,"negative_familiar","conflict",-0.700980561574799,22,2.83569057149243,1.044
59,1,0.574,"negative_unfamiliar","no_conflict",-0.652874052447117,23,2.75891189239797,0.685
59,1,0.573,"positive","no_conflict",-0.604767543319434,24,2.75815462196739,0.574
59,1,0.75,"negative_highly_familiar","conflict",-0.556661034191752,25,2.8750612633917,0.573
59,1,0.559,"positive","no_conflict",-0.50855452506407,26,2.74741180788642,0.75
59,1,0.623,"negative_familiar","conflict",-0.460448015936387,27,2.79448804665917,0.559
