"subj_idx","response","rt","stim","block","block_number","trial_z","trial","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv","stimblock"
54,1,331,"incongruent","most_incon",2,-0.811891815631317,43,-3.02114803625378,3,-1.49694811484453,0.317,-3.15457413249211,"incongruent_most_incon"
54,1,345,"incongruent","most_incon",2,-0.790241367214482,44,-2.89855072463768,4,-1.4114082225677,0.331,-3.02114803625378,"incongruent_most_incon"
54,1,375,"incongruent","most_incon",2,-0.768590918797647,45,-2.66666666666667,5,-1.32586833029087,0.345,-2.89855072463768,"incongruent_most_incon"
54,1,349,"incongruent","most_incon",2,-0.746940470380811,46,-2.86532951289398,6,-1.24032843801404,0.375,-2.66666666666667,"incongruent_most_incon"
54,1,379,"incongruent","most_incon",2,-0.725290021963976,47,-2.63852242744063,7,-1.15478854573721,0.349,-2.86532951289398,"incongruent_most_incon"
54,1,416,"incongruent","most_incon",2,-0.703639573547141,48,-2.40384615384615,8,-1.06924865346038,0.379,-2.63852242744063,"incongruent_most_incon"
54,1,382,"congruent","most_incon",2,-0.681989125130306,49,-2.61780104712042,9,-0.983708761183547,0.416,-2.40384615384615,"congruent"
54,1,364,"congruent","most_incon",2,-0.660338676713471,50,-2.74725274725275,10,-0.898168868906717,0.382,-2.61780104712042,"congruent"
54,1,403,"incongruent","most_incon",2,-0.638688228296636,51,-2.48138957816377,11,-0.812628976629887,0.364,-2.74725274725275,"incongruent_most_incon"
54,1,392,"incongruent","most_incon",2,-0.617037779879801,52,-2.55102040816327,12,-0.727089084353056,0.403,-2.48138957816377,"incongruent_most_incon"
54,1,398,"incongruent","most_incon",2,-0.595387331462966,53,-2.51256281407035,13,-0.641549192076226,0.392,-2.55102040816327,"incongruent_most_incon"
54,1,364,"incongruent","most_incon",2,-0.57373688304613,54,-2.74725274725275,14,-0.556009299799396,0.398,-2.51256281407035,"incongruent_most_incon"
54,1,370,"incongruent","most_incon",2,-0.552086434629295,55,-2.7027027027027,15,-0.470469407522566,0.364,-2.74725274725275,"incongruent_most_incon"
54,1,479,"congruent","most_incon",2,-0.53043598621246,56,-2.08768267223382,16,-0.384929515245736,0.37,-2.7027027027027,"congruent"
54,1,382,"incongruent","most_incon",2,-0.508785537795625,57,-2.61780104712042,17,-0.299389622968906,0.479,-2.08768267223382,"incongruent_most_incon"
54,1,324,"congruent","most_incon",2,-0.48713508937879,58,-3.08641975308642,18,-0.213849730692075,0.382,-2.61780104712042,"congruent"
54,1,370,"incongruent","most_incon",2,-0.465484640961955,59,-2.7027027027027,19,-0.128309838415245,0.324,-3.08641975308642,"incongruent_most_incon"
54,1,359,"incongruent","most_incon",2,-0.44383419254512,60,-2.78551532033426,20,-0.0427699461384151,0.37,-2.7027027027027,"incongruent_most_incon"
54,1,389,"incongruent","most_incon",2,-0.422183744128285,61,-2.5706940874036,21,0.0427699461384151,0.359,-2.78551532033426,"incongruent_most_incon"
54,1,339,"incongruent","most_incon",2,-0.40053329571145,62,-2.94985250737463,22,0.128309838415245,0.389,-2.5706940874036,"incongruent_most_incon"
54,1,346,"congruent","most_incon",2,-0.378882847294614,63,-2.89017341040462,23,0.213849730692075,0.339,-2.94985250737463,"congruent"
54,1,375,"congruent","most_incon",2,-0.357232398877779,64,-2.66666666666667,24,0.299389622968906,0.346,-2.89017341040462,"congruent"
54,1,341,"congruent","most_incon",2,-0.335581950460944,65,-2.93255131964809,25,0.384929515245736,0.375,-2.66666666666667,"congruent"
54,1,347,"congruent","most_incon",2,-0.313931502044109,66,-2.88184438040346,26,0.470469407522566,0.341,-2.93255131964809,"congruent"
54,1,369,"congruent","most_incon",2,-0.292281053627274,67,-2.710027100271,27,0.556009299799396,0.347,-2.88184438040346,"congruent"
54,1,342,"incongruent","most_incon",2,-0.270630605210439,68,-2.92397660818713,28,0.641549192076226,0.369,-2.710027100271,"incongruent_most_incon"
54,1,381,"incongruent","most_incon",2,-0.248980156793604,69,-2.6246719160105,29,0.727089084353056,0.342,-2.92397660818713,"incongruent_most_incon"
54,1,379,"incongruent","most_incon",2,-0.227329708376769,70,-2.63852242744063,30,0.812628976629887,0.381,-2.6246719160105,"incongruent_most_incon"
54,1,457,"incongruent","most_incon",2,-0.205679259959934,71,-2.18818380743982,31,0.898168868906717,0.379,-2.63852242744063,"incongruent_most_incon"
54,1,358,"incongruent","most_incon",2,-0.184028811543098,72,-2.79329608938547,32,0.983708761183547,0.457,-2.18818380743982,"incongruent_most_incon"
54,1,348,"congruent","most_incon",2,-0.162378363126263,73,-2.8735632183908,33,1.06924865346038,0.358,-2.79329608938547,"congruent"
54,1,338,"incongruent","most_incon",2,-0.140727914709428,74,-2.9585798816568,34,1.15478854573721,0.348,-2.8735632183908,"incongruent_most_incon"
54,1,328,"incongruent","most_incon",2,-0.119077466292593,75,-3.04878048780488,35,1.24032843801404,0.338,-2.9585798816568,"incongruent_most_incon"
54,1,374,"incongruent","most_incon",2,-0.097427017875758,76,-2.67379679144385,36,1.32586833029087,0.328,-3.04878048780488,"incongruent_most_incon"
54,1,420,"incongruent","most_incon",2,-0.0757765694589229,77,-2.38095238095238,37,1.4114082225677,0.374,-2.67379679144385,"incongruent_most_incon"
54,1,370,"incongruent","most_incon",2,-0.0541261210420878,78,-2.7027027027027,38,1.49694811484453,0.42,-2.38095238095238,"incongruent_most_incon"
54,1,328,"incongruent","most_incon",2,-0.0324756726252527,79,-3.04878048780488,39,1.58248800712136,0.37,-2.7027027027027,"incongruent_most_incon"
54,1,325,"congruent","most_incon",2,-0.0108252242084176,80,-3.07692307692308,40,1.66802789939819,0.328,-3.04878048780488,"congruent"
54,1,380,"incongruent","most_incon",3,0.0108252242084176,81,-2.63157894736842,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
54,1,361,"incongruent","most_incon",3,0.0324756726252527,82,-2.77008310249307,2,-1.58248800712136,0.38,-2.63157894736842,"incongruent_most_incon"
54,1,391,"congruent","most_incon",3,0.0541261210420878,83,-2.55754475703325,3,-1.49694811484453,0.361,-2.77008310249307,"congruent"
54,1,365,"congruent","most_incon",3,0.0757765694589229,84,-2.73972602739726,4,-1.4114082225677,0.391,-2.55754475703325,"congruent"
54,1,395,"congruent","most_incon",3,0.097427017875758,85,-2.53164556962025,5,-1.32586833029087,0.365,-2.73972602739726,"congruent"
54,1,336,"incongruent","most_incon",3,0.119077466292593,86,-2.97619047619048,6,-1.24032843801404,0.395,-2.53164556962025,"incongruent_most_incon"
54,1,350,"incongruent","most_incon",3,0.140727914709428,87,-2.85714285714286,7,-1.15478854573721,0.336,-2.97619047619048,"incongruent_most_incon"
54,1,317,"incongruent","most_incon",3,0.162378363126263,88,-3.15457413249211,8,-1.06924865346038,0.35,-2.85714285714286,"incongruent_most_incon"
54,1,315,"congruent","most_incon",3,0.184028811543098,89,-3.17460317460317,9,-0.983708761183547,0.317,-3.15457413249211,"congruent"
54,1,392,"incongruent","most_incon",3,0.205679259959934,90,-2.55102040816327,10,-0.898168868906717,0.315,-3.17460317460317,"incongruent_most_incon"
54,1,382,"incongruent","most_incon",3,0.227329708376769,91,-2.61780104712042,11,-0.812628976629887,0.392,-2.55102040816327,"incongruent_most_incon"
54,1,388,"incongruent","most_incon",3,0.248980156793604,92,-2.57731958762887,12,-0.727089084353056,0.382,-2.61780104712042,"incongruent_most_incon"
54,1,363,"incongruent","most_incon",3,0.270630605210439,93,-2.75482093663912,13,-0.641549192076226,0.388,-2.57731958762887,"incongruent_most_incon"
54,1,344,"congruent","most_incon",3,0.292281053627274,94,-2.90697674418605,14,-0.556009299799396,0.363,-2.75482093663912,"congruent"
54,1,350,"incongruent","most_incon",3,0.313931502044109,95,-2.85714285714286,15,-0.470469407522566,0.344,-2.90697674418605,"incongruent_most_incon"
54,1,340,"congruent","most_incon",3,0.335581950460944,96,-2.94117647058824,16,-0.384929515245736,0.35,-2.85714285714286,"congruent"
54,1,362,"incongruent","most_incon",3,0.357232398877779,97,-2.76243093922652,17,-0.299389622968906,0.34,-2.94117647058824,"incongruent_most_incon"
54,1,391,"incongruent","most_incon",3,0.378882847294614,98,-2.55754475703325,18,-0.213849730692075,0.362,-2.76243093922652,"incongruent_most_incon"
54,1,341,"incongruent","most_incon",3,0.40053329571145,99,-2.93255131964809,19,-0.128309838415245,0.391,-2.55754475703325,"incongruent_most_incon"
54,1,380,"incongruent","most_incon",3,0.422183744128285,100,-2.63157894736842,20,-0.0427699461384151,0.341,-2.93255131964809,"incongruent_most_incon"
54,1,378,"incongruent","most_incon",3,0.44383419254512,101,-2.64550264550265,21,0.0427699461384151,0.38,-2.63157894736842,"incongruent_most_incon"
54,1,327,"incongruent","most_incon",3,0.465484640961955,102,-3.05810397553517,22,0.128309838415245,0.378,-2.64550264550265,"incongruent_most_incon"
54,1,341,"incongruent","most_incon",3,0.48713508937879,103,-2.93255131964809,23,0.213849730692075,0.327,-3.05810397553517,"incongruent_most_incon"
54,1,355,"congruent","most_incon",3,0.508785537795625,104,-2.8169014084507,24,0.299389622968906,0.341,-2.93255131964809,"congruent"
54,1,392,"incongruent","most_incon",3,0.53043598621246,105,-2.55102040816327,25,0.384929515245736,0.355,-2.8169014084507,"incongruent_most_incon"
54,1,359,"incongruent","most_incon",3,0.552086434629295,106,-2.78551532033426,26,0.470469407522566,0.392,-2.55102040816327,"incongruent_most_incon"
54,1,397,"incongruent","most_incon",3,0.57373688304613,107,-2.51889168765743,27,0.556009299799396,0.359,-2.78551532033426,"incongruent_most_incon"
54,1,379,"incongruent","most_incon",3,0.595387331462966,108,-2.63852242744063,28,0.641549192076226,0.397,-2.51889168765743,"incongruent_most_incon"
54,1,417,"incongruent","most_incon",3,0.617037779879801,109,-2.39808153477218,29,0.727089084353056,0.379,-2.63852242744063,"incongruent_most_incon"
54,1,342,"incongruent","most_incon",3,0.638688228296636,110,-2.92397660818713,30,0.812628976629887,0.417,-2.39808153477218,"incongruent_most_incon"
54,1,364,"congruent","most_incon",3,0.660338676713471,111,-2.74725274725275,31,0.898168868906717,0.342,-2.92397660818713,"congruent"
54,1,379,"congruent","most_incon",3,0.681989125130306,112,-2.63852242744063,32,0.983708761183547,0.364,-2.74725274725275,"congruent"
54,1,393,"incongruent","most_incon",3,0.703639573547141,113,-2.54452926208651,33,1.06924865346038,0.379,-2.63852242744063,"incongruent_most_incon"
54,1,454,"congruent","most_incon",3,0.725290021963976,114,-2.20264317180617,34,1.15478854573721,0.393,-2.54452926208651,"congruent"
54,1,388,"congruent","most_incon",3,0.746940470380811,115,-2.57731958762887,35,1.24032843801404,0.454,-2.20264317180617,"congruent"
54,1,474,"incongruent","most_incon",3,0.768590918797647,116,-2.10970464135021,36,1.32586833029087,0.388,-2.57731958762887,"incongruent_most_incon"
54,1,391,"incongruent","most_incon",3,0.790241367214482,117,-2.55754475703325,37,1.4114082225677,0.474,-2.10970464135021,"incongruent_most_incon"
54,1,366,"congruent","most_incon",3,0.811891815631317,118,-2.73224043715847,38,1.49694811484453,0.391,-2.55754475703325,"congruent"
54,1,476,"incongruent","most_incon",3,0.833542264048152,119,-2.10084033613445,39,1.58248800712136,0.366,-2.73224043715847,"incongruent_most_incon"
54,1,402,"incongruent","most_incon",3,0.855192712464987,120,-2.48756218905473,40,1.66802789939819,0.476,-2.10084033613445,"incongruent_most_incon"
54,1,360,"incongruent","most_con",4,0.876843160881822,121,-2.77777777777778,1,-1.66802789939819,NA,NA,"incongruent_most_con"
54,1,349,"congruent","most_con",4,0.898493609298657,122,-2.86532951289398,2,-1.58248800712136,0.36,-2.77777777777778,"congruent"
54,1,387,"congruent","most_con",4,0.920144057715492,123,-2.58397932816537,3,-1.49694811484453,0.349,-2.86532951289398,"congruent"
54,1,353,"congruent","most_con",4,0.941794506132327,124,-2.8328611898017,4,-1.4114082225677,0.387,-2.58397932816537,"congruent"
54,1,344,"congruent","most_con",4,0.963444954549162,125,-2.90697674418605,5,-1.32586833029087,0.353,-2.8328611898017,"congruent"
54,1,389,"incongruent","most_con",4,0.985095402965998,126,-2.5706940874036,6,-1.24032843801404,0.344,-2.90697674418605,"incongruent_most_con"
54,1,355,"congruent","most_con",4,1.00674585138283,127,-2.8169014084507,7,-1.15478854573721,0.389,-2.5706940874036,"congruent"
54,1,361,"incongruent","most_con",4,1.02839629979967,128,-2.77008310249307,8,-1.06924865346038,0.355,-2.8169014084507,"incongruent_most_con"
54,1,311,"incongruent","most_con",4,1.0500467482165,129,-3.21543408360129,9,-0.983708761183547,0.361,-2.77008310249307,"incongruent_most_con"
54,1,404,"congruent","most_con",4,1.07169719663334,130,-2.47524752475248,10,-0.898168868906717,0.311,-3.21543408360129,"congruent"
54,1,347,"incongruent","most_con",4,1.09334764505017,131,-2.88184438040346,11,-0.812628976629887,0.404,-2.47524752475248,"incongruent_most_con"
54,1,305,"congruent","most_con",4,1.11499809346701,132,-3.27868852459016,12,-0.727089084353056,0.347,-2.88184438040346,"congruent"
54,1,391,"congruent","most_con",4,1.13664854188384,133,-2.55754475703325,13,-0.641549192076226,0.305,-3.27868852459016,"congruent"
54,1,364,"congruent","most_con",4,1.15829899030068,134,-2.74725274725275,14,-0.556009299799396,0.391,-2.55754475703325,"congruent"
54,1,378,"congruent","most_con",4,1.17994943871751,135,-2.64550264550265,15,-0.470469407522566,0.364,-2.74725274725275,"congruent"
54,1,384,"congruent","most_con",4,1.20159988713435,136,-2.60416666666667,16,-0.384929515245736,0.378,-2.64550264550265,"congruent"
54,1,375,"congruent","most_con",4,1.22325033555118,137,-2.66666666666667,17,-0.299389622968906,0.384,-2.60416666666667,"congruent"
54,1,484,"incongruent","most_con",4,1.24490078396802,138,-2.06611570247934,18,-0.213849730692075,0.375,-2.66666666666667,"incongruent_most_con"
54,1,362,"incongruent","most_con",4,1.26655123238485,139,-2.76243093922652,19,-0.128309838415245,0.484,-2.06611570247934,"incongruent_most_con"
54,1,399,"congruent","most_con",4,1.28820168080169,140,-2.5062656641604,20,-0.0427699461384151,0.362,-2.76243093922652,"congruent"
54,1,350,"congruent","most_con",4,1.30985212921852,141,-2.85714285714286,21,0.0427699461384151,0.399,-2.5062656641604,"congruent"
54,1,579,"congruent","most_con",4,1.33150257763536,142,-1.72711571675302,22,0.128309838415245,0.35,-2.85714285714286,"congruent"
54,1,329,"congruent","most_con",4,1.35315302605219,143,-3.03951367781155,23,0.213849730692075,0.579,-1.72711571675302,"congruent"
54,1,368,"incongruent","most_con",4,1.37480347446903,144,-2.71739130434783,24,0.299389622968906,0.329,-3.03951367781155,"incongruent_most_con"
54,1,350,"congruent","most_con",4,1.39645392288586,145,-2.85714285714286,25,0.384929515245736,0.368,-2.71739130434783,"congruent"
54,1,339,"incongruent","most_con",4,1.4181043713027,146,-2.94985250737463,26,0.470469407522566,0.35,-2.85714285714286,"incongruent_most_con"
54,1,361,"congruent","most_con",4,1.43975481971953,147,-2.77008310249307,27,0.556009299799396,0.339,-2.94985250737463,"congruent"
54,1,303,"congruent","most_con",4,1.46140526813637,148,-3.3003300330033,28,0.641549192076226,0.361,-2.77008310249307,"congruent"
54,1,388,"congruent","most_con",4,1.48305571655321,149,-2.57731958762887,29,0.727089084353056,0.303,-3.3003300330033,"congruent"
54,1,267,"congruent","most_con",4,1.50470616497004,150,-3.74531835205992,30,0.812628976629887,0.388,-2.57731958762887,"congruent"
54,1,329,"incongruent","most_con",4,1.52635661338688,151,-3.03951367781155,31,0.898168868906717,0.267,-3.74531835205992,"incongruent_most_con"
54,1,383,"congruent","most_con",4,1.54800706180371,152,-2.61096605744125,32,0.983708761183547,0.329,-3.03951367781155,"congruent"
54,1,332,"incongruent","most_con",4,1.56965751022055,153,-3.01204819277108,33,1.06924865346038,0.383,-2.61096605744125,"incongruent_most_con"
54,1,281,"congruent","most_con",4,1.59130795863738,154,-3.55871886120996,34,1.15478854573721,0.332,-3.01204819277108,"congruent"
54,0,280,"incongruent","most_con",4,1.61295840705422,155,-3.57142857142857,35,1.24032843801404,0.281,-3.55871886120996,"incongruent_most_con"
54,1,439,"congruent","most_con",4,1.63460885547105,156,-2.27790432801822,36,1.32586833029087,0.28,-3.57142857142857,"congruent"
54,1,372,"congruent","most_con",4,1.65625930388789,157,-2.68817204301075,37,1.4114082225677,0.439,-2.27790432801822,"congruent"
54,1,346,"congruent","most_con",4,1.67790975230472,158,-2.89017341040462,38,1.49694811484453,0.372,-2.68817204301075,"congruent"
54,1,352,"congruent","most_con",4,1.69956020072156,159,-2.84090909090909,39,1.58248800712136,0.346,-2.89017341040462,"congruent"
54,1,310,"congruent","most_con",4,1.72121064913839,160,-3.2258064516129,40,1.66802789939819,0.352,-2.84090909090909,"congruent"
56,1,420,"congruent","most_con",1,-1.72121064913839,1,-2.38095238095238,1,-1.66802789939819,NA,NA,"congruent"
56,1,353,"congruent","most_con",1,-1.69956020072156,2,-2.8328611898017,2,-1.58248800712136,0.42,-2.38095238095238,"congruent"
56,1,424,"incongruent","most_con",1,-1.67790975230472,3,-2.35849056603774,3,-1.49694811484453,0.353,-2.8328611898017,"incongruent_most_con"
56,1,429,"incongruent","most_con",1,-1.65625930388789,4,-2.33100233100233,4,-1.4114082225677,0.424,-2.35849056603774,"incongruent_most_con"
56,1,411,"congruent","most_con",1,-1.63460885547105,5,-2.4330900243309,5,-1.32586833029087,0.429,-2.33100233100233,"congruent"
56,1,322,"congruent","most_con",1,-1.61295840705422,6,-3.1055900621118,6,-1.24032843801404,0.411,-2.4330900243309,"congruent"
56,1,376,"incongruent","most_con",1,-1.59130795863738,7,-2.65957446808511,7,-1.15478854573721,0.322,-3.1055900621118,"incongruent_most_con"
56,1,301,"congruent","most_con",1,-1.56965751022055,8,-3.32225913621262,8,-1.06924865346038,0.376,-2.65957446808511,"congruent"
56,1,291,"congruent","most_con",1,-1.54800706180371,9,-3.43642611683849,9,-0.983708761183547,0.301,-3.32225913621262,"congruent"
56,1,289,"congruent","most_con",1,-1.52635661338688,10,-3.46020761245675,10,-0.898168868906717,0.291,-3.43642611683849,"congruent"
56,1,359,"congruent","most_con",1,-1.50470616497004,11,-2.78551532033426,11,-0.812628976629887,0.289,-3.46020761245675,"congruent"
56,1,389,"incongruent","most_con",1,-1.48305571655321,12,-2.5706940874036,12,-0.727089084353056,0.359,-2.78551532033426,"incongruent_most_con"
56,1,323,"congruent","most_con",1,-1.46140526813637,13,-3.09597523219814,13,-0.641549192076226,0.389,-2.5706940874036,"congruent"
56,1,281,"congruent","most_con",1,-1.43975481971953,14,-3.55871886120996,14,-0.556009299799396,0.323,-3.09597523219814,"congruent"
56,1,287,"congruent","most_con",1,-1.4181043713027,15,-3.48432055749129,15,-0.470469407522566,0.281,-3.55871886120996,"congruent"
56,1,428,"congruent","most_con",1,-1.39645392288586,16,-2.33644859813084,16,-0.384929515245736,0.287,-3.48432055749129,"congruent"
56,1,314,"incongruent","most_con",1,-1.37480347446903,17,-3.18471337579618,17,-0.299389622968906,0.428,-2.33644859813084,"incongruent_most_con"
56,1,401,"incongruent","most_con",1,-1.35315302605219,18,-2.49376558603491,18,-0.213849730692075,0.314,-3.18471337579618,"incongruent_most_con"
56,1,295,"congruent","most_con",1,-1.33150257763536,19,-3.38983050847458,19,-0.128309838415245,0.401,-2.49376558603491,"congruent"
56,1,388,"incongruent","most_con",1,-1.30985212921852,20,-2.57731958762887,20,-0.0427699461384151,0.295,-3.38983050847458,"incongruent_most_con"
56,1,330,"congruent","most_con",1,-1.28820168080169,21,-3.03030303030303,21,0.0427699461384151,0.388,-2.57731958762887,"congruent"
56,1,304,"incongruent","most_con",1,-1.26655123238485,22,-3.28947368421053,22,0.128309838415245,0.33,-3.03030303030303,"incongruent_most_con"
56,1,406,"incongruent","most_con",1,-1.24490078396802,23,-2.46305418719212,23,0.213849730692075,0.304,-3.28947368421053,"incongruent_most_con"
56,1,379,"incongruent","most_con",1,-1.22325033555118,24,-2.63852242744063,24,0.299389622968906,0.406,-2.46305418719212,"incongruent_most_con"
56,1,322,"congruent","most_con",1,-1.20159988713435,25,-3.1055900621118,25,0.384929515245736,0.379,-2.63852242744063,"congruent"
56,1,320,"congruent","most_con",1,-1.17994943871751,26,-3.125,26,0.470469407522566,0.322,-3.1055900621118,"congruent"
56,1,358,"congruent","most_con",1,-1.15829899030068,27,-2.79329608938547,27,0.556009299799396,0.32,-3.125,"congruent"
56,1,315,"congruent","most_con",1,-1.13664854188384,28,-3.17460317460317,28,0.641549192076226,0.358,-2.79329608938547,"congruent"
56,1,305,"congruent","most_con",1,-1.11499809346701,29,-3.27868852459016,29,0.727089084353056,0.315,-3.17460317460317,"congruent"
56,1,295,"congruent","most_con",1,-1.09334764505017,30,-3.38983050847458,30,0.812628976629887,0.305,-3.27868852459016,"congruent"
56,1,350,"congruent","most_con",1,-1.07169719663334,31,-2.85714285714286,31,0.898168868906717,0.295,-3.38983050847458,"congruent"
56,1,363,"congruent","most_con",1,-1.0500467482165,32,-2.75482093663912,32,0.983708761183547,0.35,-2.85714285714286,"congruent"
56,1,361,"incongruent","most_con",1,-1.02839629979967,33,-2.77008310249307,33,1.06924865346038,0.363,-2.75482093663912,"incongruent_most_con"
56,1,359,"congruent","most_con",1,-1.00674585138283,34,-2.78551532033426,34,1.15478854573721,0.361,-2.77008310249307,"congruent"
56,1,333,"congruent","most_con",1,-0.985095402965998,35,-3.003003003003,35,1.24032843801404,0.359,-2.78551532033426,"congruent"
56,1,338,"incongruent","most_con",1,-0.963444954549162,36,-2.9585798816568,36,1.32586833029087,0.333,-3.003003003003,"incongruent_most_con"
56,NA,NA,"congruent","most_con",1,-0.941794506132327,37,-4.01606425702811,37,1.4114082225677,0.338,-2.9585798816568,"congruent"
56,1,406,"congruent","most_con",1,-0.920144057715492,38,-2.46305418719212,38,1.49694811484453,0.249,-4.01606425702811,"congruent"
56,1,325,"congruent","most_con",1,-0.898493609298657,39,-3.07692307692308,39,1.58248800712136,0.406,-2.46305418719212,"congruent"
56,1,354,"congruent","most_con",1,-0.876843160881822,40,-2.82485875706215,40,1.66802789939819,0.325,-3.07692307692308,"congruent"
56,1,376,"incongruent","most_incon",2,-0.855192712464987,41,-2.65957446808511,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
56,1,358,"incongruent","most_incon",2,-0.833542264048152,42,-2.79329608938547,2,-1.58248800712136,0.376,-2.65957446808511,"incongruent_most_incon"
56,1,340,"incongruent","most_incon",2,-0.811891815631317,43,-2.94117647058824,3,-1.49694811484453,0.358,-2.79329608938547,"incongruent_most_incon"
56,1,402,"incongruent","most_incon",2,-0.790241367214482,44,-2.48756218905473,4,-1.4114082225677,0.34,-2.94117647058824,"incongruent_most_incon"
56,1,312,"incongruent","most_incon",2,-0.768590918797647,45,-3.20512820512821,5,-1.32586833029087,0.402,-2.48756218905473,"incongruent_most_incon"
56,1,342,"congruent","most_incon",2,-0.746940470380811,46,-2.92397660818713,6,-1.24032843801404,0.312,-3.20512820512821,"congruent"
56,1,300,"congruent","most_incon",2,-0.725290021963976,47,-3.33333333333333,7,-1.15478854573721,0.342,-2.92397660818713,"congruent"
56,1,281,"congruent","most_incon",2,-0.703639573547141,48,-3.55871886120996,8,-1.06924865346038,0.3,-3.33333333333333,"congruent"
56,1,607,"incongruent","most_incon",2,-0.681989125130306,49,-1.64744645799012,9,-0.983708761183547,0.281,-3.55871886120996,"incongruent_most_incon"
56,1,406,"incongruent","most_incon",2,-0.660338676713471,50,-2.46305418719212,10,-0.898168868906717,0.607,-1.64744645799012,"incongruent_most_incon"
56,1,340,"incongruent","most_incon",2,-0.638688228296636,51,-2.94117647058824,11,-0.812628976629887,0.406,-2.46305418719212,"incongruent_most_incon"
56,0,353,"incongruent","most_incon",2,-0.617037779879801,52,-2.8328611898017,12,-0.727089084353056,0.34,-2.94117647058824,"incongruent_most_incon"
56,1,342,"congruent","most_incon",2,-0.595387331462966,53,-2.92397660818713,13,-0.641549192076226,0.353,-2.8328611898017,"congruent"
56,1,325,"incongruent","most_incon",2,-0.57373688304613,54,-3.07692307692308,14,-0.556009299799396,0.342,-2.92397660818713,"incongruent_most_incon"
56,1,315,"congruent","most_incon",2,-0.552086434629295,55,-3.17460317460317,15,-0.470469407522566,0.325,-3.07692307692308,"congruent"
56,1,409,"incongruent","most_incon",2,-0.53043598621246,56,-2.44498777506112,16,-0.384929515245736,0.315,-3.17460317460317,"incongruent_most_incon"
56,1,375,"incongruent","most_incon",2,-0.508785537795625,57,-2.66666666666667,17,-0.299389622968906,0.409,-2.44498777506112,"incongruent_most_incon"
56,1,573,"incongruent","most_incon",2,-0.48713508937879,58,-1.74520069808028,18,-0.213849730692075,0.375,-2.66666666666667,"incongruent_most_incon"
56,1,467,"incongruent","most_incon",2,-0.465484640961955,59,-2.14132762312634,19,-0.128309838415245,0.573,-1.74520069808028,"incongruent_most_incon"
56,1,416,"incongruent","most_incon",2,-0.44383419254512,60,-2.40384615384615,20,-0.0427699461384151,0.467,-2.14132762312634,"incongruent_most_incon"
56,1,366,"incongruent","most_incon",2,-0.422183744128285,61,-2.73224043715847,21,0.0427699461384151,0.416,-2.40384615384615,"incongruent_most_incon"
56,1,349,"incongruent","most_incon",2,-0.40053329571145,62,-2.86532951289398,22,0.128309838415245,0.366,-2.73224043715847,"incongruent_most_incon"
56,1,371,"incongruent","most_incon",2,-0.378882847294614,63,-2.69541778975741,23,0.213849730692075,0.349,-2.86532951289398,"incongruent_most_incon"
56,1,296,"incongruent","most_incon",2,-0.357232398877779,64,-3.37837837837838,24,0.299389622968906,0.371,-2.69541778975741,"incongruent_most_incon"
56,1,398,"congruent","most_incon",2,-0.335581950460944,65,-2.51256281407035,25,0.384929515245736,0.296,-3.37837837837838,"congruent"
56,1,364,"incongruent","most_incon",2,-0.313931502044109,66,-2.74725274725275,26,0.470469407522566,0.398,-2.51256281407035,"incongruent_most_incon"
56,1,338,"incongruent","most_incon",2,-0.292281053627274,67,-2.9585798816568,27,0.556009299799396,0.364,-2.74725274725275,"incongruent_most_incon"
56,1,351,"incongruent","most_incon",2,-0.270630605210439,68,-2.84900284900285,28,0.641549192076226,0.338,-2.9585798816568,"incongruent_most_incon"
56,0,286,"incongruent","most_incon",2,-0.248980156793604,69,-3.4965034965035,29,0.727089084353056,0.351,-2.84900284900285,"incongruent_most_incon"
56,1,364,"congruent","most_incon",2,-0.227329708376769,70,-2.74725274725275,30,0.812628976629887,0.286,-3.4965034965035,"congruent"
56,1,346,"congruent","most_incon",2,-0.205679259959934,71,-2.89017341040462,31,0.898168868906717,0.364,-2.74725274725275,"congruent"
56,1,279,"incongruent","most_incon",2,-0.184028811543098,72,-3.584229390681,32,0.983708761183547,0.346,-2.89017341040462,"incongruent_most_incon"
56,1,317,"congruent","most_incon",2,-0.162378363126263,73,-3.15457413249211,33,1.06924865346038,0.279,-3.584229390681,"congruent"
56,1,403,"incongruent","most_incon",2,-0.140727914709428,74,-2.48138957816377,34,1.15478854573721,0.317,-3.15457413249211,"incongruent_most_incon"
56,1,426,"incongruent","most_incon",2,-0.119077466292593,75,-2.34741784037559,35,1.24032843801404,0.403,-2.48138957816377,"incongruent_most_incon"
56,1,343,"incongruent","most_incon",2,-0.097427017875758,76,-2.91545189504373,36,1.32586833029087,0.426,-2.34741784037559,"incongruent_most_incon"
56,1,269,"congruent","most_incon",2,-0.0757765694589229,77,-3.71747211895911,37,1.4114082225677,0.343,-2.91545189504373,"congruent"
56,1,371,"congruent","most_incon",2,-0.0541261210420878,78,-2.69541778975741,38,1.49694811484453,0.269,-3.71747211895911,"congruent"
56,1,329,"congruent","most_incon",2,-0.0324756726252527,79,-3.03951367781155,39,1.58248800712136,0.371,-2.69541778975741,"congruent"
56,1,342,"incongruent","most_incon",2,-0.0108252242084176,80,-2.92397660818713,40,1.66802789939819,0.329,-3.03951367781155,"incongruent_most_incon"
