subj_idx,response,rt,cond,stim,trial_z,rt_log_trim_grp,prev_rt,prev_rt_z,prev_error,id,since_nogo,since_nogo_z,block_trial_z,DISINH,ANTAG
75,1,315,SevenGo,Go,-1.421710933,2.498310554,2.33243846,-3.359755643,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,373,SevenGo,Go,-1.40727732,2.571708832,2.498310554,-0.985934989,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,329,SevenGo,Go,-1.392843706,2.517195898,2.571708832,0.064478882,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,389,SevenGo,Go,-1.378410093,2.589949601,2.517195898,-0.715663969,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,377,SevenGo,Go,-1.363976479,2.57634135,2.589949601,0.325525297,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,323,SevenGo,Go,-1.349542865,2.509202522,2.57634135,0.130775554,0,75,6,1.697715035,1.697715035,0.754,0.235
75,1,0,SevenGo,NoGo,-1.335109252,0,2.509202522,-0.830058378,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,323,FiveGo,Go,-1.320675638,2.509202522,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,350,FiveGo,Go,-1.306242025,2.544068044,2.509202522,-0.830058378,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,354,FiveGo,Go,-1.291808411,2.549003262,2.544068044,-0.331092613,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,364,FiveGo,Go,-1.277374798,2.561101384,2.549003262,-0.260463965,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,328,FiveGo,Go,-1.262941184,2.515873844,2.561101384,-0.087325915,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,0,FiveGo,NoGo,-1.248507571,0,2.515873844,-0.734584088,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,304,OneGo,Go,-1.234073957,2.482873584,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,0,354,OneGo,NoGo,-1.219640344,2.549003262,2.482873584,-1.206855807,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,398,ThreeGo,Go,-1.20520673,2.599883072,2.549003262,-0.260463965,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,354,ThreeGo,Go,-1.190773117,2.549003262,2.599883072,0.467684701,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,381,ThreeGo,Go,-1.176339503,2.580924976,2.549003262,-0.260463965,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,0,ThreeGo,NoGo,-1.16190589,0,2.580924976,0.196372513,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,292,FiveGo,Go,-1.147472276,2.465382851,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,423,FiveGo,Go,-1.133038662,2.626340367,2.465382851,-1.457168324,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,403,FiveGo,Go,-1.118605049,2.605305046,2.626340367,0.84631906,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,NA,FiveGo,Go,-1.104171435,NA,2.605305046,0.545279393,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,425,FiveGo,Go,-1.089737822,2.62838893,NA,NA,0,75,4,0.727592158,0.727592158,0.754,0.235
75,0,397,FiveGo,NoGo,-1.075304208,2.598790507,2.62838893,0.875636351,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,401,ThreeGo,Go,-1.060870595,2.603144373,2.598790507,0.452048833,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,412,ThreeGo,Go,-1.046436981,2.614897216,2.603144373,0.514357667,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,447,ThreeGo,Go,-1.032003368,2.650307523,2.614897216,0.682554389,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,0,ThreeGo,NoGo,-1.017569754,0,2.650307523,1.189316656,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,NA,OneGo,Go,-1.003136141,NA,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,0,OneGo,NoGo,-0.988702527,0,NA,NA,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,278,SevenGo,Go,-0.974268914,2.444044796,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,384,SevenGo,Go,-0.9598353,2.584331224,2.444044796,-1.762540468,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,484,SevenGo,Go,-0.945401687,2.684845362,2.584331224,0.245119853,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,360,SevenGo,Go,-0.930968073,2.556302501,2.684845362,1.683592893,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,283,SevenGo,Go,-0.916534459,2.451786436,2.556302501,-0.156003454,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,365,SevenGo,Go,-0.902100846,2.562292864,2.451786436,-1.651748691,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,353,SevenGo,Go,-0.887667232,2.547774705,2.562292864,-0.070274452,0,75,6,1.697715035,1.697715035,0.754,0.235
75,1,0,SevenGo,NoGo,-0.873233619,0,2.547774705,-0.278046025,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,321,ThreeGo,Go,-0.858800005,2.506505032,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,427,ThreeGo,Go,-0.844366392,2.630427875,2.506505032,-0.868662565,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,399,ThreeGo,Go,-0.829932778,2.600972896,2.630427875,0.904816001,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,0,ThreeGo,NoGo,-0.815499165,0,2.600972896,0.483281332,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,271,SevenGo,Go,-0.801065551,2.432969291,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,426,SevenGo,Go,-0.786631938,2.629409599,2.432969291,-1.921043697,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,413,SevenGo,Go,-0.772198324,2.615950052,2.629409599,0.890243301,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,NA,SevenGo,Go,-0.757764711,NA,2.615950052,0.697621679,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,460,SevenGo,Go,-0.743331097,2.662757832,NA,NA,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,408,SevenGo,Go,-0.728897483,2.610660163,2.662757832,1.367494907,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,458,SevenGo,Go,-0.71446387,2.660865478,2.610660163,0.621917283,0,75,6,1.697715035,1.697715035,0.754,0.235
75,1,0,SevenGo,NoGo,-0.700030256,0,2.660865478,1.340413147,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,330,OneGo,Go,-0.685596643,2.51851394,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,0,373,OneGo,NoGo,-0.671163029,2.571708832,2.51851394,-0.696801272,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,368,FiveGo,Go,-0.656729416,2.565847819,2.571708832,0.064478882,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,500,FiveGo,Go,-0.642295802,2.698970004,2.565847819,-0.019398964,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,423,FiveGo,Go,-0.627862189,2.626340367,2.698970004,1.885732793,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,371,FiveGo,Go,-0.613428575,2.56937391,2.626340367,0.84631906,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,438,FiveGo,Go,-0.598994962,2.641474111,2.56937391,0.031063457,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,0,FiveGo,NoGo,-0.584561348,0,2.641474111,1.06290035,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,455,OneGo,Go,-0.570127735,2.658011397,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,0,OneGo,NoGo,-0.555694121,0,2.658011397,1.299567956,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,437,ThreeGo,Go,-0.541260508,2.640481437,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,NA,ThreeGo,Go,-0.526826894,NA,2.640481437,1.048694049,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,509,ThreeGo,Go,-0.51239328,2.706717782,NA,NA,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,0,ThreeGo,NoGo,-0.497959667,0,2.706717782,1.996612418,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,323,SevenGo,Go,-0.483526053,2.509202522,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,335,SevenGo,Go,-0.46909244,2.525044807,2.509202522,-0.830058378,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,338,SevenGo,Go,-0.454658826,2.5289167,2.525044807,-0.603337043,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,422,SevenGo,Go,-0.440225213,2.625312451,2.5289167,-0.547925792,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,408,SevenGo,Go,-0.425791599,2.610660163,2.625312451,0.831608393,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,396,SevenGo,Go,-0.411357986,2.597695186,2.610660163,0.621917283,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,304,SevenGo,Go,-0.396924372,2.482873584,2.597695186,0.436373531,0,75,6,1.697715035,1.697715035,0.754,0.235
75,1,0,SevenGo,NoGo,-0.382490759,0,2.482873584,-1.206855807,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,246,FiveGo,Go,-0.368057145,2.390935107,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,410,FiveGo,Go,-0.353623532,2.612783857,2.390935107,-2.522601267,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,373,FiveGo,Go,-0.339189918,2.571708832,2.612783857,0.652309784,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,313,FiveGo,Go,-0.324756305,2.495544338,2.571708832,0.064478882,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,301,FiveGo,Go,-0.310322691,2.478566496,2.495544338,-1.025522729,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,0,FiveGo,NoGo,-0.295889077,0,2.478566496,-1.268495196,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,275,OneGo,Go,-0.281455464,2.439332694,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,0,375,OneGo,NoGo,-0.26702185,2.574031268,2.439332694,-1.829976074,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,274,ThreeGo,Go,-0.252588237,2.437750563,2.574031268,0.097715614,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,429,ThreeGo,Go,-0.238154623,2.632457292,2.437750563,-1.852618191,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,393,ThreeGo,Go,-0.22372101,2.59439255,2.632457292,0.933859298,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,0,ThreeGo,NoGo,-0.209287396,0,2.59439255,0.389109014,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,288,SevenGo,Go,-0.194853783,2.459392488,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,451,SevenGo,Go,-0.180420169,2.654176542,2.459392488,-1.542897326,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,542,SevenGo,Go,-0.165986556,2.733999287,2.654176542,1.244686769,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,386,SevenGo,Go,-0.151552942,2.586587305,2.733999287,2.387042155,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,406,SevenGo,Go,-0.137119329,2.608526034,2.586587305,0.27740696,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,393,SevenGo,Go,-0.122685715,2.59439255,2.608526034,0.591375432,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,340,SevenGo,Go,-0.108252102,2.531478917,2.59439255,0.389109014,0,75,6,1.697715035,1.697715035,0.754,0.235
75,1,0,SevenGo,NoGo,-0.093818488,0,2.531478917,-0.51125752,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,355,FiveGo,Go,-0.079384874,2.550228353,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,359,FiveGo,Go,-0.064951261,2.555094449,2.550228353,-0.242931502,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,442,FiveGo,Go,-0.050517647,2.645422269,2.555094449,-0.173292072,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,421,FiveGo,Go,-0.036084034,2.624282096,2.645422269,1.119403049,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,273,FiveGo,Go,-0.02165042,2.436162647,2.624282096,0.816862825,0,75,4,0.727592158,0.727592158,0.754,0.235
75,0,277,FiveGo,NoGo,-0.007216807,2.442479769,2.436162647,-1.875343094,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,367,SevenGo,Go,0.007216807,2.564666064,2.442479769,-1.784937804,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,403,SevenGo,Go,0.02165042,2.605305046,2.564666064,-0.036311231,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,375,SevenGo,Go,0.036084034,2.574031268,2.605305046,0.545279393,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,362,SevenGo,Go,0.050517647,2.558708571,2.574031268,0.097715614,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,374,SevenGo,Go,0.064951261,2.572871602,2.558708571,-0.121569826,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,345,SevenGo,Go,0.079384874,2.537819095,2.572871602,0.081119465,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,380,SevenGo,Go,0.093818488,2.579783597,2.537819095,-0.420522272,0,75,6,1.697715035,1.697715035,0.754,0.235
75,1,0,SevenGo,NoGo,0.108252102,0,2.579783597,0.180038064,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,308,FiveGo,Go,0.122685715,2.488550717,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,406,FiveGo,Go,0.137119329,2.608526034,2.488550717,-1.125609499,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,362,FiveGo,Go,0.151552942,2.558708571,2.608526034,0.591375432,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,NA,NA,FiveGo,Go,0.165986556,NA,2.558708571,-0.121569826,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,265,FiveGo,Go,0.180420169,2.423245874,NA,NA,NA,75,4,0.727592158,0.727592158,0.754,0.235
75,0,276,FiveGo,NoGo,0.194853783,2.440909082,2.423245874,-2.06019699,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,304,OneGo,Go,0.209287396,2.482873584,2.440909082,-1.807416143,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,0,299,OneGo,NoGo,0.22372101,2.475671188,2.482873584,-1.206855807,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,311,ThreeGo,Go,0.238154623,2.492760389,2.475671188,-1.309930377,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,339,ThreeGo,Go,0.252588237,2.530199698,2.492760389,-1.065364238,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,317,ThreeGo,Go,0.26702185,2.501059262,2.530199698,-0.529564615,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,0,ThreeGo,NoGo,0.281455464,0,2.501059262,-0.946597807,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,317,FiveGo,Go,0.295889077,2.501059262,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,359,FiveGo,Go,0.310322691,2.555094449,2.501059262,-0.946597807,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,403,FiveGo,Go,0.324756305,2.605305046,2.555094449,-0.173292072,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,551,FiveGo,Go,0.339189918,2.741151599,2.605305046,0.545279393,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,402,FiveGo,Go,0.353623532,2.604226053,2.741151599,2.48939998,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,0,FiveGo,NoGo,0.368057145,0,2.604226053,0.52983776,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,338,ThreeGo,Go,0.382490759,2.5289167,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,316,ThreeGo,Go,0.396924372,2.499687083,2.5289167,-0.547925792,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,328,ThreeGo,Go,0.411357986,2.515873844,2.499687083,-0.966235277,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,0,ThreeGo,NoGo,0.425791599,0,2.515873844,-0.734584088,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,NA,OneGo,Go,0.440225213,NA,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,0,282,OneGo,NoGo,0.454658826,2.450249108,NA,NA,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,382,SevenGo,Go,0.46909244,2.582063363,2.450249108,-1.673749613,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,417,SevenGo,Go,0.483526053,2.620136055,2.582063363,0.212664145,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,373,SevenGo,Go,0.497959667,2.571708832,2.620136055,0.757528206,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,400,SevenGo,Go,0.51239328,2.602059991,2.571708832,0.064478882,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,355,SevenGo,Go,0.526826894,2.550228353,2.602059991,0.498838922,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,375,SevenGo,Go,0.541260508,2.574031268,2.550228353,-0.242931502,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,331,SevenGo,Go,0.555694121,2.519827994,2.574031268,0.097715614,0,75,6,1.697715035,1.697715035,0.754,0.235
75,0,310,SevenGo,NoGo,0.570127735,2.491361694,2.519827994,-0.677995647,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,350,ThreeGo,Go,0.584561348,2.544068044,2.491361694,-1.085381176,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,400,ThreeGo,Go,0.598994962,2.602059991,2.544068044,-0.331092613,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,436,ThreeGo,Go,0.613428575,2.639486489,2.602059991,0.498838922,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,0,352,ThreeGo,NoGo,0.627862189,2.546542663,2.639486489,1.034455202,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,467,SevenGo,Go,0.642295802,2.669316881,2.546542663,-0.295677964,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,367,SevenGo,Go,0.656729416,2.564666064,2.669316881,1.461362449,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,362,SevenGo,Go,0.671163029,2.558708571,2.564666064,-0.036311231,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,373,SevenGo,Go,0.685596643,2.571708832,2.558708571,-0.121569826,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,385,SevenGo,Go,0.700030256,2.58546073,2.571708832,0.064478882,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,365,SevenGo,Go,0.71446387,2.562292864,2.58546073,0.261284373,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,343,SevenGo,Go,0.728897483,2.53529412,2.562292864,-0.070274452,0,75,6,1.697715035,1.697715035,0.754,0.235
75,1,0,SevenGo,NoGo,0.743331097,0,2.53529412,-0.456657572,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,326,FiveGo,Go,0.757764711,2.5132176,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,426,FiveGo,Go,0.772198324,2.629409599,2.5132176,-0.772597993,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,365,FiveGo,Go,0.786631938,2.562292864,2.629409599,0.890243301,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,369,FiveGo,Go,0.801065551,2.567026366,2.562292864,-0.070274452,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,412,FiveGo,Go,0.815499165,2.614897216,2.567026366,-0.002532593,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,0,FiveGo,NoGo,0.829932778,0,2.614897216,0.682554389,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,330,OneGo,Go,0.844366392,2.51851394,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,0,OneGo,NoGo,0.858800005,0,2.51851394,-0.696801272,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,378,OneGo,Go,0.873233619,2.5774918,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,0,OneGo,NoGo,0.887667232,0,2.5774918,0.147239813,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,361,SevenGo,Go,0.902100846,2.557507202,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,476,SevenGo,Go,0.916534459,2.677606953,2.557507202,-0.138762794,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,399,SevenGo,Go,0.930968073,2.600972896,2.677606953,1.580002927,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,339,SevenGo,Go,0.945401687,2.530199698,2.600972896,0.483281332,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,351,SevenGo,Go,0.9598353,2.545307116,2.530199698,-0.529564615,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,401,SevenGo,Go,0.974268914,2.603144373,2.545307116,-0.313360064,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,397,SevenGo,Go,0.988702527,2.598790507,2.603144373,0.514357667,0,75,6,1.697715035,1.697715035,0.754,0.235
75,1,0,SevenGo,NoGo,1.003136141,0,2.598790507,0.452048833,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,356,FiveGo,Go,1.017569754,2.551449998,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,344,FiveGo,Go,1.032003368,2.536558443,2.551449998,-0.225448357,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,403,FiveGo,Go,1.046436981,2.605305046,2.536558443,-0.438563661,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,350,FiveGo,Go,1.060870595,2.544068044,2.605305046,0.545279393,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,538,FiveGo,Go,1.075304208,2.730782276,2.544068044,-0.331092613,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,0,FiveGo,NoGo,1.089737822,0,2.730782276,2.341003026,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,264,ThreeGo,Go,1.104171435,2.421603927,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,268,ThreeGo,Go,1.118605049,2.428134794,2.421603927,-2.083695143,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,0,0,ThreeGo,Go,1.133038662,0,2.428134794,-1.990230914,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,0,252,ThreeGo,NoGo,1.147472276,2.401400541,NA,NA,1,75,3,0.242530719,0.242530719,0.754,0.235
75,1,262,OneGo,Go,1.16190589,2.418301291,2.401400541,-2.37282886,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,0,346,OneGo,NoGo,1.176339503,2.539076099,2.418301291,-2.13095966,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,485,FiveGo,Go,1.190773117,2.685741739,2.539076099,-0.402533102,1,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,409,FiveGo,Go,1.20520673,2.611723308,2.685741739,1.696421079,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,372,FiveGo,Go,1.219640344,2.57054294,2.611723308,0.63713211,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,407,FiveGo,Go,1.234073957,2.609594409,2.57054294,0.047793626,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,347,FiveGo,Go,1.248507571,2.540329475,2.609594409,0.606665118,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,0,FiveGo,NoGo,1.262941184,0,2.540329475,-0.384595848,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,506,SevenGo,Go,1.277374798,2.704150517,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,429,SevenGo,Go,1.291808411,2.632457292,2.704150517,1.959871892,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,369,SevenGo,Go,1.306242025,2.567026366,2.632457292,0.933859298,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,444,SevenGo,Go,1.320675638,2.64738297,2.567026366,-0.002532593,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,408,SevenGo,Go,1.335109252,2.610660163,2.64738297,1.147462935,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,443,SevenGo,Go,1.349542865,2.646403726,2.610660163,0.621917283,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,NA,SevenGo,Go,1.363976479,NA,2.646403726,1.133448827,0,75,6,1.697715035,1.697715035,0.754,0.235
75,1,0,SevenGo,NoGo,1.378410093,0,NA,NA,0,75,7,2.182776474,2.182776474,0.754,0.235
75,1,310,ThreeGo,Go,1.392843706,2.491361694,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,464,ThreeGo,Go,1.40727732,2.666517981,2.491361694,-1.085381176,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,388,ThreeGo,Go,1.421710933,2.588831726,2.666517981,1.421306967,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,0,ThreeGo,NoGo,1.436144547,0,2.588831726,0.309527208,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,379,FiveGo,Go,1.45057816,2.57863921,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,463,FiveGo,Go,1.465011774,2.665580991,2.57863921,0.163660573,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,NA,FiveGo,Go,1.479445387,NA,2.665580991,1.407897568,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,437,FiveGo,Go,1.493879001,2.640481437,NA,NA,0,75,3,0.242530719,0.242530719,0.754,0.235
75,1,385,FiveGo,Go,1.508312614,2.58546073,2.640481437,1.048694049,0,75,4,0.727592158,0.727592158,0.754,0.235
75,1,0,FiveGo,NoGo,1.522746228,0,2.58546073,0.261284373,0,75,5,1.212653597,1.212653597,0.754,0.235
75,1,335,OneGo,Go,1.537179841,2.525044807,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,0,OneGo,NoGo,1.551613455,0,2.525044807,-0.603337043,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,303,ThreeGo,Go,1.566047068,2.481442629,NA,NA,0,75,0,-1.212653597,-1.212653597,0.754,0.235
75,1,450,ThreeGo,Go,1.580480682,2.653212514,2.481442629,-1.227334422,0,75,1,-0.727592158,-0.727592158,0.754,0.235
75,1,398,ThreeGo,Go,1.594914296,2.599883072,2.653212514,1.230890417,0,75,2,-0.242530719,-0.242530719,0.754,0.235
75,1,0,ThreeGo,NoGo,1.609347909,0,2.599883072,0.467684701,0,75,3,0.242530719,0.242530719,0.754,0.235
