"subj_idx","response","rt","stim","cond","trial_z","rt_log_trim_grp","prev_rt"
57,1,953,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.97909290063833,0.657
57,1,745,"positive","no_conflict",0.0206170753404354,2.87215627274829,0.953
57,1,714,"negative_rc","conflict",0.0687235844681176,2.85369821177617,0.745
57,1,779,"negative_highly_familiar","conflict",0.1168300935958,2.89153745767256,0.714
57,1,738,"positive","no_conflict",0.164936602723482,2.86805636182304,0.779
57,1,771,"positive","no_conflict",0.213043111851164,2.88705437805096,0.738
57,1,908,"negative_familiar","conflict",0.261149620978847,2.95808584852109,0.771
57,1,684,"negative_unfamiliar","no_conflict",0.309256130106529,2.83505610172012,0.908
57,1,748,"positive","no_conflict",0.357362639234211,2.87390159786446,0.684
57,0,581,"positive","no_conflict",0.405469148361894,2.76417613239033,0.748
57,1,845,"negative_rc","conflict",0.453575657489576,2.92685670894969,0.581
57,0,893,"positive","no_conflict",0.501682166617258,2.95085145888855,0.845
57,1,726,"negative_familiar","conflict",0.54978867574494,2.86093662070009,0.893
57,1,824,"negative_unfamiliar","no_conflict",0.597895184872623,2.91592721169712,0.726
57,1,1072,"positive","no_conflict",0.646001694000305,3.03019478535675,0.824
57,1,696,"positive","no_conflict",0.694108203127987,2.84260923961056,1.072
57,1,1393,"negative_highly_familiar","conflict",0.74221471225567,3.14395111642396,0.696
57,1,746,"negative_familiar","conflict",0.790321221383352,2.87273882747267,1.393
57,1,753,"positive","no_conflict",0.838427730511034,2.8767949762007,0.746
57,0,706,"positive","no_conflict",0.886534239638716,2.8488047010518,0.753
57,1,731,"negative_rc","conflict",0.934640748766399,2.86391737695786,0.706
57,1,674,"positive","no_conflict",0.982747257894081,2.82865989653532,0.731
57,1,779,"negative_rc","conflict",1.03085376702176,2.89153745767256,0.674
57,1,588,"positive","no_conflict",1.07896027614945,2.76937732607614,0.779
57,1,756,"negative_highly_familiar","conflict",1.12706678527713,2.87852179550121,0.588
57,1,716,"positive","no_conflict",1.17517329440481,2.85491302230786,0.756
57,1,669,"negative_highly_familiar","conflict",1.22327980353249,2.82542611776782,0.716
57,1,989,"negative_familiar","conflict",1.27138631266017,2.99519629159718,0.669
57,1,686,"positive","no_conflict",1.31949282178786,2.83632411570675,0.989
57,1,686,"negative_unfamiliar","no_conflict",1.36759933091554,2.83632411570675,0.686
57,1,1110,"positive","no_conflict",1.41570584004322,3.04532297878666,0.686
57,1,655,"negative_rc","conflict",1.4638123491709,2.81624129999178,1.11
57,1,808,"positive","no_conflict",1.51191885829859,2.90741136077459,0.655
57,1,695,"positive","no_conflict",1.56002536742627,2.84198480459011,0.808
57,1,864,"negative_familiar","conflict",1.60813187655395,2.93651374247889,0.695
57,1,985,"negative_unfamiliar","no_conflict",1.65623838568163,2.99343623049761,0.864
57,1,672,"positive","no_conflict",1.70434489480932,2.82736927305383,0.985
58,1,497,"negative_unfamiliar","no_conflict",-1.71121725325613,2.69635638873333,0.672
58,1,793,"positive","no_conflict",-1.66311074412844,2.8992731873176,0.497
58,1,497,"negative_rc","conflict",-1.61500423500076,2.69635638873333,0.793
58,1,458,"positive","no_conflict",-1.56689772587308,2.66086547800387,0.497
58,1,682,"negative_highly_familiar","conflict",-1.5187912167454,2.83378437465648,0.458
58,1,587,"positive","no_conflict",-1.47068470761772,2.76863810124761,0.682
58,1,531,"negative_familiar","conflict",-1.42257819849003,2.72509452108147,0.587
58,1,419,"positive","no_conflict",-1.37447168936235,2.6222140229663,0.531
58,1,564,"positive","no_conflict",-1.32636518023467,2.75127910398334,0.419
58,1,908,"negative_rc","conflict",-1.27825867110699,2.95808584852109,0.564
58,0,652,"negative_familiar","conflict",-1.2301521619793,2.81424759573192,0.908
58,1,669,"positive","no_conflict",-1.18204565285162,2.82542611776782,0.652
58,1,670,"positive","no_conflict",-1.13393914372394,2.82607480270083,0.669
58,1,741,"negative_rc","conflict",-1.08583263459626,2.86981820797933,0.67
58,1,638,"negative_highly_familiar","conflict",-1.03772612546857,2.80482067872116,0.741
58,1,447,"positive","no_conflict",-0.989619616340893,2.65030752313194,0.638
58,1,495,"positive","no_conflict",-0.94151310721321,2.69460519893357,0.447
58,1,711,"negative_unfamiliar","no_conflict",-0.893406598085528,2.85186960072977,0.495
58,1,632,"positive","no_conflict",-0.845300088957846,2.80071707828239,0.711
58,1,360,"negative_highly_familiar","conflict",-0.797193579830163,2.55630250076729,0.632
58,1,505,"positive","no_conflict",-0.749087070702481,2.70329137811866,0.36
58,1,521,"negative_familiar","conflict",-0.700980561574799,2.71683772329952,0.505
58,1,562,"negative_unfamiliar","no_conflict",-0.652874052447117,2.74973631556906,0.521
58,1,809,"positive","no_conflict",-0.604767543319434,2.90794852161227,0.562
58,1,1002,"negative_highly_familiar","conflict",-0.556661034191752,3.00086772153123,0.809
58,1,690,"positive","no_conflict",-0.50855452506407,2.83884909073726,1.002
58,1,475,"negative_familiar","conflict",-0.460448015936387,2.67669360962487,0.69
58,0,724,"positive","no_conflict",-0.412341506808705,2.85973856619715,0.475
58,0,803,"positive","no_conflict",-0.364234997681023,2.90471554527868,0.724
58,1,740,"negative_rc","conflict",-0.316128488553341,2.86923171973098,0.803
58,1,661,"positive","no_conflict",-0.268021979425658,2.82020145948564,0.74
58,1,669,"negative_highly_familiar","conflict",-0.219915470297976,2.82542611776782,0.661
58,1,653,"positive","no_conflict",-0.171808961170294,2.81491318127507,0.669
58,1,510,"negative_unfamiliar","no_conflict",-0.123702452042611,2.70757017609794,0.653
58,1,414,"positive","no_conflict",-0.0755959429149292,2.6170003411209,0.51
58,1,598,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.77670118398841,0.414
58,1,511,"positive","no_conflict",0.0206170753404354,2.70842090013471,0.598
58,1,751,"negative_rc","conflict",0.0687235844681176,2.87563993700417,0.511
58,1,728,"negative_highly_familiar","conflict",0.1168300935958,2.86213137931304,0.751
58,1,792,"positive","no_conflict",0.164936602723482,2.89872518158949,0.728
58,1,440,"positive","no_conflict",0.213043111851164,2.64345267648619,0.792
58,1,705,"negative_familiar","conflict",0.261149620978847,2.8481891169914,0.44
58,1,578,"negative_unfamiliar","no_conflict",0.309256130106529,2.76192783842053,0.705
58,1,425,"positive","no_conflict",0.357362639234211,2.62838893005031,0.578
58,1,458,"positive","no_conflict",0.405469148361894,2.66086547800387,0.425
58,0,771,"negative_rc","conflict",0.453575657489576,2.88705437805096,0.458
58,1,555,"positive","no_conflict",0.501682166617258,2.74429298312268,0.771
58,1,603,"negative_familiar","conflict",0.54978867574494,2.78031731214015,0.555
58,1,938,"negative_unfamiliar","no_conflict",0.597895184872623,2.97220283837906,0.603
58,1,779,"positive","no_conflict",0.646001694000305,2.89153745767256,0.938
58,1,443,"positive","no_conflict",0.694108203127987,2.64640372622307,0.779
58,1,468,"negative_highly_familiar","conflict",0.74221471225567,2.67024585307412,0.443
58,1,476,"negative_familiar","conflict",0.790321221383352,2.67760695272049,0.468
58,1,604,"positive","no_conflict",0.838427730511034,2.78103693862113,0.476
58,0,477,"positive","no_conflict",0.886534239638716,2.67851837904011,0.604
58,1,454,"negative_rc","conflict",0.934640748766399,2.6570558528571,0.477
58,1,997,"positive","no_conflict",0.982747257894081,2.99869515831166,0.454
58,1,630,"negative_rc","conflict",1.03085376702176,2.79934054945358,0.997
58,1,527,"positive","no_conflict",1.07896027614945,2.72181061521255,0.63
58,1,974,"negative_highly_familiar","conflict",1.12706678527713,2.98855895687862,0.527
58,1,671,"positive","no_conflict",1.17517329440481,2.82672252016899,0.974
58,1,1016,"negative_highly_familiar","conflict",1.22327980353249,3.0068937079479,0.671
58,1,800,"negative_familiar","conflict",1.27138631266017,2.90308998699194,1.016
58,1,768,"positive","no_conflict",1.31949282178786,2.88536122003151,0.8
58,1,545,"negative_unfamiliar","no_conflict",1.36759933091554,2.73639650227664,0.768
58,0,513,"positive","no_conflict",1.41570584004322,2.71011736511182,0.545
58,1,778,"negative_rc","conflict",1.4638123491709,2.89097959698969,0.513
58,1,530,"positive","no_conflict",1.51191885829859,2.72427586960079,0.778
58,1,730,"positive","no_conflict",1.56002536742627,2.86332286012046,0.53
58,1,627,"negative_familiar","conflict",1.60813187655395,2.79726754083072,0.73
58,1,692,"negative_unfamiliar","no_conflict",1.65623838568163,2.84010609445676,0.627
58,0,867,"positive","no_conflict",1.70434489480932,2.93801909747621,0.692
59,1,517,"negative_unfamiliar","no_conflict",-1.71121725325613,2.71349054309394,0.867
59,1,525,"positive","no_conflict",-1.66311074412844,2.72015930340596,0.517
59,1,534,"negative_rc","conflict",-1.61500423500076,2.72754125702856,0.525
59,1,622,"positive","no_conflict",-1.56689772587308,2.79379038469082,0.534
59,1,622,"negative_highly_familiar","conflict",-1.5187912167454,2.79379038469082,0.622
59,1,822,"positive","no_conflict",-1.47068470761772,2.91487181754005,0.622
59,1,575,"negative_familiar","conflict",-1.42257819849003,2.75966784468963,0.822
59,1,528,"positive","no_conflict",-1.37447168936235,2.72263392253381,0.575
59,1,655,"positive","no_conflict",-1.32636518023467,2.81624129999178,0.528
59,1,720,"negative_rc","conflict",-1.27825867110699,2.85733249643127,0.655
59,1,593,"negative_familiar","conflict",-1.2301521619793,2.77305469336426,0.72
59,0,881,"positive","no_conflict",-1.18204565285162,2.94497590841205,0.593
59,1,673,"positive","no_conflict",-1.13393914372394,2.82801506422398,0.881
59,1,490,"negative_rc","conflict",-1.08583263459626,2.69019608002851,0.673
59,1,618,"negative_highly_familiar","conflict",-1.03772612546857,2.79098847508882,0.49
59,1,707,"positive","no_conflict",-0.989619616340893,2.8494194137969,0.618
59,1,715,"positive","no_conflict",-0.94151310721321,2.85430604180108,0.707
59,1,827,"negative_unfamiliar","no_conflict",-0.893406598085528,2.91750550955255,0.715
59,1,644,"positive","no_conflict",-0.845300088957846,2.80888586735981,0.827
59,1,796,"negative_highly_familiar","conflict",-0.797193579830163,2.90091306773767,0.644
59,1,1044,"positive","no_conflict",-0.749087070702481,3.01870049866624,0.796
59,1,685,"negative_familiar","conflict",-0.700980561574799,2.83569057149243,1.044
59,1,574,"negative_unfamiliar","no_conflict",-0.652874052447117,2.75891189239797,0.685
59,1,573,"positive","no_conflict",-0.604767543319434,2.75815462196739,0.574
59,1,750,"negative_highly_familiar","conflict",-0.556661034191752,2.8750612633917,0.573
59,1,559,"positive","no_conflict",-0.50855452506407,2.74741180788642,0.75
59,1,623,"negative_familiar","conflict",-0.460448015936387,2.79448804665917,0.559
59,1,519,"positive","no_conflict",-0.412341506808705,2.71516735784846,0.623
59,1,800,"positive","no_conflict",-0.364234997681023,2.90308998699194,0.519
59,1,792,"negative_rc","conflict",-0.316128488553341,2.89872518158949,0.8
59,1,1216,"positive","no_conflict",-0.268021979425658,3.08493357493672,0.792
59,1,593,"negative_highly_familiar","conflict",-0.219915470297976,2.77305469336426,1.216
59,1,585,"positive","no_conflict",-0.171808961170294,2.76715586608218,0.593
59,1,618,"negative_unfamiliar","no_conflict",-0.123702452042611,2.79098847508882,0.585
59,1,522,"positive","no_conflict",-0.0755959429149292,2.71767050300226,0.618
59,1,538,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.73078227566639,0.522
59,1,723,"positive","no_conflict",0.0206170753404354,2.85913829729453,0.538
59,1,988,"negative_rc","conflict",0.0687235844681176,2.99475694458763,0.723
59,1,579,"negative_highly_familiar","conflict",0.1168300935958,2.76267856372744,0.988
59,0,1100,"positive","no_conflict",0.164936602723482,3.04139268515822,0.579
59,1,533,"positive","no_conflict",0.213043111851164,2.72672720902657,1.1
59,1,788,"negative_familiar","conflict",0.261149620978847,2.89652621748956,0.533
59,1,517,"negative_unfamiliar","no_conflict",0.309256130106529,2.71349054309394,0.788
59,1,893,"positive","no_conflict",0.357362639234211,2.95085145888855,0.517
59,1,830,"positive","no_conflict",0.405469148361894,2.91907809237607,0.893
59,0,886,"negative_rc","conflict",0.453575657489576,2.94743372188705,0.83
59,1,718,"positive","no_conflict",0.501682166617258,2.8561244442423,0.886
59,1,759,"negative_familiar","conflict",0.54978867574494,2.88024177589548,0.718
59,1,705,"negative_unfamiliar","no_conflict",0.597895184872623,2.8481891169914,0.759
59,1,649,"positive","no_conflict",0.646001694000305,2.81224469680037,0.705
59,1,1194,"positive","no_conflict",0.694108203127987,3.07700432679335,0.649
59,1,746,"negative_highly_familiar","conflict",0.74221471225567,2.87273882747267,1.194
59,1,562,"negative_familiar","conflict",0.790321221383352,2.74973631556906,0.746
59,1,779,"positive","no_conflict",0.838427730511034,2.89153745767256,0.562
59,0,628,"positive","no_conflict",0.886534239638716,2.7979596437372,0.779
59,1,1107,"negative_rc","conflict",0.934640748766399,3.04414762087872,0.628
59,1,548,"positive","no_conflict",0.982747257894081,2.73878055848437,1.107
59,1,749,"negative_rc","conflict",1.03085376702176,2.87448181769947,0.548
59,1,797,"positive","no_conflict",1.07896027614945,2.90145832139611,0.749
59,1,781,"negative_highly_familiar","conflict",1.12706678527713,2.8926510338773,0.797
59,1,774,"positive","no_conflict",1.17517329440481,2.88874096068289,0.781
59,1,606,"negative_highly_familiar","conflict",1.22327980353249,2.78247262416629,0.774
59,1,967,"negative_familiar","conflict",1.27138631266017,2.985426474083,0.606
59,1,663,"positive","no_conflict",1.31949282178786,2.82151352840477,0.967
59,1,543,"negative_unfamiliar","no_conflict",1.36759933091554,2.73479982958885,0.663
59,1,624,"positive","no_conflict",1.41570584004322,2.79518458968242,0.543
59,1,512,"negative_rc","conflict",1.4638123491709,2.70926996097583,0.624
59,1,640,"positive","no_conflict",1.51191885829859,2.80617997398389,0.512
59,1,NA,"positive","no_conflict",1.56002536742627,NA,0.64
59,1,714,"negative_familiar","conflict",1.60813187655395,2.85369821177617,1.833
59,1,473,"negative_unfamiliar","no_conflict",1.65623838568163,2.67486114073781,0.714
59,0,1074,"positive","no_conflict",1.70434489480932,3.03100428136354,0.473
60,1,571,"negative_unfamiliar","no_conflict",-1.71121725325613,2.75663610824585,1.074
60,1,692,"positive","no_conflict",-1.66311074412844,2.84010609445676,0.571
60,1,564,"negative_rc","conflict",-1.61500423500076,2.75127910398334,0.692
60,1,692,"positive","no_conflict",-1.56689772587308,2.84010609445676,0.564
60,1,661,"negative_highly_familiar","conflict",-1.5187912167454,2.82020145948564,0.692
60,0,534,"positive","no_conflict",-1.47068470761772,2.72754125702856,0.661
60,1,669,"negative_familiar","conflict",-1.42257819849003,2.82542611776782,0.534
60,1,734,"positive","no_conflict",-1.37447168936235,2.86569605991607,0.669
60,1,551,"positive","no_conflict",-1.32636518023467,2.74115159885178,0.734
60,1,703,"negative_rc","conflict",-1.27825867110699,2.84695532501982,0.551
60,1,567,"negative_familiar","conflict",-1.2301521619793,2.75358305889291,0.703
60,1,1144,"positive","no_conflict",-1.18204565285162,3.05842602445701,0.567
60,1,720,"positive","no_conflict",-1.13393914372394,2.85733249643127,1.144
60,1,793,"negative_rc","conflict",-1.08583263459626,2.8992731873176,0.72
60,1,897,"negative_highly_familiar","conflict",-1.03772612546857,2.95279244304409,0.793
60,1,505,"positive","no_conflict",-0.989619616340893,2.70329137811866,0.897
60,1,802,"positive","no_conflict",-0.94151310721321,2.90417436828416,0.505
60,1,650,"negative_unfamiliar","no_conflict",-0.893406598085528,2.81291335664286,0.802
60,1,690,"positive","no_conflict",-0.845300088957846,2.83884909073726,0.65
60,1,747,"negative_highly_familiar","conflict",-0.797193579830163,2.8733206018154,0.69
60,1,756,"positive","no_conflict",-0.749087070702481,2.87852179550121,0.747
60,1,619,"negative_familiar","conflict",-0.700980561574799,2.79169064902012,0.756
60,1,556,"negative_unfamiliar","no_conflict",-0.652874052447117,2.74507479158206,0.619
60,1,893,"positive","no_conflict",-0.604767543319434,2.95085145888855,0.556
60,1,709,"negative_highly_familiar","conflict",-0.556661034191752,2.85064623518307,0.893
60,1,605,"positive","no_conflict",-0.50855452506407,2.78175537465247,0.709
60,1,526,"negative_familiar","conflict",-0.460448015936387,2.72098574415374,0.605
60,1,686,"positive","no_conflict",-0.412341506808705,2.83632411570675,0.526
60,1,695,"positive","no_conflict",-0.364234997681023,2.84198480459011,0.686
60,1,655,"negative_rc","conflict",-0.316128488553341,2.81624129999178,0.695
60,1,567,"positive","no_conflict",-0.268021979425658,2.75358305889291,0.655
60,1,760,"negative_highly_familiar","conflict",-0.219915470297976,2.88081359228079,0.567
60,1,760,"positive","no_conflict",-0.171808961170294,2.88081359228079,0.76
60,1,696,"negative_unfamiliar","no_conflict",-0.123702452042611,2.84260923961056,0.76
60,1,769,"positive","no_conflict",-0.0755959429149292,2.88592633980143,0.696
60,1,658,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.81822589361396,0.769
60,1,497,"positive","no_conflict",0.0206170753404354,2.69635638873333,0.658
60,1,586,"negative_rc","conflict",0.0687235844681176,2.76789761601809,0.497
60,1,627,"negative_highly_familiar","conflict",0.1168300935958,2.79726754083072,0.586
60,1,667,"positive","no_conflict",0.164936602723482,2.82412583391655,0.627
60,0,1147,"positive","no_conflict",0.213043111851164,3.05956341790127,0.667
60,1,523,"negative_familiar","conflict",0.261149620978847,2.71850168886727,1.147
60,1,588,"negative_unfamiliar","no_conflict",0.309256130106529,2.76937732607614,0.523
60,0,604,"positive","no_conflict",0.357362639234211,2.78103693862113,0.588
60,0,805,"positive","no_conflict",0.405469148361894,2.90579588036787,0.604
60,0,941,"negative_rc","conflict",0.453575657489576,2.97358962342726,0.805
60,1,902,"positive","no_conflict",0.501682166617258,2.95520653754194,0.941
60,1,630,"negative_familiar","conflict",0.54978867574494,2.79934054945358,0.902
60,1,607,"negative_unfamiliar","no_conflict",0.597895184872623,2.78318869107526,0.63
60,1,847,"positive","no_conflict",0.646001694000305,2.92788341033071,0.607
60,1,576,"positive","no_conflict",0.694108203127987,2.76042248342321,0.847
60,1,728,"negative_highly_familiar","conflict",0.74221471225567,2.86213137931304,0.576
60,1,600,"negative_familiar","conflict",0.790321221383352,2.77815125038364,0.728
60,1,649,"positive","no_conflict",0.838427730511034,2.81224469680037,0.6
60,0,601,"positive","no_conflict",0.886534239638716,2.77887447200274,0.649
60,1,586,"negative_rc","conflict",0.934640748766399,2.76789761601809,0.601
60,1,657,"positive","no_conflict",0.982747257894081,2.81756536955978,0.586
60,1,722,"negative_rc","conflict",1.03085376702176,2.85853719756964,0.657
60,1,594,"positive","no_conflict",1.07896027614945,2.77378644498119,0.722
60,1,811,"negative_highly_familiar","conflict",1.12706678527713,2.90902085421116,0.594
60,1,651,"positive","no_conflict",1.17517329440481,2.81358098856819,0.811
60,1,1124,"negative_highly_familiar","conflict",1.22327980353249,3.05076631123304,0.651
60,1,732,"negative_familiar","conflict",1.27138631266017,2.86451108105839,1.124
60,1,557,"positive","no_conflict",1.31949282178786,2.74585519517373,0.732
60,1,653,"negative_unfamiliar","no_conflict",1.36759933091554,2.81491318127507,0.557
60,1,685,"positive","no_conflict",1.41570584004322,2.83569057149243,0.653
60,1,654,"negative_rc","conflict",1.4638123491709,2.81557774832427,0.685
60,1,438,"positive","no_conflict",1.51191885829859,2.6414741105041,0.654
60,1,710,"positive","no_conflict",1.56002536742627,2.85125834871908,0.438
60,0,575,"negative_familiar","conflict",1.60813187655395,2.75966784468963,0.71
60,1,640,"negative_unfamiliar","no_conflict",1.65623838568163,2.80617997398389,0.575
60,1,543,"positive","no_conflict",1.70434489480932,2.73479982958885,0.64
61,1,630,"negative_unfamiliar","no_conflict",-1.71121725325613,2.79934054945358,0.543
61,1,503,"positive","no_conflict",-1.66311074412844,2.70156798505593,0.63
61,1,496,"negative_rc","conflict",-1.61500423500076,2.6954816764902,0.503
61,1,591,"positive","no_conflict",-1.56689772587308,2.77158748088126,0.496
61,1,600,"negative_highly_familiar","conflict",-1.5187912167454,2.77815125038364,0.591
61,1,841,"positive","no_conflict",-1.47068470761772,2.92479599579791,0.6
61,1,625,"negative_familiar","conflict",-1.42257819849003,2.79588001734408,0.841
61,1,817,"positive","no_conflict",-1.37447168936235,2.91222205653242,0.625
61,1,666,"positive","no_conflict",-1.32636518023467,2.8234742291703,0.817
61,1,634,"negative_rc","conflict",-1.27825867110699,2.80208925788173,0.666
61,1,787,"negative_familiar","conflict",-1.2301521619793,2.89597473235906,0.634
61,1,635,"positive","no_conflict",-1.18204565285162,2.80277372529198,0.787
61,1,707,"positive","no_conflict",-1.13393914372394,2.8494194137969,0.635
61,1,852,"negative_rc","conflict",-1.08583263459626,2.9304395947667,0.707
61,1,532,"negative_highly_familiar","conflict",-1.03772612546857,2.72591163229505,0.852
61,1,636,"positive","no_conflict",-0.989619616340893,2.80345711564841,0.532
61,1,757,"positive","no_conflict",-0.94151310721321,2.87909587950007,0.636
61,1,606,"negative_unfamiliar","no_conflict",-0.893406598085528,2.78247262416629,0.757
61,1,797,"positive","no_conflict",-0.845300088957846,2.90145832139611,0.606
61,1,990,"negative_highly_familiar","conflict",-0.797193579830163,2.99563519459755,0.797
61,1,743,"positive","no_conflict",-0.749087070702481,2.87098881376058,0.99
61,1,903,"negative_familiar","conflict",-0.700980561574799,2.95568775031351,0.743
61,1,599,"negative_unfamiliar","no_conflict",-0.652874052447117,2.77742682238931,0.903
61,1,679,"positive","no_conflict",-0.604767543319434,2.8318697742805,0.599
61,1,704,"negative_highly_familiar","conflict",-0.556661034191752,2.84757265914211,0.679
61,1,713,"positive","no_conflict",-0.50855452506407,2.85308952985187,0.704
61,1,888,"negative_familiar","conflict",-0.460448015936387,2.9484129657786,0.713
61,1,657,"positive","no_conflict",-0.412341506808705,2.81756536955978,0.888
61,1,746,"positive","no_conflict",-0.364234997681023,2.87273882747267,0.657
61,1,785,"negative_rc","conflict",-0.316128488553341,2.89486965674525,0.746
61,1,810,"positive","no_conflict",-0.268021979425658,2.90848501887865,0.785
61,1,915,"negative_highly_familiar","conflict",-0.219915470297976,2.96142109406645,0.81
61,1,819,"positive","no_conflict",-0.171808961170294,2.91328390176042,0.915
61,1,595,"negative_unfamiliar","no_conflict",-0.123702452042611,2.77451696572855,0.819
61,1,852,"positive","no_conflict",-0.0755959429149292,2.9304395947667,0.595
61,1,676,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.82994669594164,0.852
61,1,533,"positive","no_conflict",0.0206170753404354,2.72672720902657,0.676
61,1,581,"negative_rc","conflict",0.0687235844681176,2.76417613239033,0.533
61,1,717,"negative_highly_familiar","conflict",0.1168300935958,2.8555191556678,0.581
61,1,734,"positive","no_conflict",0.164936602723482,2.86569605991607,0.717
61,1,558,"positive","no_conflict",0.213043111851164,2.74663419893758,0.734
61,1,846,"negative_familiar","conflict",0.261149620978847,2.92737036303902,0.558
61,1,639,"negative_unfamiliar","no_conflict",0.309256130106529,2.8055008581584,0.846
61,1,712,"positive","no_conflict",0.357362639234211,2.85247999363686,0.639
61,1,831,"positive","no_conflict",0.405469148361894,2.91960102378411,0.712
61,0,672,"negative_rc","conflict",0.453575657489576,2.82736927305383,0.831
61,1,593,"positive","no_conflict",0.501682166617258,2.77305469336426,0.672
61,1,545,"negative_familiar","conflict",0.54978867574494,2.73639650227664,0.593
61,1,1144,"negative_unfamiliar","no_conflict",0.597895184872623,3.05842602445701,0.545
61,1,504,"positive","no_conflict",0.646001694000305,2.70243053644553,1.144
61,1,641,"positive","no_conflict",0.694108203127987,2.80685802951882,0.504
61,1,626,"negative_highly_familiar","conflict",0.74221471225567,2.79657433321043,0.641
61,1,609,"negative_familiar","conflict",0.790321221383352,2.78461729263288,0.626
61,1,706,"positive","no_conflict",0.838427730511034,2.8488047010518,0.609
61,0,643,"positive","no_conflict",0.886534239638716,2.80821097292422,0.706
61,1,539,"negative_rc","conflict",0.934640748766399,2.73158876518674,0.643
61,1,707,"positive","no_conflict",0.982747257894081,2.8494194137969,0.539
61,1,988,"negative_rc","conflict",1.03085376702176,2.99475694458763,0.707
61,1,804,"positive","no_conflict",1.07896027614945,2.90525604874845,0.988
61,1,645,"negative_highly_familiar","conflict",1.12706678527713,2.80955971463527,0.804
61,1,661,"positive","no_conflict",1.17517329440481,2.82020145948564,0.645
61,1,653,"negative_highly_familiar","conflict",1.22327980353249,2.81491318127507,0.661
61,1,678,"negative_familiar","conflict",1.27138631266017,2.83122969386706,0.653
61,1,710,"positive","no_conflict",1.31949282178786,2.85125834871908,0.678
61,1,766,"negative_unfamiliar","no_conflict",1.36759933091554,2.8842287696326,0.71
61,1,639,"positive","no_conflict",1.41570584004322,2.8055008581584,0.766
61,1,544,"negative_rc","conflict",1.4638123491709,2.73559889969818,0.639
61,1,743,"positive","no_conflict",1.51191885829859,2.87098881376058,0.544
61,1,632,"positive","no_conflict",1.56002536742627,2.80071707828239,0.743
61,1,833,"negative_familiar","conflict",1.60813187655395,2.92064500140679,0.632
61,1,617,"negative_unfamiliar","no_conflict",1.65623838568163,2.79028516403324,0.833
61,1,753,"positive","no_conflict",1.70434489480932,2.8767949762007,0.617
62,1,823,"negative_unfamiliar","no_conflict",-1.71121725325613,2.91539983521227,0.753
62,1,1112,"positive","no_conflict",-1.66311074412844,3.04610478724604,0.823
62,1,832,"negative_rc","conflict",-1.61500423500076,2.92012332629072,1.112
62,1,1152,"positive","no_conflict",-1.56689772587308,3.06145247908719,0.832
62,1,1161,"negative_highly_familiar","conflict",-1.5187912167454,3.06483221973857,1.152
62,1,969,"positive","no_conflict",-1.47068470761772,2.98632377705077,1.161
62,1,817,"negative_familiar","conflict",-1.42257819849003,2.91222205653242,0.969
62,1,434,"positive","no_conflict",-1.37447168936235,2.63748972951251,0.817
62,0,1666,"positive","no_conflict",-1.32636518023467,3.22167499707077,0.434
62,1,1075,"negative_rc","conflict",-1.27825867110699,3.03140846425162,1.666
62,1,955,"negative_familiar","conflict",-1.2301521619793,2.98000337158375,1.075
62,0,795,"positive","no_conflict",-1.18204565285162,2.90036712865647,0.955
62,1,948,"positive","no_conflict",-1.13393914372394,2.97680833733807,0.795
62,1,1621,"negative_rc","conflict",-1.08583263459626,3.20978301484852,0.948
62,1,957,"negative_highly_familiar","conflict",-1.03772612546857,2.98091193777684,1.621
62,0,885,"positive","no_conflict",-0.989619616340893,2.94694327069783,0.957
62,1,1182,"positive","no_conflict",-0.94151310721321,3.07261747654524,0.885
62,1,822,"negative_unfamiliar","no_conflict",-0.893406598085528,2.91487181754005,1.182
62,1,1678,"positive","no_conflict",-0.845300088957846,3.22479195649268,0.822
62,0,519,"negative_highly_familiar","conflict",-0.797193579830163,2.71516735784846,1.678
62,1,743,"positive","no_conflict",-0.749087070702481,2.87098881376058,0.519
62,0,1207,"negative_familiar","conflict",-0.700980561574799,3.08170727009735,0.743
62,1,624,"negative_unfamiliar","no_conflict",-0.652874052447117,2.79518458968242,1.207
62,1,1416,"positive","no_conflict",-0.604767543319434,3.15106325335375,0.624
62,1,849,"negative_highly_familiar","conflict",-0.556661034191752,2.92890769024395,1.416
62,1,841,"positive","no_conflict",-0.50855452506407,2.92479599579791,0.849
62,1,977,"negative_familiar","conflict",-0.460448015936387,2.98989456371877,0.841
62,1,1250,"positive","no_conflict",-0.412341506808705,3.09691001300806,0.977
62,1,1347,"positive","no_conflict",-0.364234997681023,3.12936759572299,1.25
62,1,1650,"negative_rc","conflict",-0.316128488553341,3.21748394421391,1.347
62,1,899,"positive","no_conflict",-0.268021979425658,2.95375969173323,1.65
62,1,996,"negative_highly_familiar","conflict",-0.219915470297976,2.9982593384237,0.899
62,0,763,"positive","no_conflict",-0.171808961170294,2.88252453795488,0.996
62,1,1292,"negative_unfamiliar","no_conflict",-0.123702452042611,3.11126251365907,0.763
62,1,1413,"positive","no_conflict",-0.0755959429149292,3.15014216184856,1.292
62,1,NA,"negative_unfamiliar","no_conflict",-0.0274894337872469,NA,1.413
62,1,NA,"positive","no_conflict",0.0206170753404354,NA,1.733
