"subj_idx","response","rt","stim","block","block_number","trial_z","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv"
66,1,474,"congruent","most_con",1,-1.48305571655321,-2.10970464135021,12,-0.727089084353056,0.444,-2.25225225225225
66,1,504,"congruent","most_con",1,-1.46140526813637,-1.98412698412698,13,-0.641549192076226,0.474,-2.10970464135021
66,1,542,"congruent","most_con",1,-1.43975481971953,-1.8450184501845,14,-0.556009299799396,0.504,-1.98412698412698
66,1,452,"congruent","most_con",1,-1.4181043713027,-2.21238938053097,15,-0.470469407522566,0.542,-1.8450184501845
66,1,402,"congruent","most_con",1,-1.39645392288586,-2.48756218905473,16,-0.384929515245736,0.452,-2.21238938053097
66,1,344,"congruent","most_con",1,-1.37480347446903,-2.90697674418605,17,-0.299389622968906,0.402,-2.48756218905473
66,1,398,"congruent","most_con",1,-1.35315302605219,-2.51256281407035,18,-0.213849730692075,0.344,-2.90697674418605
66,1,371,"congruent","most_con",1,-1.33150257763536,-2.69541778975741,19,-0.128309838415245,0.398,-2.51256281407035
66,1,514,"incongruent","most_con",1,-1.30985212921852,-1.94552529182879,20,-0.0427699461384151,0.371,-2.69541778975741
66,1,512,"incongruent","most_con",1,-1.28820168080169,-1.953125,21,0.0427699461384151,0.514,-1.94552529182879
66,1,493,"congruent","most_con",1,-1.26655123238485,-2.02839756592292,22,0.128309838415245,0.512,-1.953125
66,1,691,"congruent","most_con",1,-1.24490078396802,-1.44717800289436,23,0.213849730692075,0.493,-2.02839756592292
66,1,457,"congruent","most_con",1,-1.22325033555118,-2.18818380743982,24,0.299389622968906,0.691,-1.44717800289436
66,1,463,"incongruent","most_con",1,-1.20159988713435,-2.15982721382289,25,0.384929515245736,0.457,-2.18818380743982
66,1,445,"incongruent","most_con",1,-1.17994943871751,-2.24719101123596,26,0.470469407522566,0.463,-2.15982721382289
66,1,443,"congruent","most_con",1,-1.15829899030068,-2.25733634311512,27,0.556009299799396,0.445,-2.24719101123596
66,1,401,"congruent","most_con",1,-1.13664854188384,-2.49376558603491,28,0.641549192076226,0.443,-2.25733634311512
66,1,503,"incongruent","most_con",1,-1.11499809346701,-1.98807157057654,29,0.727089084353056,0.401,-2.49376558603491
66,1,492,"incongruent","most_con",1,-1.09334764505017,-2.03252032520325,30,0.812628976629887,0.503,-1.98807157057654
66,1,386,"congruent","most_con",1,-1.07169719663334,-2.59067357512953,31,0.898168868906717,0.492,-2.03252032520325
66,1,480,"incongruent","most_con",1,-1.0500467482165,-2.08333333333333,32,0.983708761183547,0.386,-2.59067357512953
66,1,463,"incongruent","most_con",1,-1.02839629979967,-2.15982721382289,33,1.06924865346038,0.48,-2.08333333333333
66,1,460,"incongruent","most_con",1,-1.00674585138283,-2.17391304347826,34,1.15478854573721,0.463,-2.15982721382289
66,1,410,"congruent","most_con",1,-0.985095402965998,-2.4390243902439,35,1.24032843801404,0.46,-2.17391304347826
66,1,424,"congruent","most_con",1,-0.963444954549162,-2.35849056603774,36,1.32586833029087,0.41,-2.4390243902439
66,1,406,"congruent","most_con",1,-0.941794506132327,-2.46305418719212,37,1.4114082225677,0.424,-2.35849056603774
66,1,411,"congruent","most_con",1,-0.920144057715492,-2.4330900243309,38,1.49694811484453,0.406,-2.46305418719212
66,1,458,"congruent","most_con",1,-0.898493609298657,-2.18340611353712,39,1.58248800712136,0.411,-2.4330900243309
66,1,424,"incongruent","most_con",1,-0.876843160881822,-2.35849056603774,40,1.66802789939819,0.458,-2.18340611353712
66,1,478,"incongruent","most_incon",2,-0.855192712464987,-2.09205020920502,1,-1.66802789939819,NA,NA
66,1,443,"congruent","most_incon",2,-0.833542264048152,-2.25733634311512,2,-1.58248800712136,0.478,-2.09205020920502
66,1,433,"incongruent","most_incon",2,-0.811891815631317,-2.3094688221709,3,-1.49694811484453,0.443,-2.25733634311512
66,1,471,"incongruent","most_incon",2,-0.790241367214482,-2.12314225053079,4,-1.4114082225677,0.433,-2.3094688221709
66,1,406,"incongruent","most_incon",2,-0.768590918797647,-2.46305418719212,5,-1.32586833029087,0.471,-2.12314225053079
66,1,483,"incongruent","most_incon",2,-0.746940470380811,-2.0703933747412,6,-1.24032843801404,0.406,-2.46305418719212
66,1,465,"incongruent","most_incon",2,-0.725290021963976,-2.1505376344086,7,-1.15478854573721,0.483,-2.0703933747412
66,1,447,"incongruent","most_incon",2,-0.703639573547141,-2.23713646532438,8,-1.06924865346038,0.465,-2.1505376344086
66,1,461,"congruent","most_incon",2,-0.681989125130306,-2.16919739696312,9,-0.983708761183547,0.447,-2.23713646532438
66,1,530,"congruent","most_incon",2,-0.660338676713471,-1.88679245283019,10,-0.898168868906717,0.461,-2.16919739696312
66,1,513,"incongruent","most_incon",2,-0.638688228296636,-1.94931773879142,11,-0.812628976629887,0.53,-1.88679245283019
66,1,391,"congruent","most_incon",2,-0.617037779879801,-2.55754475703325,12,-0.727089084353056,0.513,-1.94931773879142
66,1,445,"incongruent","most_incon",2,-0.595387331462966,-2.24719101123596,13,-0.641549192076226,0.391,-2.55754475703325
66,1,522,"incongruent","most_incon",2,-0.57373688304613,-1.91570881226054,14,-0.556009299799396,0.445,-2.24719101123596
66,1,552,"incongruent","most_incon",2,-0.552086434629295,-1.81159420289855,15,-0.470469407522566,0.522,-1.91570881226054
66,1,502,"congruent","most_incon",2,-0.53043598621246,-1.99203187250996,16,-0.384929515245736,0.552,-1.81159420289855
66,1,452,"congruent","most_incon",2,-0.508785537795625,-2.21238938053097,17,-0.299389622968906,0.502,-1.99203187250996
66,1,490,"congruent","most_incon",2,-0.48713508937879,-2.04081632653061,18,-0.213849730692075,0.452,-2.21238938053097
66,1,520,"incongruent","most_incon",2,-0.465484640961955,-1.92307692307692,19,-0.128309838415245,0.49,-2.04081632653061
66,1,470,"incongruent","most_incon",2,-0.44383419254512,-2.12765957446809,20,-0.0427699461384151,0.52,-1.92307692307692
66,1,452,"incongruent","most_incon",2,-0.422183744128285,-2.21238938053097,21,0.0427699461384151,0.47,-2.12765957446809
66,1,433,"congruent","most_incon",2,-0.40053329571145,-2.3094688221709,22,0.128309838415245,0.452,-2.21238938053097
66,1,455,"congruent","most_incon",2,-0.378882847294614,-2.1978021978022,23,0.213849730692075,0.433,-2.3094688221709
66,1,518,"incongruent","most_incon",2,-0.357232398877779,-1.93050193050193,24,0.299389622968906,0.455,-2.1978021978022
66,1,580,"congruent","most_incon",2,-0.335581950460944,-1.72413793103448,25,0.384929515245736,0.518,-1.93050193050193
66,1,545,"incongruent","most_incon",2,-0.313931502044109,-1.8348623853211,26,0.470469407522566,0.58,-1.72413793103448
66,1,503,"incongruent","most_incon",2,-0.292281053627274,-1.98807157057654,27,0.556009299799396,0.545,-1.8348623853211
66,1,461,"incongruent","most_incon",2,-0.270630605210439,-2.16919739696312,28,0.641549192076226,0.503,-1.98807157057654
66,1,523,"incongruent","most_incon",2,-0.248980156793604,-1.91204588910134,29,0.727089084353056,0.461,-2.16919739696312
66,1,497,"incongruent","most_incon",2,-0.227329708376769,-2.01207243460765,30,0.812628976629887,0.523,-1.91204588910134
66,1,495,"incongruent","most_incon",2,-0.205679259959934,-2.02020202020202,31,0.898168868906717,0.497,-2.01207243460765
66,1,709,"incongruent","most_incon",2,-0.184028811543098,-1.41043723554302,32,0.983708761183547,0.495,-2.02020202020202
66,1,475,"incongruent","most_incon",2,-0.162378363126263,-2.10526315789474,33,1.06924865346038,0.709,-1.41043723554302
66,1,400,"congruent","most_incon",2,-0.140727914709428,-2.5,34,1.15478854573721,0.475,-2.10526315789474
66,1,406,"congruent","most_incon",2,-0.119077466292593,-2.46305418719212,35,1.24032843801404,0.4,-2.5
66,1,428,"incongruent","most_incon",2,-0.097427017875758,-2.33644859813084,36,1.32586833029087,0.406,-2.46305418719212
66,1,427,"incongruent","most_incon",2,-0.0757765694589229,-2.34192037470726,37,1.4114082225677,0.428,-2.33644859813084
66,1,472,"incongruent","most_incon",2,-0.0541261210420878,-2.11864406779661,38,1.49694811484453,0.427,-2.34192037470726
66,1,454,"incongruent","most_incon",2,-0.0324756726252527,-2.20264317180617,39,1.58248800712136,0.472,-2.11864406779661
66,1,468,"incongruent","most_incon",2,-0.0108252242084176,-2.13675213675214,40,1.66802789939819,0.454,-2.20264317180617
66,1,439,"congruent","most_incon",3,0.0108252242084176,-2.27790432801822,1,-1.66802789939819,NA,NA
66,1,486,"incongruent","most_incon",3,0.0324756726252527,-2.05761316872428,2,-1.58248800712136,0.439,-2.27790432801822
66,1,427,"congruent","most_incon",3,0.0541261210420878,-2.34192037470726,3,-1.49694811484453,0.486,-2.05761316872428
66,1,481,"incongruent","most_incon",3,0.0757765694589229,-2.07900207900208,4,-1.4114082225677,0.427,-2.34192037470726
66,1,383,"incongruent","most_incon",3,0.097427017875758,-2.61096605744125,5,-1.32586833029087,0.481,-2.07900207900208
66,1,445,"incongruent","most_incon",3,0.119077466292593,-2.24719101123596,6,-1.24032843801404,0.383,-2.61096605744125
66,1,442,"incongruent","most_incon",3,0.140727914709428,-2.26244343891403,7,-1.15478854573721,0.445,-2.24719101123596
66,1,417,"incongruent","most_incon",3,0.162378363126263,-2.39808153477218,8,-1.06924865346038,0.442,-2.26244343891403
66,1,471,"incongruent","most_incon",3,0.184028811543098,-2.12314225053079,9,-0.983708761183547,0.417,-2.39808153477218
66,1,461,"incongruent","most_incon",3,0.205679259959934,-2.16919739696312,10,-0.898168868906717,0.471,-2.12314225053079
66,1,418,"incongruent","most_incon",3,0.227329708376769,-2.39234449760766,11,-0.812628976629887,0.461,-2.16919739696312
66,1,448,"incongruent","most_incon",3,0.248980156793604,-2.23214285714286,12,-0.727089084353056,0.418,-2.39234449760766
66,1,486,"incongruent","most_incon",3,0.270630605210439,-2.05761316872428,13,-0.641549192076226,0.448,-2.23214285714286
66,1,477,"incongruent","most_incon",3,0.292281053627274,-2.09643605870021,14,-0.556009299799396,0.486,-2.05761316872428
66,1,426,"incongruent","most_incon",3,0.313931502044109,-2.34741784037559,15,-0.470469407522566,0.477,-2.09643605870021
66,1,440,"congruent","most_incon",3,0.335581950460944,-2.27272727272727,16,-0.384929515245736,0.426,-2.34741784037559
66,1,406,"congruent","most_incon",3,0.357232398877779,-2.46305418719212,17,-0.299389622968906,0.44,-2.27272727272727
66,1,452,"congruent","most_incon",3,0.378882847294614,-2.21238938053097,18,-0.213849730692075,0.406,-2.46305418719212
66,1,425,"congruent","most_incon",3,0.40053329571145,-2.35294117647059,19,-0.128309838415245,0.452,-2.21238938053097
66,1,455,"incongruent","most_incon",3,0.422183744128285,-2.1978021978022,20,-0.0427699461384151,0.425,-2.35294117647059
66,1,454,"incongruent","most_incon",3,0.44383419254512,-2.20264317180617,21,0.0427699461384151,0.455,-2.1978021978022
66,1,468,"incongruent","most_incon",3,0.465484640961955,-2.13675213675214,22,0.128309838415245,0.454,-2.20264317180617
66,1,473,"incongruent","most_incon",3,0.48713508937879,-2.11416490486258,23,0.213849730692075,0.468,-2.13675213675214
66,1,487,"incongruent","most_incon",3,0.508785537795625,-2.05338809034908,24,0.299389622968906,0.473,-2.11416490486258
66,1,445,"congruent","most_incon",3,0.53043598621246,-2.24719101123596,25,0.384929515245736,0.487,-2.05338809034908
66,1,435,"incongruent","most_incon",3,0.552086434629295,-2.29885057471264,26,0.470469407522566,0.445,-2.24719101123596
66,1,425,"incongruent","most_incon",3,0.57373688304613,-2.35294117647059,27,0.556009299799396,0.435,-2.29885057471264
66,1,423,"congruent","most_incon",3,0.595387331462966,-2.36406619385343,28,0.641549192076226,0.425,-2.35294117647059
66,1,485,"congruent","most_incon",3,0.617037779879801,-2.06185567010309,29,0.727089084353056,0.423,-2.36406619385343
66,1,435,"incongruent","most_incon",3,0.638688228296636,-2.29885057471264,30,0.812628976629887,0.485,-2.06185567010309
66,1,487,"incongruent","most_incon",3,0.660338676713471,-2.05338809034908,31,0.898168868906717,0.435,-2.29885057471264
66,1,502,"incongruent","most_incon",3,0.681989125130306,-1.99203187250996,32,0.983708761183547,0.487,-2.05338809034908
66,1,461,"incongruent","most_incon",3,0.703639573547141,-2.16919739696312,33,1.06924865346038,0.502,-1.99203187250996
66,1,459,"incongruent","most_incon",3,0.725290021963976,-2.17864923747277,34,1.15478854573721,0.461,-2.16919739696312
66,1,384,"congruent","most_incon",3,0.746940470380811,-2.60416666666667,35,1.24032843801404,0.459,-2.17864923747277
66,1,502,"congruent","most_incon",3,0.768590918797647,-1.99203187250996,36,1.32586833029087,0.384,-2.60416666666667
66,1,444,"incongruent","most_incon",3,0.790241367214482,-2.25225225225225,37,1.4114082225677,0.502,-1.99203187250996
66,1,362,"congruent","most_incon",3,0.811891815631317,-2.76243093922652,38,1.49694811484453,0.444,-2.25225225225225
66,1,527,"incongruent","most_incon",3,0.833542264048152,-1.89753320683112,39,1.58248800712136,0.362,-2.76243093922652
66,1,390,"incongruent","most_incon",3,0.855192712464987,-2.56410256410256,40,1.66802789939819,0.527,-1.89753320683112
66,1,436,"incongruent","most_con",4,0.876843160881822,-2.29357798165138,1,-1.66802789939819,NA,NA
66,1,450,"congruent","most_con",4,0.898493609298657,-2.22222222222222,2,-1.58248800712136,0.436,-2.29357798165138
66,1,407,"congruent","most_con",4,0.920144057715492,-2.45700245700246,3,-1.49694811484453,0.45,-2.22222222222222
66,1,341,"congruent","most_con",4,0.941794506132327,-2.93255131964809,4,-1.4114082225677,0.407,-2.45700245700246
66,1,451,"incongruent","most_con",4,0.963444954549162,-2.21729490022173,5,-1.32586833029087,0.341,-2.93255131964809
66,1,410,"congruent","most_con",4,0.985095402965998,-2.4390243902439,6,-1.24032843801404,0.451,-2.21729490022173
66,1,407,"congruent","most_con",4,1.00674585138283,-2.45700245700246,7,-1.15478854573721,0.41,-2.4390243902439
66,1,301,"incongruent","most_con",4,1.02839629979967,-3.32225913621262,8,-1.06924865346038,0.407,-2.45700245700246
66,1,435,"congruent","most_con",4,1.0500467482165,-2.29885057471264,9,-0.983708761183547,0.301,-3.32225913621262
66,1,425,"congruent","most_con",4,1.07169719663334,-2.35294117647059,10,-0.898168868906717,0.435,-2.29885057471264
66,1,574,"congruent","most_con",4,1.09334764505017,-1.74216027874564,11,-0.812628976629887,0.425,-2.35294117647059
66,1,645,"incongruent","most_con",4,1.11499809346701,-1.55038759689922,12,-0.727089084353056,0.574,-1.74216027874564
66,1,507,"congruent","most_con",4,1.13664854188384,-1.9723865877712,13,-0.641549192076226,0.645,-1.55038759689922
66,1,401,"congruent","most_con",4,1.15829899030068,-2.49376558603491,14,-0.556009299799396,0.507,-1.9723865877712
66,1,382,"congruent","most_con",4,1.17994943871751,-2.61780104712042,15,-0.470469407522566,0.401,-2.49376558603491
66,1,460,"incongruent","most_con",4,1.20159988713435,-2.17391304347826,16,-0.384929515245736,0.382,-2.61780104712042
66,1,466,"congruent","most_con",4,1.22325033555118,-2.14592274678112,17,-0.299389622968906,0.46,-2.17391304347826
66,1,401,"congruent","most_con",4,1.24490078396802,-2.49376558603491,18,-0.213849730692075,0.466,-2.14592274678112
66,1,398,"congruent","most_con",4,1.26655123238485,-2.51256281407035,19,-0.128309838415245,0.401,-2.49376558603491
66,1,396,"congruent","most_con",4,1.28820168080169,-2.52525252525253,20,-0.0427699461384151,0.398,-2.51256281407035
66,1,426,"incongruent","most_con",4,1.30985212921852,-2.34741784037559,21,0.0427699461384151,0.396,-2.52525252525253
66,1,560,"congruent","most_con",4,1.33150257763536,-1.78571428571429,22,0.128309838415245,0.426,-2.34741784037559
66,1,541,"incongruent","most_con",4,1.35315302605219,-1.84842883548983,23,0.213849730692075,0.56,-1.78571428571429
66,1,387,"incongruent","most_con",4,1.37480347446903,-2.58397932816537,24,0.299389622968906,0.541,-1.84842883548983
66,1,434,"incongruent","most_con",4,1.39645392288586,-2.30414746543779,25,0.384929515245736,0.387,-2.58397932816537
66,1,440,"congruent","most_con",4,1.4181043713027,-2.27272727272727,26,0.470469407522566,0.434,-2.30414746543779
66,1,429,"congruent","most_con",4,1.43975481971953,-2.33100233100233,27,0.556009299799396,0.44,-2.27272727272727
66,1,339,"congruent","most_con",4,1.46140526813637,-2.94985250737463,28,0.641549192076226,0.429,-2.33100233100233
66,1,449,"congruent","most_con",4,1.48305571655321,-2.2271714922049,29,0.727089084353056,0.339,-2.94985250737463
66,1,447,"congruent","most_con",4,1.50470616497004,-2.23713646532438,30,0.812628976629887,0.449,-2.2271714922049
66,1,477,"congruent","most_con",4,1.52635661338688,-2.09643605870021,31,0.898168868906717,0.447,-2.23713646532438
66,1,331,"congruent","most_con",4,1.54800706180371,-3.02114803625378,32,0.983708761183547,0.477,-2.09643605870021
66,1,457,"congruent","most_con",4,1.56965751022055,-2.18818380743982,33,1.06924865346038,0.331,-3.02114803625378
66,1,391,"incongruent","most_con",4,1.59130795863738,-2.55754475703325,34,1.15478854573721,0.457,-2.18818380743982
66,1,412,"congruent","most_con",4,1.61295840705422,-2.42718446601942,35,1.24032843801404,0.391,-2.55754475703325
66,1,458,"congruent","most_con",4,1.63460885547105,-2.18340611353712,36,1.32586833029087,0.412,-2.42718446601942
66,1,513,"incongruent","most_con",4,1.65625930388789,-1.94931773879142,37,1.4114082225677,0.458,-2.18340611353712
66,1,383,"congruent","most_con",4,1.67790975230472,-2.61096605744125,38,1.49694811484453,0.513,-1.94931773879142
66,1,644,"incongruent","most_con",4,1.69956020072156,-1.5527950310559,39,1.58248800712136,0.383,-2.61096605744125
66,1,482,"congruent","most_con",4,1.72121064913839,-2.0746887966805,40,1.66802789939819,0.644,-1.5527950310559
67,1,556,"congruent","most_con",1,-1.72121064913839,-1.79856115107914,1,-1.66802789939819,NA,NA
67,1,362,"congruent","most_con",1,-1.69956020072156,-2.76243093922652,2,-1.58248800712136,0.556,-1.79856115107914
67,1,336,"congruent","most_con",1,-1.67790975230472,-2.97619047619048,3,-1.49694811484453,0.362,-2.76243093922652
67,1,302,"incongruent","most_con",1,-1.65625930388789,-3.3112582781457,4,-1.4114082225677,0.336,-2.97619047619048
67,1,404,"incongruent","most_con",1,-1.63460885547105,-2.47524752475248,5,-1.32586833029087,0.302,-3.3112582781457
67,1,314,"congruent","most_con",1,-1.61295840705422,-3.18471337579618,6,-1.24032843801404,0.404,-2.47524752475248
67,1,368,"congruent","most_con",1,-1.59130795863738,-2.71739130434783,7,-1.15478854573721,0.314,-3.18471337579618
67,1,333,"congruent","most_con",1,-1.56965751022055,-3.003003003003,8,-1.06924865346038,0.368,-2.71739130434783
67,1,459,"incongruent","most_con",1,-1.54800706180371,-2.17864923747277,9,-0.983708761183547,0.333,-3.003003003003
67,1,417,"incongruent","most_con",1,-1.52635661338688,-2.39808153477218,10,-0.898168868906717,0.459,-2.17864923747277
67,1,303,"congruent","most_con",1,-1.50470616497004,-3.3003300330033,11,-0.812628976629887,0.417,-2.39808153477218
67,1,365,"incongruent","most_con",1,-1.48305571655321,-2.73972602739726,12,-0.727089084353056,0.303,-3.3003300330033
67,1,331,"congruent","most_con",1,-1.46140526813637,-3.02114803625378,13,-0.641549192076226,0.365,-2.73972602739726
67,1,353,"incongruent","most_con",1,-1.43975481971953,-2.8328611898017,14,-0.556009299799396,0.331,-3.02114803625378
67,1,359,"congruent","most_con",1,-1.4181043713027,-2.78551532033426,15,-0.470469407522566,0.353,-2.8328611898017
67,1,308,"congruent","most_con",1,-1.39645392288586,-3.24675324675325,16,-0.384929515245736,0.359,-2.78551532033426
67,1,298,"congruent","most_con",1,-1.37480347446903,-3.35570469798658,17,-0.299389622968906,0.308,-3.24675324675325
67,1,305,"congruent","most_con",1,-1.35315302605219,-3.27868852459016,18,-0.213849730692075,0.298,-3.35570469798658
67,1,319,"congruent","most_con",1,-1.33150257763536,-3.13479623824451,19,-0.128309838415245,0.305,-3.27868852459016
67,1,284,"congruent","most_con",1,-1.30985212921852,-3.52112676056338,20,-0.0427699461384151,0.319,-3.13479623824451
67,1,266,"incongruent","most_con",1,-1.28820168080169,-3.7593984962406,21,0.0427699461384151,0.284,-3.52112676056338
67,1,312,"congruent","most_con",1,-1.26655123238485,-3.20512820512821,22,0.128309838415245,0.266,-3.7593984962406
67,1,262,"congruent","most_con",1,-1.24490078396802,-3.81679389312977,23,0.213849730692075,0.312,-3.20512820512821
67,NA,NA,"congruent","most_con",1,-1.22325033555118,NA,24,0.299389622968906,0.262,-3.81679389312977
67,1,474,"congruent","most_con",1,-1.20159988713435,-2.10970464135021,25,0.384929515245736,0.22,-4.54545454545455
67,1,336,"congruent","most_con",1,-1.17994943871751,-2.97619047619048,26,0.470469407522566,0.474,-2.10970464135021
67,1,350,"congruent","most_con",1,-1.15829899030068,-2.85714285714286,27,0.556009299799396,0.336,-2.97619047619048
67,0,283,"congruent","most_con",1,-1.13664854188384,-3.53356890459364,28,0.641549192076226,0.35,-2.85714285714286
67,1,369,"congruent","most_con",1,-1.11499809346701,-2.710027100271,29,0.727089084353056,0.283,-3.53356890459364
67,1,384,"incongruent","most_con",1,-1.09334764505017,-2.60416666666667,30,0.812628976629887,0.369,-2.710027100271
67,1,310,"congruent","most_con",1,-1.07169719663334,-3.2258064516129,31,0.898168868906717,0.384,-2.60416666666667
67,1,347,"congruent","most_con",1,-1.0500467482165,-2.88184438040346,32,0.983708761183547,0.31,-3.2258064516129
67,1,321,"congruent","most_con",1,-1.02839629979967,-3.11526479750779,33,1.06924865346038,0.347,-2.88184438040346
67,1,311,"congruent","most_con",1,-1.00674585138283,-3.21543408360129,34,1.15478854573721,0.321,-3.11526479750779
67,1,301,"incongruent","most_con",1,-0.985095402965998,-3.32225913621262,35,1.24032843801404,0.311,-3.21543408360129
67,1,298,"incongruent","most_con",1,-0.963444954549162,-3.35570469798658,36,1.32586833029087,0.301,-3.32225913621262
67,1,337,"incongruent","most_con",1,-0.941794506132327,-2.9673590504451,37,1.4114082225677,0.298,-3.35570469798658
67,1,287,"congruent","most_con",1,-0.920144057715492,-3.48432055749129,38,1.49694811484453,0.337,-2.9673590504451
67,1,277,"congruent","most_con",1,-0.898493609298657,-3.6101083032491,39,1.58248800712136,0.287,-3.48432055749129
67,1,402,"incongruent","most_con",1,-0.876843160881822,-2.48756218905473,40,1.66802789939819,0.277,-3.6101083032491
67,1,272,"incongruent","most_incon",2,-0.855192712464987,-3.67647058823529,1,-1.66802789939819,NA,NA
67,0,374,"incongruent","most_incon",2,-0.833542264048152,-2.67379679144385,2,-1.58248800712136,0.272,-3.67647058823529
67,1,317,"congruent","most_incon",2,-0.811891815631317,-3.15457413249211,3,-1.49694811484453,0.374,-2.67379679144385
67,1,346,"incongruent","most_incon",2,-0.790241367214482,-2.89017341040462,4,-1.4114082225677,0.317,-3.15457413249211
67,1,264,"congruent","most_incon",2,-0.768590918797647,-3.78787878787879,5,-1.32586833029087,0.346,-2.89017341040462
67,1,342,"incongruent","most_incon",2,-0.746940470380811,-2.92397660818713,6,-1.24032843801404,0.264,-3.78787878787879
67,1,316,"incongruent","most_incon",2,-0.725290021963976,-3.16455696202532,7,-1.15478854573721,0.342,-2.92397660818713
67,1,353,"incongruent","most_incon",2,-0.703639573547141,-2.8328611898017,8,-1.06924865346038,0.316,-3.16455696202532
67,1,327,"incongruent","most_incon",2,-0.681989125130306,-3.05810397553517,9,-0.983708761183547,0.353,-2.8328611898017
67,1,310,"incongruent","most_incon",2,-0.660338676713471,-3.2258064516129,10,-0.898168868906717,0.327,-3.05810397553517
67,1,412,"incongruent","most_incon",2,-0.638688228296636,-2.42718446601942,11,-0.812628976629887,0.31,-3.2258064516129
67,1,313,"incongruent","most_incon",2,-0.617037779879801,-3.19488817891374,12,-0.727089084353056,0.412,-2.42718446601942
67,1,279,"congruent","most_incon",2,-0.595387331462966,-3.584229390681,13,-0.641549192076226,0.313,-3.19488817891374
67,NA,NA,"incongruent","most_incon",2,-0.57373688304613,NA,14,-0.556009299799396,0.279,-3.584229390681
67,1,394,"incongruent","most_incon",2,-0.552086434629295,-2.53807106598985,15,-0.470469407522566,0.237,-4.21940928270042
67,1,345,"incongruent","most_incon",2,-0.53043598621246,-2.89855072463768,16,-0.384929515245736,0.394,-2.53807106598985
67,1,423,"incongruent","most_incon",2,-0.508785537795625,-2.36406619385343,17,-0.299389622968906,0.345,-2.89855072463768
67,1,413,"incongruent","most_incon",2,-0.48713508937879,-2.42130750605327,18,-0.213849730692075,0.423,-2.36406619385343
67,1,355,"incongruent","most_incon",2,-0.465484640961955,-2.8169014084507,19,-0.128309838415245,0.413,-2.42130750605327
67,1,336,"congruent","most_incon",2,-0.44383419254512,-2.97619047619048,20,-0.0427699461384151,0.355,-2.8169014084507
67,1,358,"incongruent","most_incon",2,-0.422183744128285,-2.79329608938547,21,0.0427699461384151,0.336,-2.97619047619048
67,1,317,"incongruent","most_incon",2,-0.40053329571145,-3.15457413249211,22,0.128309838415245,0.358,-2.79329608938547
67,1,355,"incongruent","most_incon",2,-0.378882847294614,-2.8169014084507,23,0.213849730692075,0.317,-3.15457413249211
67,1,320,"incongruent","most_incon",2,-0.357232398877779,-3.125,24,0.299389622968906,0.355,-2.8169014084507
67,1,302,"incongruent","most_incon",2,-0.335581950460944,-3.3112582781457,25,0.384929515245736,0.32,-3.125
67,1,324,"incongruent","most_incon",2,-0.313931502044109,-3.08641975308642,26,0.470469407522566,0.302,-3.3112582781457
67,1,266,"incongruent","most_incon",2,-0.292281053627274,-3.7593984962406,27,0.556009299799396,0.324,-3.08641975308642
67,1,352,"incongruent","most_incon",2,-0.270630605210439,-2.84090909090909,28,0.641549192076226,0.266,-3.7593984962406
67,1,278,"congruent","most_incon",2,-0.248980156793604,-3.59712230215827,29,0.727089084353056,0.352,-2.84090909090909
67,1,316,"incongruent","most_incon",2,-0.227329708376769,-3.16455696202532,30,0.812628976629887,0.278,-3.59712230215827
67,1,378,"congruent","most_incon",2,-0.205679259959934,-2.64550264550265,31,0.898168868906717,0.316,-3.16455696202532
67,1,359,"incongruent","most_incon",2,-0.184028811543098,-2.78551532033426,32,0.983708761183547,0.378,-2.64550264550265
67,1,349,"congruent","most_incon",2,-0.162378363126263,-2.86532951289398,33,1.06924865346038,0.359,-2.78551532033426
67,1,387,"incongruent","most_incon",2,-0.140727914709428,-2.58397932816537,34,1.15478854573721,0.349,-2.86532951289398
67,1,282,"congruent","most_incon",2,-0.119077466292593,-3.54609929078014,35,1.24032843801404,0.387,-2.58397932816537
67,1,295,"congruent","most_incon",2,-0.097427017875758,-3.38983050847458,36,1.32586833029087,0.282,-3.54609929078014
67,1,341,"congruent","most_incon",2,-0.0757765694589229,-2.93255131964809,37,1.4114082225677,0.295,-3.38983050847458
67,1,315,"congruent","most_incon",2,-0.0541261210420878,-3.17460317460317,38,1.49694811484453,0.341,-2.93255131964809
67,1,377,"incongruent","most_incon",2,-0.0324756726252527,-2.6525198938992,39,1.58248800712136,0.315,-3.17460317460317
67,1,334,"congruent","most_incon",2,-0.0108252242084176,-2.9940119760479,40,1.66802789939819,0.377,-2.6525198938992
67,1,545,"incongruent","most_incon",3,0.0108252242084176,-1.8348623853211,1,-1.66802789939819,NA,NA
67,1,439,"incongruent","most_incon",3,0.0324756726252527,-2.27790432801822,2,-1.58248800712136,0.545,-1.8348623853211
67,1,429,"congruent","most_incon",3,0.0541261210420878,-2.33100233100233,3,-1.49694811484453,0.439,-2.27790432801822
67,1,307,"congruent","most_incon",3,0.0757765694589229,-3.25732899022801,4,-1.4114082225677,0.429,-2.33100233100233
67,1,321,"incongruent","most_incon",3,0.097427017875758,-3.11526479750779,5,-1.32586833029087,0.307,-3.25732899022801
67,1,343,"incongruent","most_incon",3,0.119077466292593,-2.91545189504373,6,-1.24032843801404,0.321,-3.11526479750779
67,1,324,"congruent","most_incon",3,0.140727914709428,-3.08641975308642,7,-1.15478854573721,0.343,-2.91545189504373
