"subj_idx","response","rt","cond","stim","stim_cond","trial_z","trial","rt_log_trim_grp","prev_rt","block_trial"
73,1,0.333,"FiveGo","Go","Go_FiveGo",-0.0360840338362832,118,2.52244423350632,0.29,34
73,1,0.465,"FiveGo","Go","Go_FiveGo",-0.0216504203017699,119,2.66745295288995,0.333,35
73,0,0.236,"FiveGo","NoGo","NoGo_FiveGo",-0.00721680676725664,120,2.37291200297011,0.465,36
73,1,0.36,"FiveGo","Go","Go_FiveGo",0.00721680676725664,121,2.55630250076729,0.236,37
73,1,0.355,"FiveGo","Go","Go_FiveGo",0.0216504203017699,122,2.55022835305509,0.36,38
73,1,0.35,"FiveGo","Go","Go_FiveGo",0.0360840338362832,123,2.54406804435028,0.355,39
73,1,0.354,"FiveGo","Go","Go_FiveGo",0.0505176473707964,124,2.54900326202579,0.35,40
73,1,0.414,"FiveGo","Go","Go_FiveGo",0.0649512609053097,125,2.6170003411209,0.354,41
73,1,0,"FiveGo","NoGo","NoGo_FiveGo",0.079384874439823,126,0,0.414,42
73,0,0,"SevenGo","Go","Go_SevenGo",0.0938184879743363,127,0,0,49
73,1,0.376,"SevenGo","Go","Go_SevenGo",0.10825210150885,128,2.57518784492766,0,50
73,1,0.259,"SevenGo","Go","Go_SevenGo",0.122685715043363,129,2.41329976408125,0.376,51
73,1,0.367,"SevenGo","Go","Go_SevenGo",0.137119328577876,130,2.56466606425209,0.259,52
73,1,0.378,"SevenGo","Go","Go_SevenGo",0.151552942112389,131,2.57749179983723,0.367,53
73,1,0.565,"SevenGo","Go","Go_SevenGo",0.165986555646903,132,2.75204844781944,0.378,54
73,1,0.545,"SevenGo","Go","Go_SevenGo",0.180420169181416,133,2.73639650227664,0.565,55
73,1,0,"SevenGo","NoGo","NoGo_SevenGo",0.194853782715929,134,0,0.545,56
73,1,0.288,"OneGo","Go","Go_OneGo",0.209287396250442,135,2.45939248775923,0,13
73,0,0.299,"OneGo","NoGo","NoGo_OneGo",0.223721009784956,136,2.47567118832443,0.288,14
73,1,0.367,"ThreeGo","Go","Go_ThreeGo",0.238154623319469,137,2.56466606425209,0.299,25
73,1,0.338,"ThreeGo","Go","Go_ThreeGo",0.252588236853982,138,2.52891670027765,0.367,26
73,1,0.366,"ThreeGo","Go","Go_ThreeGo",0.267021850388496,139,2.56348108539441,0.338,27
73,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",0.281455463923009,140,0,0.366,28
73,1,0.316,"FiveGo","Go","Go_FiveGo",0.295889077457522,141,2.4996870826184,0,43
73,1,0.399,"FiveGo","Go","Go_FiveGo",0.310322690992035,142,2.60097289568675,0.316,44
73,1,0.292,"FiveGo","Go","Go_FiveGo",0.324756304526549,143,2.46538285144842,0.399,45
73,1,0.334,"FiveGo","Go","Go_FiveGo",0.339189918061062,144,2.52374646681156,0.292,46
73,0,0,"FiveGo","Go","Go_FiveGo",0.353623531595575,145,0,0.334,47
73,1,0,"FiveGo","NoGo","NoGo_FiveGo",0.368057145130088,146,0,0,48
73,1,0.401,"SevenGo","Go","Go_SevenGo",0.382490758664602,147,2.60314437262018,0,57
73,1,0.277,"SevenGo","Go","Go_SevenGo",0.396924372199115,148,2.44247976906445,0.401,58
73,1,0.327,"SevenGo","Go","Go_SevenGo",0.411357985733628,149,2.51454775266029,0.277,59
73,1,0.331,"SevenGo","Go","Go_SevenGo",0.425791599268141,150,2.51982799377572,0.327,60
73,1,0.351,"SevenGo","Go","Go_SevenGo",0.440225212802655,151,2.54530711646582,0.331,61
73,1,0.354,"SevenGo","Go","Go_SevenGo",0.454658826337168,152,2.54900326202579,0.351,62
73,1,0.325,"SevenGo","Go","Go_SevenGo",0.469092439871681,153,2.51188336097887,0.354,63
73,1,0,"SevenGo","NoGo","NoGo_SevenGo",0.483526053406195,154,0,0.325,64
73,1,0.452,"ThreeGo","Go","Go_ThreeGo",0.497959666940708,155,2.65513843481138,0,29
73,1,0.296,"ThreeGo","Go","Go_ThreeGo",0.512393280475221,156,2.47129171105894,0.452,30
73,1,0.355,"ThreeGo","Go","Go_ThreeGo",0.526826894009734,157,2.55022835305509,0.296,31
73,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",0.541260507544248,158,0,0.355,32
73,1,0.338,"OneGo","Go","Go_OneGo",0.555694121078761,159,2.52891670027765,0,15
73,1,0,"OneGo","NoGo","NoGo_OneGo",0.570127734613274,160,0,0.338,16
73,1,0.485,"ThreeGo","Go","Go_ThreeGo",0.584561348147787,161,2.68574173860226,0,33
73,1,0.321,"ThreeGo","Go","Go_ThreeGo",0.598994961682301,162,2.50650503240487,0.485,34
73,1,0.365,"ThreeGo","Go","Go_ThreeGo",0.613428575216814,163,2.56229286445647,0.321,35
73,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",0.627862188751327,164,0,0.365,36
73,1,0.259,"OneGo","Go","Go_OneGo",0.64229580228584,165,2.41329976408125,0,17
73,1,0,"OneGo","NoGo","NoGo_OneGo",0.656729415820354,166,0,0.259,18
73,1,0.25,"FiveGo","Go","Go_FiveGo",0.671163029354867,167,2.39794000867204,0,49
73,1,0.309,"FiveGo","Go","Go_FiveGo",0.68559664288938,168,2.48995847942483,0.25,50
73,1,0.304,"FiveGo","Go","Go_FiveGo",0.700030256423894,169,2.48287358360875,0.309,51
73,1,0.388,"FiveGo","Go","Go_FiveGo",0.714463869958407,170,2.58883172559421,0.304,52
73,1,0.304,"FiveGo","Go","Go_FiveGo",0.72889748349292,171,2.48287358360875,0.388,53
73,1,0,"FiveGo","NoGo","NoGo_FiveGo",0.743331097027433,172,0,0.304,54
73,1,0.31,"SevenGo","Go","Go_SevenGo",0.757764710561947,173,2.49136169383427,0,65
73,1,0.354,"SevenGo","Go","Go_SevenGo",0.77219832409646,174,2.54900326202579,0.31,66
73,1,0.325,"SevenGo","Go","Go_SevenGo",0.786631937630973,175,2.51188336097887,0.354,67
73,1,0.353,"SevenGo","Go","Go_SevenGo",0.801065551165487,176,2.54777470538782,0.325,68
73,1,0.396,"SevenGo","Go","Go_SevenGo",0.8154991647,177,2.59769518592551,0.353,69
73,1,0.383,"SevenGo","Go","Go_SevenGo",0.829932778234513,178,2.58319877396862,0.396,70
73,1,0.371,"SevenGo","Go","Go_SevenGo",0.844366391769026,179,2.56937390961505,0.383,71
73,1,0,"SevenGo","NoGo","NoGo_SevenGo",0.85880000530354,180,0,0.371,72
73,1,0.401,"OneGo","Go","Go_OneGo",0.873233618838053,181,2.60314437262018,0,19
73,1,0,"OneGo","NoGo","NoGo_OneGo",0.887667232372566,182,0,0.401,20
73,1,0.457,"ThreeGo","Go","Go_ThreeGo",0.902100845907079,183,2.65991620006985,0,37
73,1,0.332,"ThreeGo","Go","Go_ThreeGo",0.916534459441593,184,2.52113808370404,0.457,38
73,1,0.351,"ThreeGo","Go","Go_ThreeGo",0.930968072976106,185,2.54530711646582,0.332,39
73,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",0.945401686510619,186,0,0.351,40
73,1,0.254,"FiveGo","Go","Go_FiveGo",0.959835300045133,187,2.40483371661994,0,55
73,1,0.258,"FiveGo","Go","Go_FiveGo",0.974268913579646,188,2.41161970596323,0.254,56
73,1,0.318,"FiveGo","Go","Go_FiveGo",0.988702527114159,189,2.50242711998443,0.258,57
73,1,0.4,"FiveGo","Go","Go_FiveGo",1.00313614064867,190,2.60205999132796,0.318,58
73,1,0.3,"FiveGo","Go","Go_FiveGo",1.01756975418319,191,2.47712125471966,0.4,59
73,1,0,"FiveGo","NoGo","NoGo_FiveGo",1.0320033677177,192,0,0.3,60
73,1,0.355,"SevenGo","Go","Go_SevenGo",1.04643698125221,193,2.55022835305509,0,73
73,1,0.462,"SevenGo","Go","Go_SevenGo",1.06087059478673,194,2.66464197555613,0.355,74
73,1,0.514,"SevenGo","Go","Go_SevenGo",1.07530420832124,195,2.71096311899528,0.462,75
73,0,0,"SevenGo","Go","Go_SevenGo",1.08973782185575,196,0,0.514,76
73,1,0.425,"SevenGo","Go","Go_SevenGo",1.10417143539027,197,2.62838893005031,0,77
73,1,0.364,"SevenGo","Go","Go_SevenGo",1.11860504892478,198,2.56110138364906,0.425,78
73,1,0.335,"SevenGo","Go","Go_SevenGo",1.13303866245929,199,2.52504480703685,0.364,79
73,1,0,"SevenGo","NoGo","NoGo_SevenGo",1.1474722759938,200,0,0.335,80
73,1,0.295,"ThreeGo","Go","Go_ThreeGo",1.16190588952832,201,2.46982201597816,0,41
73,1,0.298,"ThreeGo","Go","Go_ThreeGo",1.17633950306283,202,2.47421626407626,0.295,42
73,1,0.317,"ThreeGo","Go","Go_ThreeGo",1.19077311659734,203,2.50105926221775,0.298,43
73,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",1.20520673013186,204,0,0.317,44
73,1,0.484,"OneGo","Go","Go_OneGo",1.21964034366637,205,2.68484536164441,0,21
73,1,0,"OneGo","NoGo","NoGo_OneGo",1.23407395720088,206,0,0.484,22
73,1,0.315,"FiveGo","Go","Go_FiveGo",1.2485075707354,207,2.4983105537896,0,61
73,1,0.358,"FiveGo","Go","Go_FiveGo",1.26294118426991,208,2.55388302664387,0.315,62
73,1,0.362,"FiveGo","Go","Go_FiveGo",1.27737479780442,209,2.55870857053317,0.358,63
73,1,0.39,"FiveGo","Go","Go_FiveGo",1.29180841133894,210,2.5910646070265,0.362,64
73,1,0.409,"FiveGo","Go","Go_FiveGo",1.30624202487345,211,2.61172330800734,0.39,65
73,1,0,"FiveGo","NoGo","NoGo_FiveGo",1.32067563840796,212,0,0.409,66
73,1,0.312,"SevenGo","Go","Go_SevenGo",1.33510925194248,213,2.49415459401844,0,81
73,0,0,"SevenGo","Go","Go_SevenGo",1.34954286547699,214,0,0.312,82
73,1,0.303,"SevenGo","Go","Go_SevenGo",1.3639764790115,215,2.4814426285023,0,83
73,1,0.354,"SevenGo","Go","Go_SevenGo",1.37841009254602,216,2.54900326202579,0.303,84
73,1,0.301,"SevenGo","Go","Go_SevenGo",1.39284370608053,217,2.47856649559384,0.354,85
73,1,0.465,"SevenGo","Go","Go_SevenGo",1.40727731961504,218,2.66745295288995,0.301,86
73,1,0.365,"SevenGo","Go","Go_SevenGo",1.42171093314956,219,2.56229286445647,0.465,87
73,1,0,"SevenGo","NoGo","NoGo_SevenGo",1.43614454668407,220,0,0.365,88
73,1,0.299,"ThreeGo","Go","Go_ThreeGo",1.45057816021858,221,2.47567118832443,0,45
73,1,0.367,"ThreeGo","Go","Go_ThreeGo",1.4650117737531,222,2.56466606425209,0.299,46
73,1,0.338,"ThreeGo","Go","Go_ThreeGo",1.47944538728761,223,2.52891670027765,0.367,47
73,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",1.49387900082212,224,0,0.338,48
73,0,0,"FiveGo","Go","Go_FiveGo",1.50831261435664,225,0,0,67
73,1,0.42,"FiveGo","Go","Go_FiveGo",1.52274622789115,226,2.6232492903979,0,68
73,1,0.416,"FiveGo","Go","Go_FiveGo",1.53717984142566,227,2.61909333062674,0.42,69
73,1,0.332,"FiveGo","Go","Go_FiveGo",1.55161345496018,228,2.52113808370404,0.416,70
73,1,0.294,"FiveGo","Go","Go_FiveGo",1.56604706849469,229,2.46834733041216,0.332,71
73,1,0,"FiveGo","NoGo","NoGo_FiveGo",1.5804806820292,230,0,0.294,72
73,1,0.27,"SevenGo","Go","Go_SevenGo",1.59491429556372,231,2.43136376415899,0,89
73,1,0.297,"SevenGo","Go","Go_SevenGo",1.60934790909823,232,2.47275644931721,0.27,90
73,1,0.348,"SevenGo","Go","Go_SevenGo",1.62378152263274,233,2.54157924394658,0.297,91
73,1,0.36,"SevenGo","Go","Go_SevenGo",1.63821513616726,234,2.55630250076729,0.348,92
73,1,0.299,"SevenGo","Go","Go_SevenGo",1.65264874970177,235,2.47567118832443,0.36,93
73,1,0.343,"SevenGo","Go","Go_SevenGo",1.66708236323628,236,2.53529412004277,0.299,94
73,1,0.362,"SevenGo","Go","Go_SevenGo",1.6815159767708,237,2.55870857053317,0.343,95
73,0,0.317,"SevenGo","NoGo","NoGo_SevenGo",1.69594959030531,238,2.50105926221775,0.362,96
73,1,0.281,"OneGo","Go","Go_OneGo",1.71038320383982,239,2.44870631990508,0.317,23
73,1,0,"OneGo","NoGo","NoGo_OneGo",1.72481681737434,240,0,0.281,24
74,1,0.344,"FiveGo","Go","Go_FiveGo",-1.72481681737434,1,2.53655844257153,0.270622881355932,1
74,1,0.324,"FiveGo","Go","Go_FiveGo",-1.71038320383982,2,2.51054501020661,0.344,2
74,1,0.351,"FiveGo","Go","Go_FiveGo",-1.69594959030531,3,2.54530711646582,0.324,3
74,1,0.307,"FiveGo","Go","Go_FiveGo",-1.6815159767708,4,2.48713837547719,0.351,4
74,1,0.318,"FiveGo","Go","Go_FiveGo",-1.66708236323628,5,2.50242711998443,0.307,5
74,1,0,"FiveGo","NoGo","NoGo_FiveGo",-1.65264874970177,6,0,0.318,6
74,1,0.261,"OneGo","Go","Go_OneGo",-1.63821513616726,7,2.41664050733828,0,1
74,1,0,"OneGo","NoGo","NoGo_OneGo",-1.62378152263274,8,0,0.261,2
74,1,0.339,"ThreeGo","Go","Go_ThreeGo",-1.60934790909823,9,2.53019969820308,0,1
74,1,0.311,"ThreeGo","Go","Go_ThreeGo",-1.59491429556372,10,2.49276038902684,0.339,2
74,1,0.331,"ThreeGo","Go","Go_ThreeGo",-1.5804806820292,11,2.51982799377572,0.311,3
74,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-1.56604706849469,12,0,0.331,4
74,1,0.329,"SevenGo","Go","Go_SevenGo",-1.55161345496018,13,2.51719589794997,0,1
74,1,0.325,"SevenGo","Go","Go_SevenGo",-1.53717984142566,14,2.51188336097887,0.329,2
74,1,0.312,"SevenGo","Go","Go_SevenGo",-1.52274622789115,15,2.49415459401844,0.325,3
74,1,0.34,"SevenGo","Go","Go_SevenGo",-1.50831261435664,16,2.53147891704225,0.312,4
74,1,0.344,"SevenGo","Go","Go_SevenGo",-1.49387900082212,17,2.53655844257153,0.34,5
74,1,0.33,"SevenGo","Go","Go_SevenGo",-1.47944538728761,18,2.51851393987789,0.344,6
74,1,0.342,"SevenGo","Go","Go_SevenGo",-1.4650117737531,19,2.53402610605613,0.33,7
74,1,0,"SevenGo","NoGo","NoGo_SevenGo",-1.45057816021858,20,0,0.342,8
74,1,0.293,"FiveGo","Go","Go_FiveGo",-1.43614454668407,21,2.46686762035411,0,7
74,1,0.312,"FiveGo","Go","Go_FiveGo",-1.42171093314956,22,2.49415459401844,0.293,8
74,1,0.3,"FiveGo","Go","Go_FiveGo",-1.40727731961504,23,2.47712125471966,0.312,9
74,1,0.303,"FiveGo","Go","Go_FiveGo",-1.39284370608053,24,2.4814426285023,0.3,10
74,1,0.307,"FiveGo","Go","Go_FiveGo",-1.37841009254602,25,2.48713837547719,0.303,11
74,1,0,"FiveGo","NoGo","NoGo_FiveGo",-1.3639764790115,26,0,0.307,12
74,1,0.329,"SevenGo","Go","Go_SevenGo",-1.34954286547699,27,2.51719589794997,0,9
74,1,0.325,"SevenGo","Go","Go_SevenGo",-1.33510925194248,28,2.51188336097887,0.329,10
74,1,0.321,"SevenGo","Go","Go_SevenGo",-1.32067563840796,29,2.50650503240487,0.325,11
74,1,0.284,"SevenGo","Go","Go_SevenGo",-1.30624202487345,30,2.45331834004704,0.321,12
74,1,0.311,"SevenGo","Go","Go_SevenGo",-1.29180841133894,31,2.49276038902684,0.284,13
74,1,0.323,"SevenGo","Go","Go_SevenGo",-1.27737479780442,32,2.5092025223311,0.311,14
74,1,0.326,"SevenGo","Go","Go_SevenGo",-1.26294118426991,33,2.51321760006794,0.323,15
74,1,0,"SevenGo","NoGo","NoGo_SevenGo",-1.2485075707354,34,0,0.326,16
74,1,0.309,"ThreeGo","Go","Go_ThreeGo",-1.23407395720088,35,2.48995847942483,0,5
74,1,0.296,"ThreeGo","Go","Go_ThreeGo",-1.21964034366637,36,2.47129171105894,0.309,6
74,1,0.372,"ThreeGo","Go","Go_ThreeGo",-1.20520673013186,37,2.5705429398819,0.296,7
74,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-1.19077311659734,38,0,0.372,8
74,1,0.354,"OneGo","Go","Go_OneGo",-1.17633950306283,39,2.54900326202579,0,3
74,1,0,"OneGo","NoGo","NoGo_OneGo",-1.16190588952832,40,0,0.354,4
74,1,0.322,"SevenGo","Go","Go_SevenGo",-1.1474722759938,41,2.50785587169583,0,17
74,1,0.302,"SevenGo","Go","Go_SevenGo",-1.13303866245929,42,2.48000694295715,0.322,18
74,1,0.321,"SevenGo","Go","Go_SevenGo",-1.11860504892478,43,2.50650503240487,0.302,19
74,1,0.364,"SevenGo","Go","Go_SevenGo",-1.10417143539027,44,2.56110138364906,0.321,20
74,1,0.327,"SevenGo","Go","Go_SevenGo",-1.08973782185575,45,2.51454775266029,0.364,21
74,1,0.315,"SevenGo","Go","Go_SevenGo",-1.07530420832124,46,2.4983105537896,0.327,22
74,1,0.311,"SevenGo","Go","Go_SevenGo",-1.06087059478673,47,2.49276038902684,0.315,23
74,1,0,"SevenGo","NoGo","NoGo_SevenGo",-1.04643698125221,48,0,0.311,24
74,1,0.317,"ThreeGo","Go","Go_ThreeGo",-1.0320033677177,49,2.50105926221775,0,9
74,1,0.321,"ThreeGo","Go","Go_ThreeGo",-1.01756975418319,50,2.50650503240487,0.317,10
74,1,0.308,"ThreeGo","Go","Go_ThreeGo",-1.00313614064867,51,2.48855071650044,0.321,11
74,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-0.988702527114159,52,0,0.308,12
74,1,0.283,"FiveGo","Go","Go_FiveGo",-0.974268913579646,53,2.45178643552429,0,13
74,1,0.35,"FiveGo","Go","Go_FiveGo",-0.959835300045133,54,2.54406804435028,0.283,14
74,1,0.354,"FiveGo","Go","Go_FiveGo",-0.945401686510619,55,2.54900326202579,0.35,15
74,1,0.31,"FiveGo","Go","Go_FiveGo",-0.930968072976106,56,2.49136169383427,0.354,16
74,1,0.4,"FiveGo","Go","Go_FiveGo",-0.916534459441593,57,2.60205999132796,0.31,17
74,0,0.284,"FiveGo","NoGo","NoGo_FiveGo",-0.902100845907079,58,2.45331834004704,0.4,18
74,1,0.376,"OneGo","Go","Go_OneGo",-0.887667232372566,59,2.57518784492766,0.284,5
74,1,0,"OneGo","NoGo","NoGo_OneGo",-0.873233618838053,60,0,0.376,6
74,1,0.342,"ThreeGo","Go","Go_ThreeGo",-0.85880000530354,61,2.53402610605613,0,13
74,1,0.33,"ThreeGo","Go","Go_ThreeGo",-0.844366391769026,62,2.51851393987789,0.342,14
74,1,0.325,"ThreeGo","Go","Go_ThreeGo",-0.829932778234513,63,2.51188336097887,0.33,15
74,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-0.8154991647,64,0,0.325,16
74,1,0.341,"OneGo","Go","Go_OneGo",-0.801065551165487,65,2.5327543789925,0,7
74,1,0,"OneGo","NoGo","NoGo_OneGo",-0.786631937630973,66,0,0.341,8
74,1,0.299,"SevenGo","Go","Go_SevenGo",-0.77219832409646,67,2.47567118832443,0,25
74,1,0.359,"SevenGo","Go","Go_SevenGo",-0.757764710561947,68,2.55509444857832,0.299,26
74,1,0.338,"SevenGo","Go","Go_SevenGo",-0.743331097027433,69,2.52891670027765,0.359,27
74,1,0.453,"SevenGo","Go","Go_SevenGo",-0.72889748349292,70,2.65609820201283,0.338,28
74,1,0.337,"SevenGo","Go","Go_SevenGo",-0.714463869958407,71,2.52762990087134,0.453,29
74,1,0.3,"SevenGo","Go","Go_SevenGo",-0.700030256423894,72,2.47712125471966,0.337,30
74,1,0.36,"SevenGo","Go","Go_SevenGo",-0.68559664288938,73,2.55630250076729,0.3,31
74,1,0,"SevenGo","NoGo","NoGo_SevenGo",-0.671163029354867,74,0,0.36,32
74,1,0.358,"FiveGo","Go","Go_FiveGo",-0.656729415820354,75,2.55388302664387,0,19
74,1,0.258,"FiveGo","Go","Go_FiveGo",-0.64229580228584,76,2.41161970596323,0.358,20
74,1,0.334,"FiveGo","Go","Go_FiveGo",-0.627862188751327,77,2.52374646681156,0.258,21
74,1,0.296,"FiveGo","Go","Go_FiveGo",-0.613428575216814,78,2.47129171105894,0.334,22
74,1,0.292,"FiveGo","Go","Go_FiveGo",-0.598994961682301,79,2.46538285144842,0.296,23
74,1,0,"FiveGo","NoGo","NoGo_FiveGo",-0.584561348147787,80,0,0.292,24
74,1,0.365,"FiveGo","Go","Go_FiveGo",-0.570127734613274,81,2.56229286445647,0,25
74,1,0.353,"FiveGo","Go","Go_FiveGo",-0.555694121078761,82,2.54777470538782,0.365,26
74,1,0.38,"FiveGo","Go","Go_FiveGo",-0.541260507544248,83,2.57978359661681,0.353,27
74,1,0.295,"FiveGo","Go","Go_FiveGo",-0.526826894009734,84,2.46982201597816,0.38,28
74,1,0.323,"FiveGo","Go","Go_FiveGo",-0.512393280475221,85,2.5092025223311,0.295,29
74,1,0,"FiveGo","NoGo","NoGo_FiveGo",-0.497959666940708,86,0,0.323,30
74,1,0.322,"OneGo","Go","Go_OneGo",-0.483526053406195,87,2.50785587169583,0,9
74,1,0,"OneGo","NoGo","NoGo_OneGo",-0.469092439871681,88,0,0.322,10
74,1,0.4,"ThreeGo","Go","Go_ThreeGo",-0.454658826337168,89,2.60205999132796,0,17
74,1,0.363,"ThreeGo","Go","Go_ThreeGo",-0.440225212802655,90,2.55990662503611,0.4,18
74,1,0.328,"ThreeGo","Go","Go_ThreeGo",-0.425791599268141,91,2.51587384371168,0.363,19
74,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-0.411357985733628,92,0,0.328,20
74,1,0.342,"SevenGo","Go","Go_SevenGo",-0.396924372199115,93,2.53402610605613,0,33
74,1,0.258,"SevenGo","Go","Go_SevenGo",-0.382490758664602,94,2.41161970596323,0.342,34
74,1,0.397,"SevenGo","Go","Go_SevenGo",-0.368057145130088,95,2.59879050676312,0.258,35
74,1,0.345,"SevenGo","Go","Go_SevenGo",-0.353623531595575,96,2.53781909507327,0.397,36
74,1,0.324,"SevenGo","Go","Go_SevenGo",-0.339189918061062,97,2.51054501020661,0.345,37
74,1,0.295,"SevenGo","Go","Go_SevenGo",-0.324756304526549,98,2.46982201597816,0.324,38
74,1,0.307,"SevenGo","Go","Go_SevenGo",-0.310322690992035,99,2.48713837547719,0.295,39
74,1,0,"SevenGo","NoGo","NoGo_SevenGo",-0.295889077457522,100,0,0.307,40
74,1,0.29,"OneGo","Go","Go_OneGo",-0.281455463923009,101,2.46239799789896,0,11
74,1,0,"OneGo","NoGo","NoGo_OneGo",-0.267021850388496,102,0,0.29,12
74,1,0.256,"ThreeGo","Go","Go_ThreeGo",-0.252588236853982,103,2.40823996531185,0,21
74,1,0.3,"ThreeGo","Go","Go_ThreeGo",-0.238154623319469,104,2.47712125471966,0.256,22
74,1,0.304,"ThreeGo","Go","Go_ThreeGo",-0.223721009784956,105,2.48287358360875,0.3,23
74,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-0.209287396250442,106,0,0.304,24
74,1,0.246,"SevenGo","Go","Go_SevenGo",-0.194853782715929,107,2.39093510710338,0,41
74,1,0.314,"SevenGo","Go","Go_SevenGo",-0.180420169181416,108,2.49692964807321,0.246,42
74,1,0.35,"SevenGo","Go","Go_SevenGo",-0.165986555646903,109,2.54406804435028,0.314,43
74,1,0.336,"SevenGo","Go","Go_SevenGo",-0.151552942112389,110,2.52633927738984,0.35,44
74,1,0.316,"SevenGo","Go","Go_SevenGo",-0.137119328577876,111,2.4996870826184,0.336,45
74,1,0.336,"SevenGo","Go","Go_SevenGo",-0.122685715043363,112,2.52633927738984,0.316,46
74,1,0.339,"SevenGo","Go","Go_SevenGo",-0.10825210150885,113,2.53019969820308,0.336,47
74,1,0,"SevenGo","NoGo","NoGo_SevenGo",-0.0938184879743363,114,0,0.339,48
74,1,0.338,"FiveGo","Go","Go_FiveGo",-0.079384874439823,115,2.52891670027765,0,31
74,1,0.269,"FiveGo","Go","Go_FiveGo",-0.0649512609053097,116,2.42975228000241,0.338,32
74,1,0.296,"FiveGo","Go","Go_FiveGo",-0.0505176473707964,117,2.47129171105894,0.269,33
74,1,0.349,"FiveGo","Go","Go_FiveGo",-0.0360840338362832,118,2.54282542695918,0.296,34
74,1,0.319,"FiveGo","Go","Go_FiveGo",-0.0216504203017699,119,2.50379068305718,0.349,35
74,1,0,"FiveGo","NoGo","NoGo_FiveGo",-0.00721680676725664,120,0,0.319,36
74,1,0.207,"FiveGo","Go","Go_FiveGo",0.00721680676725664,121,2.31597034545692,0,37
74,1,0.25,"FiveGo","Go","Go_FiveGo",0.0216504203017699,122,2.39794000867204,0.207,38
74,1,0.326,"FiveGo","Go","Go_FiveGo",0.0360840338362832,123,2.51321760006794,0.25,39
74,1,0.337,"FiveGo","Go","Go_FiveGo",0.0505176473707964,124,2.52762990087134,0.326,40
74,1,0.308,"FiveGo","Go","Go_FiveGo",0.0649512609053097,125,2.48855071650044,0.337,41
74,1,0,"FiveGo","NoGo","NoGo_FiveGo",0.079384874439823,126,0,0.308,42
74,1,0,"OneGo","NoGo","NoGo_OneGo",0.10825210150885,128,0,0.196,14
74,1,0.338,"SevenGo","Go","Go_SevenGo",0.122685715043363,129,2.52891670027765,0,49
74,1,0.262,"SevenGo","Go","Go_SevenGo",0.137119328577876,130,2.41830129131975,0.338,50
74,1,0.329,"SevenGo","Go","Go_SevenGo",0.151552942112389,131,2.51719589794997,0.262,51
74,1,0.332,"SevenGo","Go","Go_SevenGo",0.165986555646903,132,2.52113808370404,0.329,52
74,1,0.32,"SevenGo","Go","Go_SevenGo",0.180420169181416,133,2.50514997831991,0.332,53
74,1,0.339,"SevenGo","Go","Go_SevenGo",0.194853782715929,134,2.53019969820308,0.32,54
74,1,0.327,"SevenGo","Go","Go_SevenGo",0.209287396250442,135,2.51454775266029,0.339,55
74,1,0,"SevenGo","NoGo","NoGo_SevenGo",0.223721009784956,136,0,0.327,56
74,1,0.309,"ThreeGo","Go","Go_ThreeGo",0.238154623319469,137,2.48995847942483,0,25
74,1,0.281,"ThreeGo","Go","Go_ThreeGo",0.252588236853982,138,2.44870631990508,0.309,26
74,1,0.221,"ThreeGo","Go","Go_ThreeGo",0.267021850388496,139,2.34439227368511,0.281,27
74,0,0.272,"ThreeGo","NoGo","NoGo_ThreeGo",0.281455463923009,140,2.4345689040342,0.221,28
74,1,0.367,"ThreeGo","Go","Go_ThreeGo",0.310322690992035,142,2.56466606425209,0.747,30
74,1,0.346,"ThreeGo","Go","Go_ThreeGo",0.324756304526549,143,2.53907609879278,0.367,31
74,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",0.339189918061062,144,0,0.346,32
74,1,0.32,"OneGo","Go","Go_OneGo",0.353623531595575,145,2.50514997831991,0,15
74,1,0,"OneGo","NoGo","NoGo_OneGo",0.368057145130088,146,0,0.32,16
74,1,0.304,"FiveGo","Go","Go_FiveGo",0.382490758664602,147,2.48287358360875,0,43
74,1,0.324,"FiveGo","Go","Go_FiveGo",0.396924372199115,148,2.51054501020661,0.304,44
74,1,0.302,"FiveGo","Go","Go_FiveGo",0.411357985733628,149,2.48000694295715,0.324,45
74,1,0.322,"FiveGo","Go","Go_FiveGo",0.425791599268141,150,2.50785587169583,0.302,46
74,1,0.341,"FiveGo","Go","Go_FiveGo",0.440225212802655,151,2.5327543789925,0.322,47
74,1,0,"FiveGo","NoGo","NoGo_FiveGo",0.454658826337168,152,0,0.341,48
74,1,0.269,"SevenGo","Go","Go_SevenGo",0.469092439871681,153,2.42975228000241,0,57
74,1,0.264,"SevenGo","Go","Go_SevenGo",0.483526053406195,154,2.42160392686983,0.269,58
74,1,0.355,"SevenGo","Go","Go_SevenGo",0.497959666940708,155,2.55022835305509,0.264,59
