"","id","task","beta_contrast","MAP","se","CI_low","CI_high","pd","parameter"
"404","102","flanker","trial",0.627354903241593,0.00249167901807134,0.0953245846405469,1.15906712321373,0.9903125,"v"
"405","103","flanker","trial",0.0431554267927925,0.0019629438063365,-0.483791876218532,0.486021163562228,0.5209375,"v"
"406","104","flanker","trial",-0.111498034576702,0.00282628127332091,-0.686878682067951,0.548710063187594,0.6175625,"v"
"407","105","flanker","trial",-0.347990865139804,0.0023906119392632,-0.924143641841013,0.208840681980258,0.886,"v"
"408","106","flanker","trial",0.462764661426928,0.00191677642256059,0.0551778035554487,0.912511463852721,0.98625,"v"
"409","107","flanker","trial",1.26678051539492,0.00340393830859432,0.793692819768117,1.84985611907342,1,"v"
"410","108","flanker","trial",0.105486878873025,0.00193551350445247,-0.338651541079146,0.613399878246176,0.7076875,"v"
"411","109","flanker","trial",0.291591803817049,0.002273268273367,-0.239798388815641,0.857417427130202,0.856,"v"
"412","11","flanker","trial",0.633690428775043,0.00232975750831888,0.19222239056578,1.08827495022958,0.998125,"v"
"413","110","flanker","trial",-0.00992963999202734,0.00162384800627717,-0.405500983073705,0.35517959037674,0.5311875,"v"
"414","111","flanker","trial",0.821818387889009,0.00317446064535702,0.411494473534479,1.29393619978334,0.9999375,"v"
"415","112","flanker","trial",0.0672771578228922,0.00207054818509138,-0.314986559413978,0.62653992902035,0.7133125,"v"
"416","113","flanker","trial",0.245721662966508,0.00190302420915851,-0.236045683124836,0.699891920502442,0.8411875,"v"
"417","114","flanker","trial",0.468908789763604,0.00248981377006894,-0.11442682923373,1.04444449358363,0.94425,"v"
"418","12","flanker","trial",-0.0222954950880241,0.00290014565081737,-0.707521081300589,0.712174113845941,0.5084375,"v"
"419","13","flanker","trial",0.318891307200516,0.00250422782264626,-0.30739139524461,0.918115328221893,0.8385625,"v"
"420","14","flanker","trial",0.162407992922503,0.00145443682115449,-0.206122016074374,0.513618992866637,0.8000625,"v"
"421","15","flanker","trial",0.522361280041331,0.00177403526478039,0.151466298655241,0.87891207369651,0.998,"v"
"422","16","flanker","trial",0.67629832439826,0.00241249413963168,0.185686671839758,1.14000227560585,0.9961875,"v"
"423","17","flanker","trial",-0.0749449823335375,0.00247293555704793,-0.666877333807027,0.523233223624385,0.5824375,"v"
"424","18","flanker","trial",0.430343350905152,0.00188816727720484,-0.0218215434859992,0.845237419062685,0.965375,"v"
"425","19","flanker","trial",0.217742795597801,0.00183921193039158,-0.215304688363834,0.676921784715012,0.83,"v"
"426","2","flanker","trial",-0.0301014341921562,0.00175239420832901,-0.488479521905537,0.424866986959316,0.5830625,"v"
"427","20","flanker","trial",0.245458503433106,0.00192804217715234,-0.246559596676232,0.696588804843006,0.83275,"v"
"428","21","flanker","trial",0.0107717819491961,0.0020354472297573,-0.426863142534709,0.411833683592468,0.5063125,"v"
"429","22","flanker","trial",0.887900503460573,0.00323588637405172,0.322681746355894,1.60802821853337,0.9988125,"v"
"430","24","flanker","trial",-0.498781270399082,0.00307190007156497,-1.22212659470979,0.0698927151713478,0.96175,"v"
"431","25","flanker","trial",0.386124858064612,0.00294659910085191,-0.341382192640507,1.08613253323588,0.85525,"v"
"432","26","flanker","trial",0.745363664041221,0.00266767235569883,0.24252088201894,1.36094316962541,0.997125,"v"
"433","27","flanker","trial",0.78379892900949,0.0023830154155826,0.315977322567387,1.25435229229534,0.9998125,"v"
"434","28","flanker","trial",0.418811947240037,0.00227943620812602,-0.0916064699248169,1.00278101458984,0.9435,"v"
"435","29","flanker","trial",-0.0982213549629305,0.00218548717604814,-0.589336486956873,0.451566145940384,0.64075,"v"
"436","3","flanker","trial",0.85146711154962,0.00277284185652434,0.3464241173789,1.45004397672295,0.999625,"v"
"437","30","flanker","trial",-0.309298313077148,0.00160173285521677,-0.675946135688892,0.032595080943347,0.9651875,"v"
"438","31","flanker","trial",-0.0715366669548019,0.00290321072448337,-0.777512596568765,0.570027899800027,0.6144375,"v"
"439","32","flanker","trial",-0.22889973835079,0.00192410468783602,-0.671404915575194,0.222170811901269,0.8265,"v"
"440","33","flanker","trial",-0.221869851034705,0.0019979501046548,-0.713998846700007,0.219283348334303,0.85975,"v"
"441","34","flanker","trial",0.138069103905197,0.00224787241254232,-0.359072311541517,0.741514088428227,0.763125,"v"
"442","35","flanker","trial",0.208769949203587,0.00248587190338012,-0.376499904057129,0.799869844005824,0.7678125,"v"
"443","36","flanker","trial",0.0485577494883271,0.00241186408729836,-0.522417695516565,0.601855857413623,0.5563125,"v"
"444","37","flanker","trial",0.0143556976944024,0.00228235209712079,-0.547998172562706,0.555575031366302,0.5189375,"v"
"445","4","flanker","trial",0.776176628374012,0.003730824368994,0.0192310458873855,1.61157181392094,0.9783125,"v"
"446","40","flanker","trial",0.323412161705211,0.00222424109202786,-0.219644631381666,0.829552925588489,0.8721875,"v"
"447","41","flanker","trial",-0.0926275478777641,0.00232810041084012,-0.616012908169151,0.486579231814817,0.607375,"v"
"448","42","flanker","trial",0.127900482329335,0.00208237443790073,-0.394843520535349,0.619389641407158,0.687875,"v"
"449","43","flanker","trial",0.637936695136291,0.00238900173950096,0.129390450137932,1.16124270524223,0.9928125,"v"
"450","45","flanker","trial",0.0268904256002214,0.00182073920093785,-0.376441416974101,0.484699468578545,0.62275,"v"
"451","46","flanker","trial",0.176349104896324,0.00182274233988076,-0.267003899601162,0.599241646907464,0.7711875,"v"
"452","49","flanker","trial",-0.347247950063001,0.00222738501838879,-0.83623307252085,0.148685129421159,0.920625,"v"
"453","5","flanker","trial",0.272366329207172,0.00233698533474233,-0.278080316719513,0.850319816736923,0.84275,"v"
"454","50","flanker","trial",0.058459200110129,0.00204796523707031,-0.442382597408911,0.573911887048759,0.604,"v"
"455","52","flanker","trial",-0.105565453980469,0.00189921323188146,-0.583574498778136,0.319825835804467,0.7039375,"v"
"456","53","flanker","trial",-0.0284254001362036,0.00176379520050111,-0.44091370060741,0.424813929249214,0.5108125,"v"
"457","54","flanker","trial",0.247032842229403,0.00234393053068449,-0.296565097336913,0.81978521770231,0.7965625,"v"
"458","56","flanker","trial",-0.00833260494958976,0.00224275112110648,-0.57648060542361,0.512033415096872,0.5450625,"v"
"459","57","flanker","trial",0.155440841564892,0.00190755093033028,-0.324153147520433,0.5958579913633,0.727625,"v"
"460","58","flanker","trial",0.674424871180656,0.00226801582242491,0.15107676389358,1.14573789153873,0.9944375,"v"
"461","59","flanker","trial",0.797848604791881,0.00305829917640806,0.164254117341517,1.42354403788772,0.993375,"v"
"462","6","flanker","trial",0.226091494438785,0.00213543232960679,-0.304194634640994,0.746347913068018,0.7854375,"v"
"463","60","flanker","trial",-0.0848403439793877,0.00220767362525688,-0.666031334768709,0.45485710272946,0.6375,"v"
"464","61","flanker","trial",-0.0240131460539426,0.00265723507213803,-0.667202283597054,0.621232843977839,0.5271875,"v"
"465","62","flanker","trial",-0.0183300364865095,0.00283521587815447,-0.422684271114378,0.350077817397204,0.5519375,"v"
"466","63","flanker","trial",-0.0362602834649881,0.00284732138640906,-0.740532451199066,0.664325526149408,0.5380625,"v"
"467","64","flanker","trial",0.100819944912907,0.00222604759434256,-0.402694539113629,0.639902394992925,0.67825,"v"
"468","65","flanker","trial",-0.271044739339772,0.00205249709112266,-0.678251404860064,0.0662758808718616,0.9385,"v"
"469","66","flanker","trial",0.408599799788956,0.00176645770877891,0.0125770284663624,0.830173313805484,0.9776875,"v"
"470","67","flanker","trial",0.205559971715305,0.00247335879777543,-0.409083719333474,0.818481120411649,0.727125,"v"
"471","68","flanker","trial",0.549931649565123,0.00257060985211945,-0.00972496310787757,1.16029246660949,0.972125,"v"
"472","69","flanker","trial",-0.295552279712831,0.00176084165552072,-0.701455576523486,0.0988366889433068,0.9269375,"v"
"473","70","flanker","trial",0.221800906541801,0.0025320241933602,-0.418289111054764,0.808807555865281,0.73825,"v"
"474","71","flanker","trial",-0.126312518632776,0.0028330357306581,-0.752998057489585,0.582518679536001,0.575,"v"
"475","72","flanker","trial",-0.270851597896702,0.00194754366605626,-0.704986913513624,0.168649421641922,0.881125,"v"
"476","73","flanker","trial",0.0537247811694896,0.00227368733146337,-0.543748476015345,0.568213883296066,0.541625,"v"
"477","74","flanker","trial",0.0124768275097009,0.00246415983167836,-0.611654087074454,0.589669396099219,0.505125,"v"
"478","75","flanker","trial",-0.0177066289759876,0.00165420424096356,-0.367703741138398,0.41274579814031,0.5241875,"v"
"479","76","flanker","trial",-0.424376149288018,0.00250147298443144,-0.975739462344872,0.137245843960069,0.9260625,"v"
"480","77","flanker","trial",0.0280012501399548,0.00193871908453181,-0.450230361431762,0.512586373429232,0.5563125,"v"
"481","78","flanker","trial",-0.0217261122297115,0.00164748659996582,-0.452469700862755,0.367896108756776,0.5733125,"v"
"482","79","flanker","trial",0.789179364330068,0.00323180485142778,0.0565792251662818,1.46037070788027,0.9845625,"v"
"483","8","flanker","trial",0.314437426159047,0.00167405782080066,-0.0834279204617958,0.732143058153636,0.935125,"v"
"484","81","flanker","trial",0.0166992501838265,0.00168194481201757,-0.382973341146794,0.433515361835321,0.55075,"v"
"485","84","flanker","trial",0.261348024398665,0.00271078071006154,-0.394648786741961,0.919209523081728,0.7808125,"v"
"486","86","flanker","trial",1.92271090258154,0.00513087218808164,1.26510528320627,2.56965201523858,1,"v"
"487","87","flanker","trial",-0.165893410730782,0.0018444487676443,-0.596321632944275,0.302590317017406,0.7355,"v"
"488","88","flanker","trial",0.397927141031044,0.00234140714589123,-0.154069941549662,0.933015832708421,0.9285625,"v"
"489","89","flanker","trial",-0.340941597099533,0.00171751256344707,-0.723750107501812,0.0787084587098212,0.9425,"v"
"490","9","flanker","trial",0.49366004885761,0.00291898374751686,-0.172795440241234,1.1800415889676,0.929875,"v"
"491","90","flanker","trial",0.368905506387229,0.00160425870242618,0.0126502189961775,0.706492452808845,0.9766875,"v"
"492","91","flanker","trial",0.611000853910768,0.00249223222180428,0.0658921418331503,1.20214393722952,0.989375,"v"
"493","92","flanker","trial",-0.16404059883971,0.00196338758720781,-0.650301506805446,0.305031241208687,0.742,"v"
"494","93","flanker","trial",-0.358171588340935,0.00223467988993227,-0.859065122860654,0.164981468231645,0.9125625,"v"
"495","94","flanker","trial",1.10315920270825,0.00300176705088488,0.596116624700234,1.58519125650335,1,"v"
"496","95","flanker","trial",0.720505578121325,0.0027536084170971,0.187730338123025,1.34887269967889,0.994875,"v"
"497","96","flanker","trial",0.321152975679552,0.00197582508541503,-0.142656755829823,0.80654365341247,0.9034375,"v"
"498","97","flanker","trial",-0.415221555184832,0.00268410153442062,-0.99205219863873,0.156708470541908,0.916375,"v"
"499","98","flanker","trial",0.354207917416679,0.00275699560140809,-0.263404685369447,0.977893660247032,0.8731875,"v"
"500","99","flanker","trial",0.412691903487195,0.00244932801018836,-0.0896359040880076,0.949926909025513,0.9495625,"v"
"501","1","go_nogo","go",6.59912613006896,0.0162145061778933,5.83243296678019,7.32992760091356,1,"v"
"502","2","go_nogo","go",7.05635377288676,0.0219209949054638,6.16967173168824,7.89348960899822,1,"v"
"503","3","go_nogo","go",6.91581773843414,0.0205198849088765,6.04469835691683,7.72455456394322,1,"v"
"504","4","go_nogo","go",7.99344704930062,0.0204498476807929,7.13380325940715,9.02655663833151,1,"v"
"505","5","go_nogo","go",7.18641466290594,0.0185917000976671,6.32894656619152,8.01944505585565,1,"v"
"506","6","go_nogo","go",7.02310783290441,0.0176951968186283,6.11250656016411,7.91627797112679,1,"v"
"507","8","go_nogo","go",7.17745753641774,0.0237232614508565,6.31972566328657,8.10131858082657,1,"v"
"508","9","go_nogo","go",7.54292985107964,0.0221781587974862,6.6569756732392,8.62424780362281,1,"v"
"509","10","go_nogo","go",6.0205724829072,0.0209483264330424,5.22971690657847,6.94065326932937,1,"v"
"510","11","go_nogo","go",7.07632422750711,0.0151029219806356,6.30685268573521,7.8514074271214,1,"v"
"511","12","go_nogo","go",7.14500236208986,0.0182685826603585,6.2630989884045,8.11705109211589,1,"v"
"512","13","go_nogo","go",7.39656694801687,0.021654660551461,6.56221155739859,8.2986611577588,1,"v"
"513","14","go_nogo","go",6.67252831133014,0.0220418604275247,5.84706069391158,7.51129575126495,1,"v"
"514","16","go_nogo","go",6.9790039198795,0.016813131751684,6.12755224935416,7.73839086896121,1,"v"
"515","17","go_nogo","go",7.40534511065758,0.021582685332447,6.559162195277,8.37051702780519,1,"v"
"516","18","go_nogo","go",7.69001231138286,0.0243095694850801,6.85795822409929,8.70930786570735,1,"v"
"517","19","go_nogo","go",6.96912715336137,0.0201141200357232,5.98471779650187,7.73122971131176,1,"v"
"518","20","go_nogo","go",7.5240985043425,0.0206840363036799,6.7561688034007,8.47548820760378,1,"v"
"519","21","go_nogo","go",6.84579687461916,0.0193793551950823,5.99393865600698,7.6920521549544,1,"v"
"520","22","go_nogo","go",6.99873188698738,0.0179118088782816,6.10979171457359,7.92395542803656,1,"v"
"521","24","go_nogo","go",6.89181966539821,0.0209560105766444,6.06851166019055,7.79233437841112,1,"v"
"522","25","go_nogo","go",7.49623993783105,0.018897052177527,6.59354465155871,8.33888888389458,1,"v"
"523","26","go_nogo","go",6.65029341721948,0.0152759039779782,5.89602227804193,7.43455273353302,1,"v"
"524","27","go_nogo","go",7.29180404639471,0.022765968306097,6.42418233641557,8.18828133842345,1,"v"
"525","28","go_nogo","go",7.19154194452848,0.0192295751599267,6.40240418600683,8.0867532886304,1,"v"
"526","29","go_nogo","go",7.44455007358806,0.0243390005135459,6.48726327096591,8.34787044182453,1,"v"
"527","30","go_nogo","go",7.19099578183216,0.0208111823582479,6.34834680126052,8.078815513217,1,"v"
"528","31","go_nogo","go",6.6020258586641,0.0184070646276413,5.80986936835737,7.55355359686943,1,"v"
"529","32","go_nogo","go",6.2988644877491,0.0214189522423661,5.5419755628137,7.17830052145645,1,"v"
"530","33","go_nogo","go",7.29463383958591,0.0203840875007017,6.40281874849624,8.12854980919162,1,"v"
"531","34","go_nogo","go",6.79095259527629,0.0171451122145243,6.03056603998191,7.56061471618992,1,"v"
"532","35","go_nogo","go",7.55105340631803,0.0235762325482969,6.61732723947813,8.55083072741427,1,"v"
"533","36","go_nogo","go",7.46190363070554,0.0272670153327719,6.58979367917843,8.44295902726743,1,"v"
"534","37","go_nogo","go",6.98015128760831,0.0207703921303306,6.15742646864313,7.83432821035165,1,"v"
"535","40","go_nogo","go",7.46296015763188,0.0189341383936928,6.63754064836767,8.44889403378599,1,"v"
"536","41","go_nogo","go",7.44460649142224,0.0178017785373606,6.57533690026751,8.27712386800289,1,"v"
"537","42","go_nogo","go",6.59523923476332,0.0193132209535226,5.81881461120363,7.45042864332951,1,"v"
"538","43","go_nogo","go",7.25440277303856,0.0202111123280949,6.37358874783056,8.10182724446281,1,"v"
"539","44","go_nogo","go",7.08311809531499,0.0193433355290431,6.2363960886032,7.86624446270279,1,"v"
"540","45","go_nogo","go",6.94723463395341,0.0207573311439233,6.19129895834019,7.86677205055921,1,"v"
"541","46","go_nogo","go",7.21847558041364,0.0189701843050772,6.342511257036,8.10069447552176,1,"v"
"542","47","go_nogo","go",6.67156998308677,0.0180112163321081,5.90554804672569,7.46906046386475,1,"v"
"543","49","go_nogo","go",7.15356961068077,0.0184852922259003,6.35617735964592,7.97172561060635,1,"v"
"544","50","go_nogo","go",7.59130440921521,0.0193716877798302,6.75396005274038,8.58284258160694,1,"v"
"545","52","go_nogo","go",7.5632406700874,0.0183519925063698,6.67972908986702,8.45043442670951,1,"v"
"546","53","go_nogo","go",7.23878782033555,0.0243512451060718,6.316550655329,8.12460120003652,1,"v"
"547","54","go_nogo","go",7.06146180853245,0.0203281818498122,6.16732450919161,8.01239400035509,1,"v"
"548","55","go_nogo","go",6.39319126474825,0.0230451077908616,5.62273287610832,7.20670597723203,1,"v"
"549","56","go_nogo","go",6.83554338729176,0.0228366508479769,5.90765902972317,7.67991879735214,1,"v"
"550","57","go_nogo","go",7.1691057257864,0.0165819659228939,6.38064587879437,7.93132249724829,1,"v"
"551","58","go_nogo","go",7.25847634044927,0.017663680263655,6.43605179767443,8.12783069147446,1,"v"
"552","59","go_nogo","go",6.39417532125576,0.0231731348246787,5.55644200226843,7.26017133553713,1,"v"
"553","60","go_nogo","go",6.85164907929277,0.0228702726295739,5.89154030675884,7.69001592822078,1,"v"
"554","61","go_nogo","go",7.23830741735117,0.018888134705193,6.29828721894844,8.13004114227407,1,"v"
"555","62","go_nogo","go",6.19690102045722,0.0173828087849547,5.45330130547997,6.98669392942965,1,"v"
"556","63","go_nogo","go",7.28995923599258,0.0212614282002839,6.38472632250319,8.22028426386226,1,"v"
"557","64","go_nogo","go",6.89421544774124,0.0190376460707066,6.10224758729342,7.75030293111946,1,"v"
"558","65","go_nogo","go",6.6354553097082,0.0166092339975695,5.84325538975466,7.3445489900635,1,"v"
"559","66","go_nogo","go",7.09327058049404,0.0182893531731494,6.22976691704249,7.87172537022428,1,"v"
"560","67","go_nogo","go",7.45526078830412,0.0177976410973913,6.57164243702727,8.41218141441279,1,"v"
"561","68","go_nogo","go",7.84323898490721,0.0221080011239469,6.85470491178617,8.73870972861633,1,"v"
"562","69","go_nogo","go",7.49119089967073,0.0204656967521355,6.6777356160487,8.44945821166571,1,"v"
"563","70","go_nogo","go",7.05154500169013,0.0179210227855859,6.15264507518135,7.89250227731729,1,"v"
"564","71","go_nogo","go",7.28319041890193,0.0195424207938588,6.44073220632265,8.14270264808297,1,"v"
"565","72","go_nogo","go",6.66886969937366,0.0263705933910234,5.76730765666975,7.59008826295483,1,"v"
"566","73","go_nogo","go",7.20555298677378,0.0177337570844767,6.30129778297791,7.99898939934975,1,"v"
"567","74","go_nogo","go",8.3535116510042,0.0246387669319506,7.27646524602219,9.3403491669634,1,"v"
"568","75","go_nogo","go",7.53582440406114,0.0198432641671296,6.75550132812182,8.38201441719565,1,"v"
"569","76","go_nogo","go",7.10002391770144,0.0181492365530009,6.25605580604408,7.88438147329591,1,"v"
"570","77","go_nogo","go",6.9696622326801,0.019616591986625,6.0848153755427,7.80479542494262,1,"v"
"571","78","go_nogo","go",6.83647612978686,0.0186078514583518,6.01054783166222,7.61302370952503,1,"v"
"572","79","go_nogo","go",7.74959972798295,0.0180118640873907,6.83104449641186,8.73743614553142,1,"v"
"573","81","go_nogo","go",7.54163472433753,0.0249078795819222,6.57935003673255,8.47670392089831,1,"v"
"574","83","go_nogo","go",6.90043680590804,0.016030495611853,6.17734665072809,7.7186160930572,1,"v"
"575","84","go_nogo","go",7.73056435443765,0.0193256773974802,6.83719587036796,8.70011981937509,1,"v"
"576","86","go_nogo","go",7.17106978345011,0.0202834947873967,6.35222238133607,8.17093121760985,1,"v"
"577","87","go_nogo","go",6.80099228918824,0.0258303105756905,5.88957669929601,7.75364556255383,1,"v"
"578","88","go_nogo","go",7.49707469004662,0.023963777486044,6.62059464200623,8.41839494016448,1,"v"
"579","89","go_nogo","go",7.07749902577007,0.017089536339087,6.31922143912561,7.88433489670622,1,"v"
"580","90","go_nogo","go",6.27134102565508,0.0137727819461916,5.58222491964446,7.01315809263176,1,"v"
"581","91","go_nogo","go",7.51459709147766,0.0181653996658532,6.61939907751538,8.32417464553102,1,"v"
"582","92","go_nogo","go",7.28550265504758,0.0220632866399264,6.29412892098579,8.0323294174419,1,"v"
"583","93","go_nogo","go",7.53183597116128,0.0191113099909641,6.6364945222063,8.36424919009211,1,"v"
"584","94","go_nogo","go",7.33306243454319,0.0151003930584366,6.50817775399827,8.30297598337395,1,"v"
"585","95","go_nogo","go",7.52919623732331,0.01699915254181,6.56926936564056,8.49724913083607,1,"v"
"586","96","go_nogo","go",7.06790784628568,0.0233759183817982,6.24225175818937,8.02810520403857,1,"v"
"587","97","go_nogo","go",7.19303088540727,0.021787460802631,6.42573536211966,8.23470214651602,1,"v"
"588","98","go_nogo","go",7.0649907230396,0.0183977409464455,6.2225030494073,7.99763700221,1,"v"
"589","99","go_nogo","go",6.54856026586771,0.0156413554178185,5.8024391184385,7.33615358969142,1,"v"
"590","101","go_nogo","go",7.67836980113659,0.0200547638717627,6.88146674448699,8.59841176562359,1,"v"
"591","102","go_nogo","go",7.08750339210393,0.0168678810299286,6.23790301692734,7.87261746628617,1,"v"
"592","103","go_nogo","go",6.59879525328754,0.0175037245616519,5.7401570545414,7.41394657571885,1,"v"
"593","104","go_nogo","go",7.23243229771485,0.0165537479937253,6.41124505321983,8.08478999109392,1,"v"
"594","105","go_nogo","go",7.34034081466913,0.0185745154622061,6.42974176875029,8.17523867764563,1,"v"
"595","106","go_nogo","go",6.74485185190938,0.0157195579143695,6.08977529519293,7.57916640616083,1,"v"
"596","107","go_nogo","go",6.28566554290403,0.0171324853001097,5.50326236518154,7.00292019912795,1,"v"
"597","108","go_nogo","go",6.75003661508752,0.0196633551064375,5.87180323347941,7.63107770308008,1,"v"
"598","109","go_nogo","go",7.5905653346933,0.0297888039384465,6.61727591842608,8.66811268237381,1,"v"
"599","110","go_nogo","go",7.00140294056321,0.0169784340129763,6.22064639740457,7.67660960924154,1,"v"
"600","111","go_nogo","go",7.98270028050039,0.0239534699552746,7.01721507189401,8.82596522212927,1,"v"
"601","112","go_nogo","go",7.66328638353049,0.0203608417059637,6.81860341572615,8.67401376382971,1,"v"
"602","113","go_nogo","go",6.57936014886438,0.0172849797629457,5.84161610206476,7.37282785145419,1,"v"
"603","114","go_nogo","go",8.6860756311661,0.0346432344554753,7.56526135075539,9.91699581980172,1,"v"
"604","1","go_nogo","nogo",-10.3544034363267,0.0204518233745815,-19.3718254857933,-14.3722220619215,1,"v"
"605","2","go_nogo","nogo",-9.76726360335032,0.0280845044042759,-19.1078705093515,-14.4764110600798,1,"v"
"606","3","go_nogo","nogo",-7.61458171521524,0.0390020542131849,-16.4460100466962,-12.4035630807992,1,"v"
"607","4","go_nogo","nogo",-11.2842714493087,0.0279427632595616,-22.5046113379176,-16.2378863989889,1,"v"
"608","5","go_nogo","nogo",-11.4549653356437,0.0187256561656735,-21.9291436969332,-15.4815161108046,1,"v"
"609","6","go_nogo","nogo",-11.7937200564239,0.0195368074087045,-22.8475443219318,-15.6054586964307,1,"v"
"610","8","go_nogo","nogo",-12.2838016538272,0.0200189923610658,-22.7892513773737,-16.4918210363006,1,"v"
"611","9","go_nogo","nogo",-9.48484374804766,0.0183301864513024,-20.9521097195935,-13.0818687122357,1,"v"
"612","10","go_nogo","nogo",-9.88040942900527,0.0161681841753887,-18.8528983572468,-13.3438267093673,1,"v"
"613","11","go_nogo","nogo",-10.5406186923727,0.0200849465664847,-20.1060919553303,-15.2984010769391,1,"v"
"614","12","go_nogo","nogo",-9.27750081107423,0.0236773034287144,-19.3466034008243,-13.8626118941079,1,"v"
"615","13","go_nogo","nogo",-12.3838131037646,0.0204344924884288,-22.3713064674788,-17.0360046359377,1,"v"
"616","14","go_nogo","nogo",-11.4953230567553,0.0171605005494246,-21.7851532827957,-15.2928570511238,1,"v"
"617","16","go_nogo","nogo",-8.96219333714603,0.0261452993779311,-17.9802715219932,-13.491230943868,1,"v"
"618","17","go_nogo","nogo",-9.6784846171884,0.0163504266599507,-20.7572410058443,-14.0962980332795,1,"v"
"619","18","go_nogo","nogo",-9.81741171262246,0.0350972483782845,-19.875349628619,-14.8013969403121,1,"v"
"620","19","go_nogo","nogo",-10.798849993144,0.0170107829537223,-20.307473292942,-15.2092474901221,1,"v"
"621","20","go_nogo","nogo",-11.8278496392084,0.0261744163867803,-22.6950060800762,-16.5286486322117,1,"v"
"622","21","go_nogo","nogo",-11.0124498648146,0.0160168370693674,-20.6314914119741,-14.8175022871576,1,"v"
"623","22","go_nogo","nogo",-11.6896798419829,0.0184337018286404,-22.174355284718,-15.8738893544132,1,"v"
"624","24","go_nogo","nogo",-11.8819555059873,0.0207109452990176,-21.598015548718,-15.7410557594186,1,"v"
"625","25","go_nogo","nogo",-12.4424373505279,0.0274193403546104,-24.4310713210697,-16.6876248306831,1,"v"
"626","26","go_nogo","nogo",-9.32456167177442,0.02174153863424,-18.1272032063099,-13.9618253172058,1,"v"
"627","27","go_nogo","nogo",-11.7261566781467,0.0206751963549989,-21.7057792950351,-16.4679475316587,1,"v"
"628","28","go_nogo","nogo",-12.9794848349407,0.0191891517938048,-23.2090921063844,-17.2346248396085,1,"v"
"629","29","go_nogo","nogo",-11.3345092513429,0.021902356721525,-22.1277604738478,-15.9972290064035,1,"v"
"630","30","go_nogo","nogo",-10.0824270590338,0.0211787284934233,-20.4457409251055,-14.2307797484102,1,"v"
"631","31","go_nogo","nogo",-11.0082297245032,0.016405139184389,-20.312232960199,-15.1166415914176,1,"v"
"632","32","go_nogo","nogo",-8.49425829155397,0.032861924414266,-17.4008907508403,-12.3102613643288,1,"v"
"633","33","go_nogo","nogo",-12.0934279833575,0.0215491793968524,-22.6768045422067,-16.3895521614776,1,"v"
"634","34","go_nogo","nogo",-7.99929022288933,0.0309832691425801,-16.7285197328275,-12.7067471112738,1,"v"
"635","35","go_nogo","nogo",-9.61123560885585,0.0252969336287547,-20.0532096881693,-14.7332403183827,1,"v"
"636","36","go_nogo","nogo",-8.1962070066179,0.0459490315731103,-17.9886649783538,-13.4187905537151,1,"v"
"637","37","go_nogo","nogo",-9.6516919899108,0.0263044441023638,-18.9714704401213,-14.1883194388463,1,"v"
"638","40","go_nogo","nogo",-10.3651245813661,0.0187580880600929,-21.1648363995602,-14.3827195638646,1,"v"
"639","41","go_nogo","nogo",-10.7800743718107,0.0232148572901879,-20.4960748912651,-15.9115057746552,1,"v"
"640","42","go_nogo","nogo",-8.31144866710688,0.0361449788619667,-17.0788362574484,-12.6695389960947,1,"v"
"641","43","go_nogo","nogo",-9.01085321065746,0.0265924783994515,-18.6801849220566,-14.262142476279,1,"v"
"642","44","go_nogo","nogo",-10.2157744445038,0.0262409501811716,-19.1844644512316,-15.0071915063697,1,"v"
"643","45","go_nogo","nogo",-9.76328201888249,0.0296950957508293,-18.7042454716724,-14.7565795235521,1,"v"
"644","46","go_nogo","nogo",-11.3942754236045,0.0189845405849897,-21.1314650292545,-15.9008174706183,1,"v"
"645","47","go_nogo","nogo",-6.67044733548934,0.034269306348555,-15.1569305727976,-11.5232818182196,1,"v"
"646","49","go_nogo","nogo",-9.85940433940636,0.0263648189732884,-19.2996585602479,-14.7083625418682,1,"v"
"647","50","go_nogo","nogo",-11.3868708756209,0.0259146759458469,-21.7311509536807,-16.6663141429397,1,"v"
"648","52","go_nogo","nogo",-12.4842101647831,0.027542032078175,-23.8220957603145,-16.5569017219708,1,"v"
"649","53","go_nogo","nogo",-7.96204571769772,0.0383424062494667,-17.5593529102287,-12.6844434162543,1,"v"
"650","54","go_nogo","nogo",-10.6129175449314,0.0191393532028566,-20.8377958537112,-14.6775777228731,1,"v"
"651","55","go_nogo","nogo",-10.0423716797827,0.0258225434476037,-18.5645565374709,-14.3992366028562,1,"v"
"652","56","go_nogo","nogo",-11.821087628799,0.0175295286800968,-21.6018074577827,-16.3204260365432,1,"v"
"653","57","go_nogo","nogo",-9.54685542662362,0.0246174562060711,-18.5985641233856,-14.9192195474526,1,"v"
"654","58","go_nogo","nogo",-9.84722299163577,0.0228105003593566,-19.3078405777759,-15.0560998331012,1,"v"
"655","59","go_nogo","nogo",-9.045324394476,0.0302943273325341,-17.7787346122668,-13.2900082914097,1,"v"
"656","60","go_nogo","nogo",-11.6001586725632,0.0164108539716228,-21.5159329990461,-15.7737335503293,1,"v"
"657","61","go_nogo","nogo",-10.9446759509991,0.0184286001267503,-22.208870621297,-14.9092896215832,1,"v"
"658","62","go_nogo","nogo",-7.77272978760467,0.0334578951569943,-15.836360419833,-12.1558087189429,1,"v"
"659","63","go_nogo","nogo",-12.2529672311094,0.0224975767459608,-23.3671680408044,-16.6338346896677,1,"v"
